Gene = PPP1R26
index = 1061
Annotated 5SS: [  33 3737 5004]
Annotated 3SS: [3603 4870 5369]
SMsplice 5SS: [ 646 1829 1979 5162]
SMsplice 3SS: [1787 1898 5030 8790]
top_k =  100
Partition function (log Z): -5.401203276828425

Sorted 5' Splice Sites (High to Low Probability):
Position 646: 0.8705733971590666
Position 1829: 0.7727076337111877
Position 1979: 0.4054292021122145
Position 5004: 0.337502124447712
Position 944: 0.32448903665920337
Position 5162: 0.3117791495180842
Position 5211: 0.25149369173879066
Position 2071: 0.21596492234765777
Position 2038: 0.20460600062360235
Position 5080: 0.14252028618533094
Position 1187: 0.08191298515660317
Position 1475: 0.06930837270153202
Position 5904: 0.05916413880574407
Position 1899: 0.05660782169249076
Position 389: 0.04519619284431711
Position 3737: 0.043576911908047744
Position 143: 0.03580290570402861
Position 5071: 0.034582207689506206
Position 82: 0.031239030553720345
Position 1198: 0.02453664467896728
Position 5946: 0.023761119979585837
Position 1533: 0.01399349929872039
Position 33: 0.010363806502507997
Position 112: 0.005154687900828649
Position 3747: 0.004835034575233586
Position 115: 0.004237459775642139
Position 911: 0.001908200711430186
Position 518: 0.0003125712780790332
Position 650: 0.0002647490047065965
Position 380: 0.0002291543627753089
Position 264: 2.6431268268134972e-05
Position 119: 1.5703295003886386e-05
Position 196: 1.994210422612464e-07
Position 242: 1.5344213264680744e-07
Position 222: 3.7923649178813076e-08
Position 84: 1.5927677556481524e-08
Position 56: 1.1465939030579698e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1787: 0.8956069743117516
Position 8790: 0.861527401067887
Position 4870: 0.5029726633641773
Position 5030: 0.4669889911598346
Position 1898: 0.3515476600113652
Position 1954: 0.259995056555079
Position 827: 0.2345252511990186
Position 5181: 0.2067830901994836
Position 1957: 0.12518357544409547
Position 5795: 0.10341945310843519
Position 1043: 0.10000889070042253
Position 850: 0.05662873972116925
Position 3603: 0.04841194648328133
Position 1390: 0.04450925510511546
Position 517: 0.022595936628149918
Position 1346: 0.017505560258765287
Position 2056: 0.01590998627382371
Position 338: 0.015893742768746763
Position 1368: 0.011024736044640496
Position 5142: 0.010266147914132351
Position 1673: 0.00959870427970235
Position 750: 0.0052520729612089544
Position 1305: 0.003078710187742621
Position 5369: 0.0026695422002213
Position 1080: 0.002588467484909458
Position 1654: 0.002258476136837886
Position 1604: 0.0013905768250798123
Position 379: 0.0011238856861966221
Position 1186: 0.0009311647610462479
Position 1076: 0.0009297019861134312
Position 1423: 0.0008128998975472819
Position 192: 0.0005650406446278989
Position 1007: 0.0005590262758397357
Position 600: 0.00033769899193778716
Position 453: 0.0002951291815855704
Position 306: 0.00027295093012546276
Position 834: 5.170850721764625e-05
Position 767: 2.6055843434929348e-05
Position 111: 1.8725193430471396e-05
Position 228: 1.3489884376008283e-05
Position 905: 1.2940372949675169e-05
Position 235: 2.0632903898441475e-06
Position 137: 6.617108157160641e-07
Position 256: 6.296545673749609e-07
Position 207: 1.1116375183245149e-07
