Gene = GFM2
index = 587
Annotated 5SS: [  434  3692  6470  8003  8523 16004 16793 19680 21267 21694 25843 27383
 28870 29054 30576 34350 37112 41431 41732 44993]
Annotated 3SS: [ 3604  6384  7944  8424 15877 16703 19590 21205 21513 25761 27233 28728
 28953 30385 34272 36972 41244 41615 44809 45587]
SMsplice 5SS: [  434  3692  6470  8523 16004 16793 19680 20009 25843 28870 29054 34350
 36770 37112 37362 41431 41732 44993]
SMsplice 3SS: [ 3604  6384  8424 15877 16703 19590 19789 25761 28728 28953 34272 36595
 36972 37258 41244 41615 44809 45642]
top_k =  100
Partition function (log Z): 11.883650892661827

Sorted 5' Splice Sites (High to Low Probability):
Position 8523: 1.0
Position 16793: 1.0
Position 19680: 1.0
Position 28870: 0.9982635843603848
Position 37362: 0.9982568128680323
Position 25843: 0.9864243445614144
Position 3692: 0.9717868576643185
Position 29054: 0.9565632108621894
Position 36770: 0.9487814794894676
Position 37112: 0.9426837328232739
Position 6470: 0.9186349500374372
Position 41732: 0.9139035609875061
Position 41431: 0.8915149385379725
Position 44993: 0.8423014627705123
Position 34350: 0.777757234874513
Position 434: 0.7055822145186033
Position 21267: 0.5785507223716493
Position 30576: 0.520782990348717
Position 20009: 0.4705908184497559
Position 34143: 0.30777850089115
Position 34354: 0.22224276512548682
Position 233: 0.18979911311069397
Position 28548: 0.16807356221142664
Position 6164: 0.15497048217740267
Position 19986: 0.15109787497492325
Position 42043: 0.13173725781426443
Position 8003: 0.12623574628750256
Position 33312: 0.12142575332508743
Position 20107: 0.11969989179136689
Position 2086: 0.10247953475635706
Position 27383: 0.1021560406174981
Position 760: 0.09590124811667683
Position 26297: 0.0954916255587728
Position 4574: 0.0914021473301788
Position 2013: 0.0912719606018823
Position 26436: 0.09040601718480128
Position 42495: 0.08339794822307173
Position 255: 0.08052601773254407
Position 6975: 0.0739166221378384
Position 41765: 0.07376801847904682
Position 273: 0.06465127401483733
Position 872: 0.06139983094224816
Position 6699: 0.05777480318083549
Position 21694: 0.04851701091825427
Position 398: 0.046320064441414954
Position 8057: 0.036290379104410735
Position 41450: 0.03140183054772057
Position 6736: 0.027885221317856528
Position 6970: 0.02441044188333676
Position 29108: 0.022483769911187022
Position 7032: 0.016721635491180175
Position 579: 0.0160268009824919
Position 2337: 0.015327939206885745
Position 1997: 0.015246413515195355
Position 25959: 0.013575655438584586
Position 29804: 0.012368074299586673
Position 29022: 0.012229137648412092
Position 3175: 0.011653446035121768
Position 45769: 0.011174310325172519
Position 39033: 0.010276804916992755
Position 30671: 0.00699844866454231
Position 38105: 0.006951328197685345
Position 37119: 0.005059294876011458
Position 39110: 0.004843304683410618
Position 37658: 0.0029258444436056873
Position 166: 0.0019847001911892067
Position 29971: 0.0016776030345645875
Position 30109: 0.0014827864697235255
Position 37099: 0.0008561306688619476
Position 12: 0.0006443993527001431
Position 48: 0.0003355833470164518
Position 247: 0.0003202785007177356
Position 73: 0.00031465889350312836
Position 142: 0.00016026683094741694
Position 29287: 3.982686505101172e-05
Position 208: 2.0352599926747394e-05
Position 438: 4.317926194021017e-06
Position 249: 1.936689909711462e-07
Position 121: 1.0410156223066855e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 8424: 1.0000000000000004
Position 16703: 1.0
Position 19590: 1.0
Position 34272: 1.0
Position 25761: 0.9999999999999991
Position 28728: 0.9982690229491389
Position 28953: 0.9893904123184327
Position 41615: 0.9769978324853528
Position 3604: 0.9717868576643189
Position 36595: 0.9495887846663409
Position 6384: 0.9318995160946179
Position 37258: 0.9181981893270366
Position 41244: 0.9168622183548685
Position 44809: 0.6927408628689224
Position 36972: 0.6549677946371089
Position 19789: 0.6443008256502454
Position 21205: 0.5785507223716498
Position 30385: 0.47442570337960627
Position 45642: 0.38974059761324376
Position 33998: 0.30777850089115033
Position 37068: 0.2928240585541658
Position 44900: 0.2105483165659025
Position 45587: 0.18739973720211056
Position 28417: 0.16807356221142664
Position 7944: 0.1625261253919132
Position 45329: 0.15696655889790478
Position 26194: 0.11925493762430615
Position 6886: 0.11504869951235525
Position 1939: 0.11155088276323187
Position 41901: 0.10976504338577767
Position 27233: 0.1021560406174981
Position 6006: 0.09798998209572979
Position 19978: 0.09708775956580105
Position 1893: 0.09350027969691868
Position 42377: 0.08499255645279835
Position 307: 0.08155304163770281
Position 33157: 0.07810070585908385
