Gene = PLGRKT
index = 1037
Annotated 5SS: [   90  1310  5982 76121 76801]
Annotated 3SS: [ 1183  5894 75989 76690 79517]
SMsplice 5SS: [   90  1310  5982 14327 24569 45405 46001 53397 55722 56016 66788 76121
 76801]
SMsplice 3SS: [ 1183  5894 14253 24392 45228 45919 53268 55641 55846 66606 75989 76690
 78037]
top_k =  100
Partition function (log Z): -39.636947297353835

Sorted 5' Splice Sites (High to Low Probability):
Position 5982: 0.9835484597529377
Position 1310: 0.9297919463417202
Position 90: 0.8965870130924983
Position 1445: 0.21648195053916433
Position 5687: 0.059286767964773876
Position 5514: 0.056626317790981366
Position 1864: 0.05386672121501049
Position 3073: 0.0483447961740844
Position 247: 0.04553489709417183
Position 7144: 0.0322580976061224
Position 6605: 0.024386456161822938
Position 1756: 0.020634326834198927
Position 5324: 0.016751058611873846
Position 953: 0.015224729672376794
Position 525: 0.014432383133501987
Position 2111: 0.012183252593781432
Position 115: 0.011767955621151587
Position 586: 0.010871587994352536
Position 48: 0.008424326486774117
Position 127: 0.004214182274970797
Position 202: 0.0033562253067134676
Position 651: 0.0015761353889650648
Position 237: 0.0009826987302068366
Position 676: 0.0009825353725170603
Position 2861: 0.00023492562385081414
Position 327: 1.4987358579550544e-05
Position 141: 6.917153846032659e-06
Position 94: 1.1433349882986358e-07
Position 68: 6.120600711701745e-08
Position 54: 1.6125813738903797e-08
Position 60: 1.2890059611150184e-08
Position 12: 3.2694660183617716e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5894: 0.9975483040582425
Position 1183: 0.894336725882628
Position 9756: 0.3145130457786948
Position 1382: 0.18415413316366244
Position 10807: 0.13993262336345758
Position 5481: 0.08015109747570935
Position 9315: 0.07465252415488555
Position 10086: 0.06546540910648009
Position 9772: 0.054592104314299145
Position 7487: 0.05057631225077698
Position 2953: 0.04968326842994302
Position 10492: 0.04373705649068167
Position 7079: 0.04077685909460317
Position 6197: 0.03796529348066575
Position 5577: 0.035761988280046154
Position 1782: 0.03429089201979378
Position 1200: 0.032024533567519615
Position 10930: 0.03200432483508366
Position 6511: 0.025699828669732416
Position 1667: 0.02280922785515177
Position 8167: 0.022396503843300747
Position 11533: 0.02081624356944506
Position 9664: 0.020147055380655525
Position 1352: 0.01940936951594137
Position 6254: 0.019238211916828084
Position 6898: 0.018065296387853383
Position 5114: 0.016751058611873846
Position 7725: 0.016471102743849057
Position 1408: 0.010179940898973817
Position 9869: 0.009836898943958715
Position 8248: 0.008827365817598305
Position 434: 0.008095211082185026
Position 6166: 0.00736940711350991
Position 1071: 0.005895801093098715
Position 7287: 0.005840977487457353
Position 8490: 0.005060073911706262
Position 1978: 0.004553761695097087
Position 2019: 0.004470362830860449
Position 713: 0.004455439889574092
Position 1269: 0.003849960448104791
Position 7946: 0.0037112344385124662
Position 1610: 0.003311138567159025
Position 1890: 0.003071441231263032
Position 1498: 0.002994115535045104
Position 6944: 0.0024972604268435985
Position 1689: 0.0024926461071851386
Position 1501: 0.0022928100272013407
Position 1204: 0.0008873658354606519
Position 783: 0.000875132046389433
Position 178: 0.0007009968659886964
Position 1143: 0.0005268517626519177
Position 314: 0.0004926696470226141
Position 182: 0.0002910245459573783
Position 790: 0.00025632980808603615
Position 2675: 0.00023492562385081414
Position 984: 0.00018817738599385698
Position 693: 0.00018397350888368872
Position 246: 0.0001706865876522185
Position 635: 0.00015754091593778846
Position 650: 0.00014690284922818308
Position 1094: 0.00010751274635211729
Position 1025: 7.99667957202965e-05
Position 270: 6.833606677054747e-05
Position 1334: 6.211732996083459e-05
Position 1929: 4.7230798825071636e-05
Position 1338: 4.1293859257014695e-05
Position 1913: 4.045603773582271e-05
Position 1671: 2.436159324005572e-05
Position 1443: 1.176531766565781e-05
