Gene = MOCS2
index = 854
Annotated 5SS: [ 509 1238 2683 7663 8401 9349]
Annotated 3SS: [ 1115  2537  7534  8249  9224 11091]
SMsplice 5SS: [  48 2683 4894 7663 8401 9349]
SMsplice 3SS: [ 2537  4692  7534  8249  9224 11091]
top_k =  100
Partition function (log Z): 3.901945346182695

Sorted 5' Splice Sites (High to Low Probability):
Position 9349: 0.9898663932609445
Position 2683: 0.9896240434372868
Position 48: 0.9737758426687966
Position 7663: 0.9341478333864909
Position 8401: 0.7953086337502191
Position 4894: 0.6231069885751921
Position 2873: 0.3922712330646568
Position 10734: 0.15394157616386153
Position 2984: 0.1407633413528122
Position 2432: 0.13692359700743018
Position 8013: 0.125826207604484
Position 10882: 0.11535839778690346
Position 1238: 0.10593621883199796
Position 10448: 0.09408096102925559
Position 10326: 0.08752887556251035
Position 10613: 0.07939264010614099
Position 9537: 0.05001728713316739
Position 7788: 0.03948718631282851
Position 2420: 0.03359861624775986
Position 6080: 0.032062643739050156
Position 2365: 0.029807031875153357
Position 11153: 0.028824146704291186
Position 2038: 0.024015262511466302
Position 6161: 0.022185828581429777
Position 6233: 0.02057822698822761
Position 509: 0.0174034857434867
Position 6229: 0.01166522699108623
Position 9560: 0.010867990993405676
Position 137: 0.010217657116214102
Position 702: 0.008773446081173133
Position 713: 0.008357970172042758
Position 2687: 0.008047261836984244
Position 7924: 0.00792043835136292
Position 7659: 0.0068131170754445435
Position 3279: 0.0058278605897456905
Position 3148: 0.005441035779086357
Position 79: 0.005229315070269104
Position 1779: 0.004756608307688551
Position 1116: 0.0036967038833772407
Position 1352: 0.003289518747725254
Position 1078: 0.0028169583284321105
Position 9791: 0.00176657427525337
Position 1241: 0.001260838175072938
Position 63: 0.0012294897792140228
Position 2744: 0.0009992486403736364
Position 61: 0.000982225741015518
Position 470: 0.0009306215990650324
Position 9331: 0.0009010349427488697
Position 688: 0.00028285868030010253
Position 965: 0.0002486377427071027
Position 9684: 0.00011498785355238684
Position 6165: 9.838789985543412e-05
Position 961: 3.6865227469029574e-05
Position 800: 2.8703070132961473e-05
Position 183: 2.2879977576164884e-05
Position 1414: 4.9192481910845545e-06
Position 33: 3.7545396777106006e-06
Position 1314: 3.0018839710874612e-06
Position 280: 2.9489985349393477e-06
Position 261: 1.6408850907616555e-07
Position 67: 1.2968394354492776e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2537: 0.9892083112890141
Position 7534: 0.973311693801257
Position 11091: 0.929382347733835
Position 8249: 0.7683590486007192
Position 9224: 0.6630523560613473
Position 4692: 0.6231069885751921
Position 10532: 0.3644159670899551
Position 2307: 0.20060996095227598
Position 2809: 0.19787606424516532
Position 9163: 0.19483464421508814
Position 10098: 0.1820302179909187
Position 2832: 0.17867462413089064
Position 2779: 0.155228641142782
Position 1115: 0.10050863117067618
Position 7734: 0.09054535158605069
Position 5938: 0.08659031419964919
Position 9160: 0.07984926078897515
Position 9488: 0.06839018732621867
Position 9271: 0.049645678911068136
Position 11242: 0.03871006959767203
Position 7972: 0.03335990033115731
Position 10592: 0.027813633476216047
Position 8198: 0.026949585149499793
Position 7824: 0.016977837012145756
Position 1025: 0.014318943318056875
Position 1591: 0.012824066341480672
Position 350: 0.011140374646219765
Position 1909: 0.01053495510445334
Position 10180: 0.008290321212168012
Position 2983: 0.007631157652050132
Position 2581: 0.007294257802184774
Position 651: 0.005828268132373994
Position 1921: 0.005412849373220838
Position 621: 0.003974185480287969
Position 9448: 0.0028606931813591743
Position 8914: 0.0028295711868633225
Position 508: 0.002658612557920225
Position 3130: 0.0023414149835810924
Position 1155: 0.0021790322613698255
Position 253: 0.0020955584245844873
Position 2476: 0.0018451377391967764
Position 369: 0.0015442464670501791
Position 3147: 0.0012963237332008263
Position 2559: 0.0009574335294786813
Position 8990: 0.0005559170403512955
Position 2431: 0.00032688505090668074
Position 824: 6.320869779693359e-05
Position 545: 6.313896850019851e-05
Position 847: 4.634341661850827e-05
Position 486: 3.7606239865614085e-05
Position 284: 2.448625208727505e-05
Position 250: 1.8452642405366884e-05
Position 2848: 1.3057580562102269e-05
Position 390: 1.248598020638355e-05
Position 131: 1.1551181408559142e-05
Position 420: 8.476892800891954e-06
Position 1066: 1.5523486648234806e-06
