Gene = LZIC
index = 809
Annotated 5SS: [   81   706  6811  7838  8568 10527 11439]
Annotated 3SS: [  546  6701  7701  8468 10430 11356 12871]
SMsplice 5SS: [  412   706  6811  7838  8568 11439]
SMsplice 3SS: [  617  6701  7701  8468 11356 12871]
top_k =  100
Partition function (log Z): -4.229214965170304

Sorted 5' Splice Sites (High to Low Probability):
Position 706: 1.0000000000000002
Position 11439: 0.9349103816537279
Position 412: 0.8186897231369693
Position 7838: 0.7732730850794672
Position 8568: 0.6129487284950577
Position 6811: 0.6015505578063762
Position 10527: 0.4292941009601651
Position 8558: 0.3444321683290062
Position 81: 0.16186983513928363
Position 13469: 0.12122538601891641
Position 200: 0.07652585039860413
Position 8542: 0.04214502676817651
Position 9066: 0.021124938381034967
Position 195: 0.012332143685995993
Position 23: 0.006990179972220542
Position 245: 0.005622813519584717
Position 11727: 0.004092544267069634
Position 4796: 0.003001548784804771
Position 61: 0.0011933531645735445
Position 187: 0.0003692752471718094
Position 215: 0.00022303566192866185
Position 249: 0.000142231246422746
Position 129: 3.1555339923865374e-05
Position 96: 2.7810800164819237e-05
Position 173: 1.9352798144688643e-05
Position 240: 9.591210379546893e-06
Position 321: 4.934378871469728e-06
Position 145: 3.560161603553408e-06
Position 112: 2.6487356566081048e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 8468: 0.9999707892318047
Position 11356: 0.9295457755894738
Position 7701: 0.763538384392852
Position 617: 0.6443781395639296
Position 6701: 0.6015505578063762
Position 12871: 0.5509416486406801
Position 10430: 0.4292941009601651
Position 546: 0.30247059821612937
Position 13839: 0.10285921083033353
Position 13000: 0.09932170155682916
Position 14070: 0.08425919342942467
Position 13243: 0.08089061053209426
Position 278: 0.07688732079150722
Position 13409: 0.06985114837256123
Position 11652: 0.04457031818606257
Position 13581: 0.04279192584159061
Position 313: 0.02485383819261182
Position 561: 0.01949370483332932
Position 12815: 0.016596869101329296
Position 11304: 0.015649649754663673
Position 8880: 0.010157832544172456
Position 13227: 0.009803580008004053
Position 7616: 0.00973470068661518
Position 8930: 0.007614184895094148
Position 12682: 0.007291665877820172
Position 340: 0.0070461938439056425
Position 4686: 0.003001548784804771
Position 8944: 0.0028480905152222136
Position 640: 0.0028092817856610543
Position 12287: 0.0026715192175065096
Position 12316: 0.0026519855515580123
Position 588: 0.002234436320121386
Position 389: 0.001351469818417675
Position 282: 0.0011737952193767189
Position 491: 0.0009262160485958345
Position 8756: 0.0002528673501134051
Position 8658: 0.0002519630764327457
Position 370: 0.000245688417642531
Position 240: 8.07038279290668e-05
Position 284: 6.636543978714327e-05
Position 11061: 5.7433042022292754e-05
Position 187: 4.014227855528224e-05
Position 8330: 2.921076819640904e-05
