Gene = SPINK4
index = 1316
Annotated 5SS: [ 106 4989 6565]
Annotated 3SS: [4947 6451 8261]
SMsplice 5SS: [ 106 6565]
SMsplice 3SS: [6451 8261]
top_k =  100
Partition function (log Z): -7.53857757519757

Sorted 5' Splice Sites (High to Low Probability):
Position 6565: 0.9363960762046714
Position 106: 0.6586123765750781
Position 2855: 0.21085384210803598
Position 4989: 0.20216359785747298
Position 432: 0.19644970853404073
Position 5107: 0.16134884282381223
Position 5116: 0.13578592623086871
Position 146: 0.10838529106450988
Position 150: 0.0975515829782257
Position 800: 0.08971205348447281
Position 7985: 0.022074643213028374
Position 63: 0.011628756306233562
Position 161: 0.0027257688173425035
Position 59: 0.0017519123284990806
Position 1031: 0.00149032189731934
Position 788: 0.0012813542863577341
Position 192: 0.0006843710135787935
Position 565: 0.0006153768859792314
Position 463: 0.0005188131319235431
Position 989: 0.0004139920624646256
Position 1036: 0.00025067295883045504
Position 110: 2.8530536367991596e-05
Position 214: 1.5655551647416032e-05
Position 257: 1.0957031107736125e-05
Position 142: 1.005375101853843e-05
Position 245: 7.273570239142889e-06
Position 51: 9.111077358476401e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 6451: 0.952871318019356
Position 8261: 0.5631212540655132
Position 4947: 0.5097607565607897
Position 2512: 0.1486872342623922
Position 7984: 0.11381707210376518
Position 341: 0.09532999491687501
Position 7906: 0.08409956481919463
Position 7021: 0.06993766567859894
Position 2756: 0.04414437082837768
Position 7549: 0.04018656003153145
Position 654: 0.028303725096140996
Position 2730: 0.02665777721942068
Position 306: 0.02436763350439719
Position 6493: 0.024010093745062897
Position 7937: 0.01942886984846865
Position 7921: 0.01873893810814501
Position 8315: 0.016778341775384377
Position 8219: 0.011709252569940466
Position 691: 0.009497954327364957
Position 7017: 0.007269254368897787
Position 6703: 0.006520730794874771
Position 590: 0.00368999562472783
Position 6820: 0.0030985451529125015
Position 374: 0.0028009091948776235
Position 537: 0.0026371234056795766
Position 7188: 0.002632725230917565
Position 6850: 0.0025233980223311452
Position 149: 0.002165436512588563
Position 6886: 0.0019945295702350993
Position 882: 0.0016258971290335589
Position 687: 0.0009774883918557424
Position 350: 0.0007743717089789131
Position 2954: 0.0004507858095670771
Position 666: 8.570907105398017e-05
Position 257: 7.338484161209854e-05
