Gene = TSC1
index = 1494
Annotated 5SS: [   79  9589 15855 17421 19035 21274 22803 23259 32340 33169 33620 34051
 37321 37891 39041 40211 40971 42017 43033 43907 47199 47438]
Annotated 3SS: [ 9525 15668 17316 18881 21128 22647 23184 32163 33052 33507 33928 37250
 37785 38481 40166 40803 41833 42921 43783 47010 47275 47866]
SMsplice 5SS: [   79  9589 10156 17421 19035 19807 21274 22803 23259 32340 33169 37321
 39041 40971 43033 43907 44426 47199 47438]
SMsplice 3SS: [ 9525  9841 17316 18881 19681 21128 22647 23184 32163 33052 37250 38908
 40803 42921 43783 44180 47010 47275 48844]
top_k =  100
Partition function (log Z): 27.36173341512004

Sorted 5' Splice Sites (High to Low Probability):
Position 37321: 1.000000000000004
Position 9589: 1.0000000000000036
Position 1154: 1.000000000000003
Position 17421: 1.0000000000000002
Position 47199: 0.9984181590467922
Position 40971: 0.9937124422943157
Position 22803: 0.9881640405127293
Position 43907: 0.965508472569804
Position 21274: 0.9641689454122047
Position 23259: 0.960509680667615
Position 43033: 0.9486706519299181
Position 47438: 0.9385075882577657
Position 39041: 0.9338612498450549
Position 32340: 0.9272013507025375
Position 33169: 0.9108538106531311
Position 19035: 0.8620170018815243
Position 44426: 0.8202768290412347
Position 37891: 0.7439381223985617
Position 10156: 0.6258716136839461
Position 23812: 0.5137544184639984
Position 19807: 0.47296934762724796
Position 34051: 0.46187008683826974
Position 79: 0.40581096722039905
Position 50: 0.3755812577608579
Position 22035: 0.33290695585272256
Position 25525: 0.32611381806169193
Position 43453: 0.3125841295684398
Position 40126: 0.273390526920281
Position 21838: 0.24962339019089677
Position 19783: 0.21706900368024265
Position 9842: 0.18137607430655353
Position 33620: 0.18079788806237382
Position 75: 0.16083636882216246
Position 37716: 0.14161326775635313
Position 42017: 0.14059686208466804
Position 40211: 0.12713376973044585
Position 44074: 0.11891711515555746
Position 41181: 0.11549859025953571
Position 42652: 0.10908640197013902
Position 43301: 0.09198416620920806
Position 18194: 0.07600573403288437
Position 21860: 0.06256015959260156
Position 42991: 0.05132934807008535
Position 47938: 0.048215595074897644
Position 23543: 0.04051866724539122
Position 32356: 0.03815909578953917
Position 23322: 0.036664421364074835
Position 21311: 0.035831054587795695
Position 45858: 0.03385867181897841
Position 33212: 0.032549283628880654
Position 43240: 0.027885635267551286
Position 384: 0.027516179827142644
Position 23735: 0.023309995308838847
Position 21794: 0.022161763724442778
Position 47303: 0.021036413771146876
Position 18157: 0.019919070829618322
Position 18297: 0.01561116327187245
Position 48439: 0.014198567729142077
Position 45297: 0.013083370273883156
Position 20424: 0.013008506505105454
Position 33240: 0.010948812510177425
Position 23063: 0.00999105467798505
Position 44317: 0.009703216126845556
Position 45: 0.008933312527625017
Position 45877: 0.008715097533479625
Position 48077: 0.007475745812497564
Position 5: 0.007330159036667807
Position 22331: 0.00685780985541939
Position 435: 0.00610076302135617
Position 194: 0.006094957740910016
Position 22762: 0.005549197343886523
Position 40929: 0.0052295581202377265
Position 38039: 0.00482579794421173
Position 48157: 0.003011908697597421
Position 45536: 0.002947974136061029
Position 23337: 0.002825897968312317
Position 19942: 0.0027996549609135063
Position 19046: 0.002279570301196646
Position 44148: 0.0019282151035461906
Position 841: 0.0017960340428832655
Position 43963: 0.001307279704506408
Position 37896: 0.00032458736412182936
Position 24089: 0.00023654006889474495

Sorted 3' Splice Sites (High to Low Probability):
Position 9525: 1.0000000000000036
Position 37250: 1.0000000000000027
Position 17316: 0.9999999999999997
Position 47010: 0.9999685489871301
Position 21128: 0.9938555125372012
Position 22647: 0.9748869488733046
Position 32163: 0.965360446492076
Position 43783: 0.9547974877028879
Position 33052: 0.9543519067921891
