Gene = LCN8
index = 772
Annotated 5SS: [ 320 1189 1705 2815 2983 3092]
Annotated 3SS: [1057 1633 2709 2892 3065 3716]
SMsplice 5SS: [ 320 1189 1705 2815 2983 3092]
SMsplice 3SS: [1057 1633 2675 2892 3065 3574]
top_k =  100
Partition function (log Z): 1.6699719030226143

Sorted 5' Splice Sites (High to Low Probability):
Position 2983: 0.9731051527125445
Position 1189: 0.9520266867050114
Position 1705: 0.8540026897795917
Position 3092: 0.5848376893202523
Position 320: 0.43865417456430494
Position 2815: 0.39083212341877926
Position 2807: 0.2518234976286174
Position 148: 0.23079073019501795
Position 556: 0.21832337667974408
Position 284: 0.056889025700660276
Position 3242: 0.03696063494645141
Position 2766: 0.03573287727563661
Position 989: 0.033241451060393216
Position 517: 0.022020063502682884
Position 3303: 0.020839037282571506
Position 749: 0.02019910193485472
Position 341: 0.019991564775891802
Position 1438: 0.01429737028307909
Position 3439: 0.005613846212268286
Position 337: 0.003598844565859035
Position 1732: 0.003540604174172126
Position 2603: 0.002642131632386155
Position 1681: 0.0015734802330810867
Position 2661: 0.0015134808159628023
Position 2616: 0.0006474805741907282
Position 169: 0.0005145158884346564
Position 55: 0.00038616958852840424
Position 2959: 0.0003580027468290715
Position 173: 6.211906308069122e-05
Position 61: 5.6038771478019036e-05
Position 269: 4.3991497112273776e-05
Position 2933: 3.6314397909082235e-05
Position 3274: 3.524186293099138e-05
Position 1175: 2.3650663911082986e-05
Position 266: 1.9633938127735407e-05
Position 13: 8.961254743430119e-06
Position 103: 7.871322611290785e-06
Position 3070: 1.0945989866037562e-06
Position 65: 1.054458809758952e-06
Position 129: 5.749474419373128e-07
Position 193: 5.467254386258713e-07
Position 397: 4.2295439091087e-07
Position 89: 2.904276083309042e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2892: 0.9519298599957744
Position 1057: 0.8766704381134869
Position 3065: 0.6941717094921742
Position 1633: 0.6451584960474145
Position 2675: 0.640020040854954
Position 3574: 0.4680998632303789
Position 3411: 0.24300079264946428
Position 1511: 0.14031677369281773
Position 3438: 0.11569549532723555
Position 3224: 0.07830638590627086
Position 1552: 0.06282785344693373
Position 2859: 0.04383809983346058
Position 2482: 0.03161716225178958
Position 372: 0.017543185123408737
Position 1040: 0.015188982166365347
Position 641: 0.013046017834057172
Position 237: 0.010957940223948135
Position 3546: 0.010528073754787837
Position 1267: 0.010273784745916677
Position 283: 0.010080064189236734
Position 964: 0.009157278062066659
Position 469: 0.009137142257496365
Position 2709: 0.00843685555463757
Position 720: 0.008009443672281175
Position 1016: 0.007792412727110053
Position 3716: 0.006119281959782131
Position 1346: 0.005296971794892743
Position 232: 0.005119199848492528
Position 433: 0.004381925335834206
Position 3162: 0.0043320326219923435
Position 1638: 0.0026545155067490673
Position 2716: 0.002436057873545017
Position 1029: 0.002370468225071152
Position 1529: 0.0022869933607563703
Position 3618: 0.0021605488982317355
Position 809: 0.001985803648764707
Position 1573: 0.0018175645790632162
Position 2660: 0.0017083949267098293
Position 1307: 0.0016104318564966358
Position 786: 0.0014770804977696432
Position 2532: 0.0014745733275077057
Position 869: 0.001249697410886731
Position 902: 0.0011966860202442882
Position 1458: 0.0011630562558864778
Position 447: 0.0007374178267804921
Position 491: 0.0005360366273014437
Position 2844: 0.0005214163764488584
Position 2874: 0.0003437825593645971
Position 178: 0.00022364132148462672
Position 3088: 0.00010473741513793898
Position 3146: 9.680471463125268e-05
Position 3040: 3.6635902037610985e-05
Position 1437: 7.703182996450513e-06
Position 337: 2.2998500718852307e-11
Position 406: 1.7436897094874516e-11
Position 378: 7.541125639468093e-12
Position 493: 6.07383775054529e-12
