Gene = RPS23
index = 1209
Annotated 5SS: [ 258  885 2180]
Annotated 3SS: [ 724 2058 2321]
SMsplice 5SS: [ 647  885 2180]
SMsplice 3SS: [ 724 2058 2321]
top_k =  100
Partition function (log Z): -3.623532025721353

Sorted 5' Splice Sites (High to Low Probability):
Position 2180: 0.9950936813489876
Position 885: 0.8856663700051235
Position 647: 0.668146633197424
Position 258: 0.3148254470779256
Position 2400: 0.3065507082183474
Position 3369: 0.24217455812340097
Position 1952: 0.13831851498979816
Position 3101: 0.05346170383126793
Position 135: 0.03389350300445868
Position 2362: 0.02918043586431726
Position 1864: 0.02233852220884819
Position 1502: 0.01803436238215727
Position 3345: 0.017649176115237603
Position 1222: 0.01581070446248952
Position 2478: 0.011992894668941434
Position 848: 0.010828166812345417
Position 2409: 0.007543330719286358
Position 455: 0.006925307569468612
Position 1172: 0.005928915735872659
Position 449: 0.005512333976281774
Position 563: 0.004130022303454729
Position 962: 0.002045322402160364
Position 612: 0.0015024095799470916
Position 215: 0.0005950391806903663
Position 275: 0.00048459897096914887
Position 164: 0.0004103683742156625
Position 559: 0.0003546996645047195
Position 336: 0.000336355348726954
Position 636: 0.00017054110555947158
Position 551: 0.00014043645853040806
Position 2102: 0.00012639247805927377
Position 972: 0.0001070811892138282
Position 2160: 8.563358723820771e-05
Position 2184: 7.999802400266371e-05
Position 1257: 1.966079001386056e-05
Position 304: 1.2522023568455128e-05
Position 91: 4.0262364934948e-06
Position 2147: 2.582524829748131e-06
Position 2098: 1.7452869695077656e-06
Position 265: 1.3612642378821282e-07
Position 192: 1.6843022259344387e-08
Position 268: 5.994649396664306e-09
Position 104: 1.8238186594630608e-10
Position 107: 8.261161251571073e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2058: 0.9928164414007351
Position 724: 0.8169603000646012
Position 2321: 0.6815752028198845
Position 3463: 0.5675982236732818
Position 3281: 0.22206819243711376
Position 1777: 0.07172984943016224
Position 1738: 0.06997440046143173
Position 2996: 0.05231372739962133
Position 752: 0.047946784349608654
Position 600: 0.038729277264232254
Position 3231: 0.03810585470458168
Position 2936: 0.037073842957250885
Position 2554: 0.02517769575090946
Position 1067: 0.020751960269448647
Position 1755: 0.015106978497699642
Position 559: 0.014196556972551634
Position 1405: 0.01374076746160643
Position 396: 0.013671085952514126
Position 3421: 0.00896236706831579
Position 2296: 0.008432783959132974
Position 5080: 0.007000041955914613
Position 3040: 0.006599298394833928
Position 3697: 0.00593820645192014
Position 5110: 0.005839916065866047
Position 1734: 0.004628976491771709
Position 1401: 0.004293594920550849
Position 2094: 0.003459868944481093
Position 235: 0.0022074341770901497
Position 1102: 0.0009552080431619707
Position 420: 0.00040957062445203364
Position 470: 0.0003965826865087645
Position 399: 0.00038475979963570523
Position 501: 0.00031561676152090754
Position 568: 0.000163550243090139
Position 462: 0.00012403638147532765
Position 2269: 0.00012205390229876455
Position 252: 0.00012038423478803329
Position 702: 0.00011801989162207094
Position 823: 0.00011272803306053164
Position 385: 9.674201306395175e-05
Position 431: 8.988693848916937e-05
Position 2249: 7.595522232358538e-05
Position 1040: 5.2112675765418624e-05
Position 439: 1.5874659924846432e-05
Position 360: 1.450205680665716e-05
Position 729: 8.032603084240137e-06
Position 646: 6.628921066679316e-06
Position 865: 1.7600791528698087e-06
Position 667: 1.2290018100076057e-06
