Gene = TEX35
index = 1392
Annotated 5SS: [ 151 1001 1692 2839 3598 7360 7798 8188]
Annotated 3SS: [ 949 1622 2781 3537 7294 7595 8144 9247]
SMsplice 5SS: [  37 1001 2839 3598 7360 7798]
SMsplice 3SS: [ 949 2781 3537 7294 7595 8144]
top_k =  100
Partition function (log Z): -3.753587334501682

Sorted 5' Splice Sites (High to Low Probability):
Position 2839: 0.9713985016122094
Position 3598: 0.8182113930412168
Position 7360: 0.7201192959243992
Position 1001: 0.6950176907722564
Position 7798: 0.6343597405759939
Position 37: 0.440694429815128
Position 151: 0.4351834596780334
Position 1692: 0.4055528929742806
Position 1734: 0.2730776347764853
Position 8075: 0.19189858252283765
Position 1109: 0.15838594006344037
Position 1740: 0.1528590826075902
Position 8188: 0.13948907146984718
Position 807: 0.04098931148550091
Position 177: 0.03923782892043712
Position 803: 0.02383163907457975
Position 9360: 0.022941171058188155
Position 2453: 0.011923651326719815
Position 3058: 0.007632450654887105
Position 585: 0.007451457505062684
Position 1696: 0.006993413260271654
Position 793: 0.0026587657454406155
Position 7899: 0.002112217082594413
Position 269: 0.001884759093943684
Position 212: 0.0016645152521924894
Position 1491: 0.0014910993055940267
Position 214: 0.001465782506049388
Position 305: 0.0010834938571101856
Position 181: 0.0010493404672264313
Position 768: 0.0005165205029771865
Position 255: 0.00041419816744315424
Position 1329: 0.00023866815529301595
Position 175: 0.0002229135910295596
Position 332: 9.541767737834008e-05
Position 114: 8.649528475857617e-05
Position 1055: 1.4504660430337734e-05
Position 10: 3.0546809592662777e-09
Position 13: 1.2680234378800529e-09
Position 62: 5.027312153528065e-10
Position 41: 1.4154321402791778e-10
Position 54: 7.304956326977107e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 949: 0.8211846014715105
Position 3537: 0.7633449099047099
Position 2781: 0.7605065271190384
Position 7294: 0.7126823542796976
Position 7595: 0.6327731216194827
Position 1622: 0.5116933387799774
Position 7966: 0.3510644745493967
Position 9247: 0.31546742321695675
Position 8144: 0.3084982422255613
Position 2740: 0.21480837362363026
Position 1596: 0.2063018202418826
Position 8480: 0.1986161362887356
Position 1520: 0.12012360381082317
Position 8060: 0.09388939054939752
Position 7604: 0.05303354511434522
Position 3543: 0.026230681591308418
Position 9465: 0.022941171058188176
Position 921: 0.021945078698961888
Position 3515: 0.021773917773532474
Position 2344: 0.011923651326719823
Position 3373: 0.010198583690014014
Position 8594: 0.008383527492373808
Position 6983: 0.007436941644701638
Position 727: 0.003589940190939782
Position 2566: 0.0015871840480846397
Position 2966: 0.0015193101101477363
Position 704: 0.0013257222196554953
Position 701: 0.0010723682060101239
Position 9218: 0.0010002525202187384
Position 3972: 0.000998839323859336
Position 664: 0.0009021660804756052
Position 1327: 0.0008568366354743343
Position 4474: 0.000792834692921092
Position 745: 0.0007098675992104162
Position 933: 0.0006883493643216863
Position 2540: 0.0005441249588408481
Position 1145: 0.0004555781871666815
Position 1641: 0.0003514612700655943
Position 1399: 0.00021725212578863791
Position 521: 0.00020329330004552828
Position 1168: 0.00016967913359032261
Position 571: 0.00013696441013504
Position 675: 0.00010066336844824806
Position 2953: 6.543240735491646e-05
Position 624: 4.529490033581295e-05
Position 125: 2.292534179558408e-05
Position 123: 1.9872847983884936e-05
Position 1199: 1.5932221603869995e-05
Position 1225: 1.4489157263197615e-05
Position 1490: 1.2799515879337164e-05
Position 3384: 5.1241396762055505e-06
Position 951: 1.0995940836180057e-06
Position 731: 2.615665340956063e-07
