Gene = DCP2
index = 432
Annotated 5SS: [  251  9251 15513 16035 24501 24734 24939 27342 31307 34072]
Annotated 3SS: [ 9098 15384 15935 24347 24620 24830 27205 31201 34019 36584]
SMsplice 5SS: [  251  6126 15513 15852 16035 24501 24734 24939 31307]
SMsplice 3SS: [ 6011 15417 15677 15935 24347 24620 24830 31201 43608]
top_k =  100
Partition function (log Z): -21.934765395660744

Sorted 5' Splice Sites (High to Low Probability):
Position 251: 0.9963940498833709
Position 6126: 0.940199255432197
Position 6459: 0.661742731713265
Position 702: 0.2882102233342422
Position 788: 0.2528986148176899
Position 1030: 0.0740753780420498
Position 6654: 0.039959427358280786
Position 6670: 0.03477294135404348
Position 6857: 0.014895159196284403
Position 1070: 0.01133441782110393
Position 142: 0.0028019610545122063
Position 778: 0.000913881662640657
Position 675: 0.0004708029458532694
Position 185: 0.00021698149212943805
Position 36: 0.00011296918133692677
Position 762: 0.0001100641954895568
Position 296: 9.896831546667571e-05
Position 213: 1.664950114167663e-05
Position 137: 1.5485561336452582e-05
Position 678: 1.1883036367655455e-05
Position 287: 4.647410620920245e-06
Position 189: 4.43669162412396e-06
Position 282: 3.572365868622866e-06
Position 9: 1.3519752061839535e-07
Position 44: 8.643955814079662e-08
Position 437: 9.98237556960904e-10
Position 132: 3.0065316497799537e-10
Position 146: 1.9238582888788876e-10
Position 126: 1.5596696041549523e-10
Position 65: 1.2333092078569638e-10
Position 80: 2.1058804944680802e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 6011: 0.9551857125629853
Position 7237: 0.4542931685116644
Position 522: 0.4322067674545696
Position 9098: 0.3444491448256769
Position 6262: 0.2662864635924338
Position 6337: 0.16558709827568507
Position 6554: 0.16214505821347255
Position 6358: 0.11962756230060054
Position 467: 0.10351471301430214
Position 6395: 0.10237913640436999
Position 983: 0.0463359073284415
Position 9332: 0.04264642540159595
Position 893: 0.030603904089590107
Position 9122: 0.017391659876508852
Position 9508: 0.016844431602921102
Position 6212: 0.01532260523617347
Position 923: 0.011157930362340156
Position 6587: 0.010986847384979202
Position 661: 0.007965412682483488
Position 5056: 0.004964848584115316
Position 1262: 0.0040741480983138515
Position 429: 0.0032713973319799345
Position 1740: 0.0010575373312504857
Position 2630: 0.00034057936088997554
Position 673: 0.0001267472443646814
Position 495: 0.00012525575788966187
Position 665: 0.00012329105909619052
Position 687: 9.538936653431413e-05
Position 693: 3.9249583540273146e-05
Position 723: 2.4952037172048975e-05
Position 446: 2.2861560964152588e-05
Position 528: 1.778883081241719e-05
Position 108: 1.2812741902287018e-05
Position 554: 1.1530864471578448e-05
Position 701: 1.0562066342880687e-05
Position 720: 5.749769549969951e-06
Position 1029: 4.964679166465581e-06
Position 937: 3.6645394447682226e-06
Position 229: 1.4458670388949257e-06
