Gene = PUM3
index = 1100
Annotated 5SS: [  197  5816  7062 10211 10885 12991 13280 14468 15567 17169 19525 20461
 24224 32022 32881 33898 36428]
Annotated 3SS: [ 5723  6839 10074 10808 12896 13212 14292 15462 17089 19425 20406 24142
 31878 32657 33809 36336 39777]
SMsplice 5SS: [  197  5030  5816  6513  7062  9944 10211 10885 12991 13280 15567 17169
 19525 20461 32022 33898]
SMsplice 3SS: [ 4904  5723  6392  6839  9848 10074 10808 12896 13212 15462 17089 19425
 20406 31878 33809 39777]
top_k =  100
Partition function (log Z): 8.2552214201465

Sorted 5' Splice Sites (High to Low Probability):
Position 19525: 1.000000000000004
Position 197: 0.9999995662533719
Position 5816: 0.9778469423229
Position 12991: 0.9742915430226021
Position 20461: 0.9633030717826448
Position 9944: 0.9449686482320625
Position 15567: 0.9378897578033976
Position 13280: 0.904641833029975
Position 10211: 0.8750063652096478
Position 6513: 0.8338001108205291
Position 7062: 0.8324606530757218
Position 17169: 0.6964682546657067
Position 10885: 0.6886079286657195
Position 5030: 0.5806131368828106
Position 14221: 0.37552924705444074
Position 5034: 0.2828576169369339
Position 17615: 0.2518900268832311
Position 6727: 0.22410097055667547
Position 17244: 0.21677821637189026
Position 5495: 0.20746073396552964
Position 14468: 0.19423882406377535
Position 11678: 0.14207190569209194
Position 4484: 0.128318598201607
Position 6289: 0.10265917378426744
Position 2603: 0.09738251141613502
Position 19929: 0.09631010316135385
Position 11862: 0.09024555829178246
Position 13544: 0.06360215417926435
Position 1990: 0.0608129334209332
Position 6737: 0.05122758599744302
Position 3795: 0.04853017911852703
Position 4274: 0.04407623406856783
Position 8089: 0.042273209544651816
Position 15499: 0.038523574435075175
Position 7125: 0.024139670581575255
Position 14383: 0.023808691545665794
Position 6299: 0.020066220768068115
Position 2081: 0.018354776833580527
Position 15647: 0.015134650862172114
Position 7178: 0.014311818750680683
Position 20150: 0.010061827069426932
Position 5834: 0.008989315458939126
Position 15620: 0.00845201689935835
Position 7072: 0.00804469080013654
Position 12949: 0.007059604746594572
Position 13768: 0.00424382291901879
Position 5379: 0.002191374118857564
Position 10428: 0.0016877808528134024
Position 1240: 0.00019983278004043865
Position 2010: 0.0001678475761234487
Position 1673: 0.00012169581420496749
Position 1142: 0.00010602512758478169
Position 234: 1.7858120793960143e-07
Position 431: 1.5502222863661496e-07
Position 192: 5.176978434086447e-08
Position 268: 4.837341098263652e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 15462: 1.000000000000004
Position 12896: 0.9813511477691962
Position 9848: 0.9765177358693293
Position 19425: 0.9167027672723037
Position 17089: 0.9124101008172548
Position 20406: 0.8944922862072034
Position 5723: 0.8355310743985004
Position 10074: 0.8259744603013982
Position 6392: 0.7937815933335783
Position 6839: 0.7465630773894838
Position 10808: 0.6886079286657201
Position 13212: 0.49843369324045433
Position 28085: 0.45578087725755945
Position 4930: 0.4248861751328885
Position 4904: 0.42269027603382164
Position 6634: 0.34605543403765676
Position 14098: 0.322070369325553
Position 13163: 0.26634908050644474
Position 14292: 0.21804751560944105
Position 5323: 0.20970352200793888
Position 5628: 0.15125225596495184
Position 17415: 0.13802827485388441
Position 4380: 0.12342300370774348
Position 22804: 0.12016353287682438
Position 6194: 0.11935462840746584
Position 13104: 0.10884737391727006
Position 11563: 0.1044419201554079
Position 2535: 0.09402440904197167
Position 11769: 0.09024555829178245
Position 19411: 0.08155157560514292
Position 24484: 0.06690400578097346
Position 17537: 0.06497845565758674
Position 1863: 0.060938203285949996
Position 23216: 0.060928803725441356
Position 20253: 0.059581368173684084
Position 24825: 0.05863313911062562
Position 13422: 0.056683473389908916
Position 13982: 0.053458877728887785
Position 19727: 0.050002701613911266
Position 3686: 0.04853017911852703
Position 28238: 0.04698819139319602
Position 22041: 0.04092246019657663
Position 20411: 0.03765267808961709
Position 11625: 0.037629985536683945
Position 6856: 0.03604434268437522
Position 7943: 0.03346643264064239
Position 25939: 0.032460437375520984
Position 17337: 0.031903539120805395
Position 13089: 0.031011685365805935
Position 4145: 0.03021138504287997
Position 25636: 0.026927572146367127
Position 19905: 0.0260907911699273
Position 6424: 0.02404899198331951
Position 10034: 0.017482817270981926
Position 19730: 0.015911734033302646
Position 23160: 0.01492129880997307
Position 7160: 0.014311818750680683
Position 22536: 0.014301929344921466
Position 4093: 0.013864849025687858
Position 20526: 0.013037272709833852
Position 1913: 0.012515082291803497
Position 6691: 0.011310716900035565
