Gene = AASS
index = 1
Annotated 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20225 20705 32202 32452
 35078 35373 40775 40980 42120 47811 52323 54226 54961 55985]
Annotated 3SS: [ 4284  7362 15191 15368 16864 17061 18599 20101 20592 32141 32383 34955
 35245 40663 40870 41978 47642 52226 54109 54871 55807 57214]
SMsplice 5SS: [  306  4462  7448 15260 15516 16944 17190 18749 20705 32202 32452 40775
 40980 47811 52323 54674 54961 55985]
SMsplice 3SS: [ 4345  7362 15103 15368 16864 17061 18599 20592 32141 32315 40663 40870
 47642 52226 54494 54871 55807 57214]
top_k =  100
Partition function (log Z): -7.830252271522244

Sorted 5' Splice Sites (High to Low Probability):
Position 306: 0.9998781278521705
Position 17190: 0.9987248009766984
Position 7448: 0.9975859101868368
Position 18749: 0.9904340139249207
Position 16944: 0.9890440219966502
Position 20705: 0.8954057718768118
Position 4462: 0.8062792995015219
Position 15516: 0.6472656496443125
Position 15502: 0.352705302973369
Position 8374: 0.32654348132932015
Position 12277: 0.2571078814219373
Position 18207: 0.19949308865514853
Position 21058: 0.07500734877708322
Position 7740: 0.07110779321887921
Position 4646: 0.0637779014314844
Position 7024: 0.05510437352009578
Position 659: 0.054477376616763044
Position 17612: 0.04749772104544159
Position 6917: 0.035776224288883655
Position 20717: 0.028920809717601293
Position 5839: 0.026967511818759844
Position 7086: 0.020752011949455
Position 18183: 0.016345354556674782
Position 2924: 0.01151707678971983
Position 3844: 0.009080674422183778
Position 5343: 0.0078043064962210465
Position 3111: 0.0043817992757337635
Position 2093: 0.00422065253350634
Position 19026: 0.002510087348750759
Position 19305: 0.0024936710905474166
Position 7503: 0.0012105411370040486
Position 7571: 0.0009149053865036098
Position 17239: 0.0005937287186576654
Position 15968: 0.00047180121031689995
Position 17235: 0.00030851458780519256
Position 17144: 0.000306358187460524
Position 7606: 0.0002013987988178157
Position 7452: 0.00017308112195512542
Position 329: 4.6703469504254597e-05
Position 264: 3.1098365084676086e-05
Position 88: 1.8972200592495306e-05
Position 310: 1.2563199229685021e-05
Position 105: 6.375522596022163e-06
Position 135: 5.298486957741446e-06
Position 427: 8.609038696384458e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7362: 1.0000000000000033
Position 15368: 0.9999709526176825
Position 17061: 0.9834857740327314
Position 18599: 0.9402572149166915
Position 16864: 0.6701513288582741
Position 4345: 0.6420777847426462
Position 20592: 0.6044760106404551
Position 21276: 0.3618842075487979
Position 20945: 0.3241279465504166
Position 20644: 0.3198505709539584
Position 16740: 0.3052437024271688
Position 8226: 0.27754118334857797
Position 12145: 0.2571078814219373
Position 18047: 0.1211704234515196
Position 6848: 0.10426529482107633
Position 4176: 0.08785668528857836
Position 22579: 0.08161425426356736
Position 4558: 0.06377790143148442
Position 21925: 0.05271161637689732
Position 4284: 0.0505746450269066
Position 17430: 0.04729312244633905
Position 7700: 0.041877163879004996
Position 21229: 0.04074681993816238
Position 19404: 0.03805058069742852
Position 18559: 0.03171920525332329
Position 25757: 0.030260754917640322
Position 521: 0.027608283475363222
Position 5691: 0.026967511818759844
Position 21433: 0.026559908668396106
Position 4251: 0.025770184443390774
Position 26076: 0.02338529525907083
Position 18163: 0.022541639482071007
Position 18403: 0.020931424656762745
Position 18114: 0.01962233238448318
Position 8148: 0.019373692708943676
Position 22757: 0.017800781457772124
Position 567: 0.016028858012970184
Position 18129: 0.015807273225108727
Position 17949: 0.015511949006317324
Position 7528: 0.015021706469858589
Position 22396: 0.014975351149343194
Position 16525: 0.013648990711207228
Position 24230: 0.01340033712339888
Position 17917: 0.013116782244383887
Position 20891: 0.011785021588260182
Position 22515: 0.01124913974415804
Position 8279: 0.010999392401038342
Position 17068: 0.010328657337579242
Position 8166: 0.010308778499041507
Position 7570: 0.009928362016925672
Position 23792: 0.00875880943314408
Position 17882: 0.008068043417939735
Position 23436: 0.007685097920947963
Position 6715: 0.007367314937358272
Position 2847: 0.007216436967336824
Position 455: 0.006899856016551736
Position 18973: 0.005999196949364545
Position 17113: 0.005940050934780325
Position 8019: 0.0048428832292155095
Position 3621: 0.004646978039428176
Position 7651: 0.004366397484203713
Position 2985: 0.0043510729129191215
Position 1982: 0.00422065253350634
Position 5181: 0.004199881316338859
Position 2663: 0.003924878581724873
Position 5220: 0.0036044251798821735
Position 8089: 0.0034775511425029883
Position 19251: 0.0034650943801741
Position 3744: 0.003447837962732273
Position 482: 0.0028638920710143427
Position 20795: 0.0026834453396699528
Position 539: 0.0010764870408635412
Position 3566: 0.000635526904995781
Position 15857: 0.0004718012103169001
Position 18947: 0.00038117186803016616
Position 3661: 0.00035033151502754725
Position 2895: 0.0002968457040435291
Position 17500: 0.00017699083267974213
Position 17092: 0.0001515970587344183
Position 2492: 0.00010964189942924483
Position 17449: 2.760776642289483e-05
Position 17142: 2.1407757600495962e-05
Position 18517: 1.244513988461528e-05
Position 17121: 5.915349197151184e-06
