Gene = TOMM7
index = 1469
Annotated 5SS: [ 175 4852]
Annotated 3SS: [4802 9665]
SMsplice 5SS: [698]
SMsplice 3SS: [4802]
top_k =  100
Partition function (log Z): -12.734944761499058

Sorted 5' Splice Sites (High to Low Probability):
Position 175: 0.5081830163386319
Position 4852: 0.48551774095280614
Position 698: 0.47324017507058347
Position 75: 0.010775609121452583
Position 650: 0.009461018152005717
Position 2342: 0.007760308564830931
Position 37: 0.00628207898911322
Position 2592: 0.003201237710930955
Position 4372: 0.0030605766879032155
Position 2449: 0.00039027954672408446
Position 734: 0.00029187952899499813
Position 2281: 0.00022079732740322254
Position 162: 2.608536688886714e-05
Position 199: 1.5882447633270828e-05
Position 311: 5.0172567226779446e-06
Position 367: 4.764540619367435e-06
Position 423: 4.187852585737203e-07
Position 441: 3.347213274654427e-07
Position 131: 2.657350865177003e-07
Position 179: 2.5342032081597315e-07
Position 450: 2.2522301419202e-07
Position 588: 1.9372231977218256e-07
Position 217: 1.3093500393186434e-07
Position 502: 1.3069812838219888e-07
Position 622: 7.582457547861898e-08
Position 331: 7.534293128008847e-08
Position 417: 4.83383488194872e-08
Position 306: 4.30061689679942e-08
Position 560: 3.300646798282899e-08
Position 470: 2.2701632846175067e-08
Position 44: 1.7136124169880744e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4802: 0.6512924774083257
Position 9665: 0.252554780091157
Position 8052: 0.09215711385927255
Position 6158: 0.06988156260201461
Position 7763: 0.05166042248760519
Position 7038: 0.04796883655616356
Position 697: 0.04640408456978491
Position 8903: 0.03830943203565085
Position 9457: 0.03321585000993325
Position 7780: 0.021801584086914568
Position 5144: 0.01986755940081822
Position 2134: 0.01913782770123797
Position 5671: 0.018894408304485393
Position 7310: 0.016322019786686643
Position 2528: 0.013199288765932583
Position 1895: 0.012994511066779032
Position 1113: 0.010538089073250243
Position 6183: 0.010188517303605255
Position 854: 0.008492621059667551
Position 6095: 0.007500383401279376
Position 6893: 0.006243645103953768
Position 1109: 0.005880965602463003
Position 6439: 0.005715311831496411
Position 3778: 0.0056694355901143745
Position 5545: 0.004365784178386412
Position 5235: 0.004334362276982836
Position 5687: 0.0039695712332965686
Position 5832: 0.0037958308052722695
Position 858: 0.0035180730479806447
Position 495: 0.0034444714046647862
Position 4223: 0.0030605766879032168
Position 546: 0.0025730436711750852
Position 2706: 0.002519511618148063
Position 5066: 0.0024151669998665566
Position 2385: 0.0023375035702728067
Position 444: 0.0017259079873034535
Position 935: 0.0015810397975961452
Position 1448: 0.0010021724031251955
Position 2483: 0.0006791631504106712
Position 501: 0.000655233917864242
Position 417: 0.0002876730189046907
Position 2346: 9.458093741569816e-05
Position 660: 3.553095625310326e-05
Position 2172: 3.08553187987523e-05
Position 359: 2.8923299247597443e-05
Position 605: 2.7897885924579164e-05
Position 565: 2.7676974794688576e-05
Position 622: 2.6561202641406075e-05
Position 553: 6.08439588011106e-06
Position 574: 4.386766397248905e-06
Position 464: 4.249948557521228e-07
