Gene = RP11-330H6.5
index = 1168
Annotated 5SS: [  64  321 1271 1530]
Annotated 3SS: [ 194 1119 1407 6877]
SMsplice 5SS: [  64  321 1271 1530]
SMsplice 3SS: [ 194 1119 1407 1988]
top_k =  100
Partition function (log Z): -4.699932568218915

Sorted 5' Splice Sites (High to Low Probability):
Position 321: 0.9633971613505871
Position 1530: 0.9353476683068949
Position 64: 0.9353060653822136
Position 1271: 0.7032582100507488
Position 2134: 0.2784613400309998
Position 1772: 0.16561830915223993
Position 2734: 0.15751050413382275
Position 1850: 0.10980047584614618
Position 572: 0.10089125901724694
Position 2494: 0.09874792973748013
Position 2259: 0.0939558431860447
Position 2712: 0.09162256057301528
Position 831: 0.08437145533912173
Position 161: 0.045919303876711726
Position 886: 0.04481068956653798
Position 818: 0.043073465145581365
Position 1267: 0.023104589553045538
Position 2040: 0.018854018365551777
Position 1900: 0.015273567024981774
Position 68: 0.011785228969664385
Position 195: 0.0015839601077901292
Position 1894: 0.001462612191808104
Position 580: 0.0012727411262391576
Position 303: 0.0009454348428523247
Position 325: 0.0008747638615037924
Position 391: 0.00038247183158667377
Position 103: 0.0001158372385093583
Position 383: 0.00010905680811445386
Position 465: 2.8978182177432305e-05
Position 446: 1.8345909723394246e-05
Position 127: 1.3091966546267587e-05
Position 422: 5.120741043775886e-06
Position 117: 1.140923196660512e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1407: 0.9397724266338681
Position 194: 0.8956808752200758
Position 1988: 0.7463116915241302
Position 1119: 0.5077001739906586
Position 6877: 0.45726611129228706
Position 2659: 0.41485581559430496
Position 1647: 0.30219705354971216
Position 702: 0.2230932502622602
Position 1162: 0.07553600895650331
Position 260: 0.07159122513352292
Position 1122: 0.06298743973700736
Position 554: 0.058035539902610525
Position 2365: 0.04995491439482228
Position 2241: 0.0414229712428232
Position 436: 0.024174760436500884
Position 1182: 0.017520409957337
Position 388: 0.009131661134285913
Position 1033: 0.008752300010014338
Position 706: 0.0057352468809389445
Position 2711: 0.004254814802143653
Position 1436: 0.0027701811452415692
Position 415: 0.0019566701422805855
Position 512: 0.0016434541668723626
Position 422: 0.0016081589883211436
Position 1468: 0.0012041537895313334
Position 239: 0.0011031467087005199
Position 529: 0.0007519588142457971
Position 768: 0.0005793649606742725
Position 1358: 0.00018161105250752294
Position 165: 7.222875375691008e-05
Position 200: 5.8717687715329054e-05
Position 287: 5.8615688530371554e-06
Position 317: 2.8357053234551817e-06
Position 266: 2.0903878770380884e-06
Position 272: 1.8882663018372375e-06
Position 284: 1.8278315988194715e-06
Position 204: 1.5082732811421732e-06
Position 230: 9.248278062366415e-07
Position 860: 3.585218878447877e-07
Position 224: 3.424494038628123e-07
Position 220: 9.774666813256105e-08
Position 296: 7.70375493650239e-08
Position 140: 1.7079972972009518e-08
Position 206: 3.4753366073108008e-09
Position 211: 1.7486845460331108e-09
Position 293: 1.722650069047429e-09
