Gene = SLFNL1
index = 1273
Annotated 5SS: [ 100 1490 4081 4482]
Annotated 3SS: [ 936 3558 4337 5486]
SMsplice 5SS: [ 186 1490 4081 4482]
SMsplice 3SS: [1393 3881 4337 5486]
top_k =  100
Partition function (log Z): -4.9075283147866

Sorted 5' Splice Sites (High to Low Probability):
Position 1490: 0.9960052453618731
Position 4081: 0.672194850872212
Position 4482: 0.6502271652073691
Position 186: 0.5662188832856658
Position 212: 0.1846333723381355
Position 852: 0.18252111607670463
Position 3425: 0.1808240315124063
Position 1310: 0.09651080079993037
Position 5606: 0.05532843302430552
Position 1990: 0.055155795323055944
Position 644: 0.04796638485928656
Position 93: 0.02120643646094139
Position 3226: 0.01650097140868727
Position 610: 0.01014665315027693
Position 3446: 0.00921118422820692
Position 1116: 0.007039441977181839
Position 1088: 0.005544960413849478
Position 2490: 0.003923484927686287
Position 4132: 0.00319793311943739
Position 3398: 0.0020926799260134895
Position 664: 0.001236265615996184
Position 444: 0.0002506055013260516
Position 686: 0.00014793664446294106
Position 25: 8.155758669063423e-05
Position 2225: 7.764569319602895e-05
Position 1867: 4.0174468699060525e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 5486: 0.9825092643245247
Position 1393: 0.936530562062561
Position 3881: 0.5518743205898426
Position 4337: 0.47199262345403087
Position 3297: 0.17982617283820487
Position 3993: 0.10498428554590604
Position 4367: 0.09372998612286976
Position 4246: 0.0812628805391035
Position 1359: 0.04540972738427183
Position 781: 0.040487851505361036
Position 1225: 0.03442698907894563
Position 1145: 0.021022864839692387
Position 1924: 0.020072000935338775
Position 798: 0.01844594450811325
Position 3142: 0.018269905352461435
Position 6032: 0.01727656362769751
Position 5926: 0.016655113447923767
Position 1865: 0.014489730294466662
Position 1745: 0.012995489427357437
Position 5411: 0.012858114058079961
Position 3558: 0.012410318552317568
Position 936: 0.012311600745536893
Position 5779: 0.007772837937823239
Position 3393: 0.006416787799481808
Position 5946: 0.005639504924562506
Position 844: 0.0050837111083469125
Position 3738: 0.0046906008244183275
Position 3206: 0.004689432145208465
Position 5984: 0.004631722011030284
Position 2381: 0.004095826490429812
Position 1041: 0.004018561859414159
Position 3719: 0.0037931700072325303
Position 5839: 0.0033526910752682253
Position 4159: 0.0032416750913650387
Position 1902: 0.0022426975498507948
Position 910: 0.001760546910444965
Position 1762: 0.0015337234823537141
Position 5422: 0.0014555628068787017
Position 1871: 0.0013370757212586193
Position 1680: 0.0012032064198925193
Position 1867: 0.0011639061773405597
Position 1661: 0.00015926718667376118
Position 2013: 7.362359776004384e-05
Position 5488: 7.137465966362797e-05
Position 523: 9.166515100329933e-06
Position 2146: 2.894692658122704e-06
Position 703: 7.018180616053996e-07
Position 816: 5.123432660832017e-07
Position 742: 4.976130871513677e-07
Position 477: 4.2178011836292573e-07
