Gene = NOC2L
index = 948
Annotated 5SS: [   76   362  2192  2397  3196  3368  5287  5509  6116  6879  7291  8164
 10801 11160 12889 13118 13773 14234]
Annotated 3SS: [  208  2016  2264  3074  3276  5207  5397  6001  6689  7150  8051 10686
 11057 12744 13003 13636 14143 14489]
SMsplice 5SS: [   76   362  2192  2397  3196  3368  5509  6116  6879  7291  8164 10801
 11160 12889 13118 13773 14249]
SMsplice 3SS: [  208  2016  2264  3074  3276  5397  6001  6689  7150  8051 10686 11057
 12744 13003 13636 14143 14489]
top_k =  100
Partition function (log Z): 43.63941462182558

Sorted 5' Splice Sites (High to Low Probability):
Position 8164: 0.9999999999999992
Position 6879: 0.9999999999999933
Position 5509: 0.999157739938239
Position 362: 0.9963624242227986
Position 10801: 0.9952044444327351
Position 11160: 0.985305280805202
Position 3368: 0.975497946899742
Position 3196: 0.9235289486565339
Position 2397: 0.8406590580481439
Position 7291: 0.7844659497686611
Position 14249: 0.7552710921220394
Position 2192: 0.7243681737974947
Position 6116: 0.6795564213311246
Position 13773: 0.6741131545985146
Position 12889: 0.576874671623355
Position 76: 0.5729437180460819
Position 13118: 0.5310235032036932
Position 4874: 0.4633952032569354
Position 112: 0.4131016147244927
Position 9429: 0.31091346541138914
Position 570: 0.29645405195158747
Position 5287: 0.23898504717066088
Position 14618: 0.23869725036740103
Position 7962: 0.2009322266435357
Position 13263: 0.1925488767949295
Position 13144: 0.17484198846435675
Position 14234: 0.1699594405612183
Position 13968: 0.07209661792926778
Position 13804: 0.055331390603722046
Position 14267: 0.04819641818050902
Position 12793: 0.036353589716193575
Position 562: 0.0353475836380309
Position 7572: 0.03285088524684774
Position 645: 0.032814047713044074
Position 5738: 0.028745111672246634
Position 2979: 0.026761335893648097
Position 2462: 0.02611193657410112
Position 11476: 0.0260443826188085
Position 14257: 0.025386241479692137
Position 7878: 0.023333101768736868
Position 3180: 0.02202589720389359
Position 7873: 0.02108078102945725
Position 1146: 0.019039671035544086
Position 5298: 0.01836360663070486
Position 4827: 0.01713788791187307
Position 4905: 0.016005852722872263
Position 11232: 0.014515484887751109
Position 5791: 0.012019072856848528
Position 6122: 0.011989820750060063
Position 122: 0.00786116081045441
Position 14636: 0.006886513847178355
Position 2985: 0.006708020467694484
Position 5881: 0.006282938541483924
Position 87: 0.0052155050311790685
Position 810: 0.005146037470927288
Position 6414: 0.004790959492318917
Position 5189: 0.004634962708305702
Position 378: 0.0033977451415943684
Position 6284: 0.0022827107634313414
Position 5743: 0.001955854302068829
Position 3405: 0.0013817746615668995
Position 14241: 0.0011868076565421527
Position 14645: 0.0007732902630729873
Position 41: 0.0007279201058824529
Position 3653: 0.0006491768393369358
Position 3879: 0.0005040160983497786
Position 14821: 0.00047336683593452453
Position 328: 0.00018375359509333283
Position 11254: 0.0001792343070487157
Position 118: 8.41781376350082e-05
Position 116: 5.904197050085722e-05
Position 2698: 4.422543983973852e-05
Position 414: 3.719097482781284e-05
Position 275: 8.10609036425344e-06
Position 366: 4.044952037607205e-06
Position 228: 3.8452142108224314e-06
Position 28: 3.2008682446299064e-06
Position 23: 2.9977184553362935e-06
Position 263: 2.8898090868800816e-06
Position 45: 6.62579338207036e-07
Position 47: 7.749157764660233e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 14143: 1.0000000000000018
Position 11057: 0.9999305150385634
Position 8051: 0.9917969041909857
Position 5397: 0.990493037331086
Position 14489: 0.9755739002309196
Position 10686: 0.9731327512735807
Position 208: 0.9438096810613342
Position 3276: 0.936815401208942
Position 3074: 0.8847755380277184
Position 2264: 0.7780284495521973
Position 6689: 0.7463996724195529
Position 13636: 0.7288982288473516
Position 13003: 0.7049217085560423
Position 6001: 0.6866733685797592
Position 7150: 0.5492757340747884
Position 12744: 0.5310955988609214
Position 4766: 0.49653894389168124
Position 2016: 0.41364839857998187
Position 2068: 0.3099414148902314
Position 9317: 0.30757990631979226
Position 481: 0.28705823965754423
Position 14739: 0.26510283858374695
Position 6754: 0.2512797089283944
Position 5207: 0.21718220397438445
Position 7948: 0.2091353224525435
Position 7086: 0.11018560595538335
Position 13169: 0.09754588355056905
Position 7018: 0.0854481738408219
Position 12679: 0.07876319458606604
Position 2246: 0.0765651182718041
Position 13867: 0.07209661792926776
Position 13059: 0.07031986042001451
Position 153: 0.055051557871659926
Position 7719: 0.04441388279819401
Position 2786: 0.03816402044650019
Position 3028: 0.03786538948427986
Position 444: 0.036682817706422136
Position 490: 0.03613371784543983
Position 7377: 0.032850885246847795
Position 5105: 0.027312698946419377
Position 3092: 0.026699431739709182
Position 6987: 0.026510029858488587
Position 11408: 0.026044382618808495
Position 5686: 0.02440574305160784
Position 10712: 0.022071693159153142
Position 5054: 0.01749804135700943
Position 13007: 0.016997055326275764
Position 3307: 0.01295833532451489
Position 5592: 0.01244552688245142
Position 1090: 0.012212582547668858
Position 3261: 0.011959178820673358
Position 5709: 0.010451262834041094
Position 12967: 0.008629860610076341
Position 552: 0.007877176963226774
Position 7089: 0.007081763258138179
Position 6227: 0.007073670255750272
Position 3033: 0.006666628730736869
Position 14934: 0.00547715294619977
Position 5418: 0.005382304172702849
Position 6970: 0.005154982677506003
Position 6066: 0.004851035596624416
Position 2268: 0.00465300730378243
Position 991: 0.004600453493073516
Position 5355: 0.004115330728070313
Position 12792: 0.0033694678925604415
Position 9411: 0.0033335590915969226
Position 601: 0.002968681347826482
Position 2073: 0.002528729182392962
Position 2180: 0.0024356261626329936
Position 6836: 0.0023206186520474017
Position 1917: 0.001960092307044724
Position 2130: 0.0013783321696721551
Position 5634: 0.0008581845427908648
Position 7005: 0.0008096601035346722
Position 955: 0.0007211713201467234
Position 14857: 0.0006765295527193637
Position 184: 0.0006704510365537717
Position 13591: 0.0005463163548852896
Position 3583: 0.00047323004341108093
Position 243: 0.00040340631673977843
Position 774: 0.0003748386680996167
Position 3761: 0.0003203113514982591
Position 3812: 0.00018370474685151943
Position 3450: 0.0001759467959258561
Position 451: 0.00012009786222974557
Position 733: 5.112212416358638e-05
Position 2569: 4.422543983973842e-05
Position 10921: 4.1771114489905204e-05
Position 294: 2.929146972753609e-05
Position 10951: 2.771384694624533e-05
Position 6069: 2.1837904797911935e-05
Position 263: 1.9631949019013492e-05
Position 221: 1.2731635580859228e-05
Position 236: 2.387787726103525e-06
Position 556: 4.922732921188338e-07
Position 275: 3.4203001476893725e-07
Position 168: 3.2983019882782516e-07
Position 299: 1.5344573465191226e-07
Position 130: 3.2352657963460007e-08
Position 338: 2.033188717392666e-09
Position 309: 1.1798767899417942e-09
