Gene = MAEL
index = 814
Annotated 5SS: [  376   721  2369  3733  4961 15196 16022 16289 27176 28851 32052]
Annotated 3SS: [  627  2268  3576  4918 15070 15966 16146 27112 28717 31975 32558]
SMsplice 5SS: [  376   721  3527  3733 15196 16022 16289 23403 28851 32052]
SMsplice 3SS: [  574  3445  3616 15070 15966 16179 23259 28717 31836 32558]
top_k =  100
Partition function (log Z): -14.956757592713089

Sorted 5' Splice Sites (High to Low Probability):
Position 376: 0.9834677829338724
Position 3733: 0.9670602537519503
Position 3527: 0.9182402538274771
Position 721: 0.7396349996402038
Position 4961: 0.3755479388042451
Position 2369: 0.24088375014403723
Position 1241: 0.0911005608516289
Position 201: 0.06661367739030163
Position 2745: 0.0657833759485921
Position 1333: 0.0609670482548634
Position 1315: 0.05293123298802666
Position 2360: 0.04205151153700459
Position 1233: 0.040096299972765294
Position 3697: 0.01954839945572962
Position 4327: 0.015042433477150851
Position 148: 0.006534900533997686
Position 2524: 0.004464798608239073
Position 1589: 0.004442954039510714
Position 2751: 0.0033545036561185484
Position 254: 0.001073535456988085
Position 430: 0.0010225344637344986
Position 136: 0.0008311513726621856
Position 82: 0.00044246055681569993
Position 461: 0.0003029755053455794
Position 830: 0.0002712309888189136
Position 1037: 0.00019937674617717818
Position 392: 0.0001741302755093714
Position 726: 9.744642509569476e-05
Position 543: 9.154834930603998e-05
Position 773: 5.417644944366122e-05
Position 228: 2.0369347388563863e-05
Position 213: 1.7033392843050073e-05
Position 4291: 1.689259107526405e-05
Position 168: 1.6820132051816342e-05
Position 208: 1.0929664291218919e-05
Position 114: 2.3509772654371465e-06
Position 937: 2.3430083701385533e-06
Position 72: 1.8509064938771107e-06
Position 86: 3.6793696227827953e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3445: 0.9628905258582181
Position 3616: 0.9033330341153246
Position 13767: 0.4596883734917481
Position 574: 0.4560935590343471
Position 2268: 0.2897509852086631
Position 4853: 0.2609074448624138
Position 1141: 0.251316985282284
Position 7689: 0.23703917730384186
Position 627: 0.20173056922163057
Position 4918: 0.1180641160365561
Position 291: 0.07220351734552836
Position 6915: 0.07015700211859385
Position 5162: 0.06820772377813564
Position 2613: 0.06662601095094436
Position 5582: 0.06608594089517408
Position 4446: 0.048951746941364345
Position 554: 0.03646215102481144
Position 11600: 0.03225998775355338
Position 3647: 0.03153665104328429
Position 483: 0.02181342638365104
Position 3921: 0.013549069703244439
Position 3576: 0.011815661401895204
Position 4112: 0.009190827428790717
Position 576: 0.0037797997644204917
Position 530: 0.0025998060057859772
Position 712: 0.002289397660083001
Position 258: 0.0012525196957090137
Position 643: 0.0008620129812499359
Position 485: 0.0003898022046997027
Position 870: 0.0001963992531003763
Position 224: 0.0001936760694846282
Position 297: 0.00018135116398930955
Position 489: 0.0001369943812327139
Position 294: 0.0001311193534293936
Position 661: 0.0001025984956015795
Position 639: 9.674845117917647e-05
Position 2177: 8.344910658540763e-05
Position 2086: 7.749462779882298e-05
Position 635: 6.551658567789864e-05
Position 491: 6.470889052557546e-05
Position 219: 4.830882297298619e-05
Position 465: 4.744791861922073e-05
Position 690: 4.1725134127295246e-05
Position 367: 2.840495301634053e-05
Position 176: 1.588898902021268e-05
Position 648: 1.370433626948998e-05
Position 449: 1.3080529304850211e-05
Position 717: 1.276547798671875e-05
Position 263: 8.132539850828751e-06
Position 834: 5.320501446940396e-06
Position 319: 2.7509936276611654e-06
Position 228: 5.429379672236909e-07
Position 460: 2.2995194702390442e-07
Position 155: 9.234367746233457e-09
Position 495: 3.2493628002097727e-09
Position 651: 2.9179160896940387e-09
