Gene = CDC26
index = 335
Annotated 5SS: [ 208 2261 3163]
Annotated 3SS: [2150 3040 8149]
SMsplice 5SS: [ 610 2261 3163]
SMsplice 3SS: [2150 3040 8149]
top_k =  100
Partition function (log Z): -5.745331934505374

Sorted 5' Splice Sites (High to Low Probability):
Position 3163: 0.976220013943066
Position 2261: 0.9541741792856213
Position 610: 0.24713167044775902
Position 360: 0.20767461726894623
Position 208: 0.19767536477120637
Position 212: 0.1919757791903326
Position 1175: 0.12778552764947548
Position 583: 0.0710057105350811
Position 1030: 0.04709145512611117
Position 1134: 0.027622632813203547
Position 1214: 0.02423986828423979
Position 91: 0.02116099451779494
Position 1871: 0.01879968494189109
Position 2739: 0.01821495399122167
Position 289: 0.017342472428671412
Position 5705: 0.01598759697599412
Position 618: 0.015356282939707151
Position 4783: 0.011011337328012502
Position 5000: 0.010776071892275247
Position 7577: 0.007732477972211877
Position 1292: 0.005498386826781683
Position 3858: 0.005168785316303272
Position 3717: 0.0015891774240250124
Position 671: 0.0013076716129816013
Position 603: 0.0010551568451169441
Position 174: 0.0009307691534975454
Position 269: 0.0006870347396126411
Position 692: 0.00046456814130343933
Position 886: 0.0003391131198704208
Position 891: 0.0002905191960074992
Position 403: 0.00020789704594151442
Position 149: 0.00017239639884478647
Position 861: 0.0001582153567552812
Position 152: 0.00014579666484179366
Position 129: 9.367020946059129e-05
Position 563: 6.748146740887376e-05
Position 569: 5.730373096692101e-05
Position 17: 6.24199599755031e-06
Position 3434: 3.890217437055551e-06
Position 450: 3.714423841957804e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 2150: 0.8900975744652818
Position 3040: 0.49257133261436836
Position 3068: 0.47183400185637303
Position 8149: 0.4098096011644713
Position 4651: 0.19221998545702268
Position 1063: 0.18542669098171333
Position 3841: 0.1365098115740249
Position 7419: 0.1046648892910368
Position 2178: 0.0640766048203392
Position 7610: 0.033088403587298615
Position 6374: 0.020381365418137364
Position 1770: 0.01879968494189111
Position 5435: 0.018652803989365627
Position 4039: 0.015288722465654124
Position 7368: 0.01509947236682422
Position 5627: 0.014674245102908485
Position 4952: 0.012971105650579651
Position 3011: 0.011760049611210775
Position 4399: 0.009512274703950944
Position 7606: 0.008972307543565927
Position 7507: 0.008489540875734817
Position 4607: 0.007207580556357496
Position 4522: 0.007060596278384648
Position 7485: 0.006852231378915649
Position 2513: 0.006394322958803825
Position 725: 0.006383306328254629
Position 963: 0.005851935309770417
Position 3080: 0.005227861213860755
Position 558: 0.004997519588598311
Position 2534: 0.004801080025434399
Position 7114: 0.004586535087101857
Position 2631: 0.004090272545972486
Position 4846: 0.003072239167449998
Position 4501: 0.0030494262456581727
Position 3792: 0.003040118386036509
Position 2486: 0.0029292784610109603
Position 6011: 0.0029099070438045977
Position 856: 0.002810521753856245
Position 859: 0.0023586143475801545
Position 3603: 0.002319380204887021
Position 3272: 0.0013878773762961514
Position 4174: 0.0012556450037598532
Position 4568: 0.0010533409934003661
Position 3513: 0.0010137857042506434
Position 2955: 0.0006155696994307857
Position 4312: 0.0005949087215874943
Position 3109: 0.0003144763172776828
Position 3549: 0.00014768301032504005
