Gene = LRRC41
index = 793
Annotated 5SS: [  485  5325  6046 18247 22484 23213 23417 24117 24427]
Annotated 3SS: [ 5237  5974 17108 22222 23047 23317 23993 24350 24523]
SMsplice 5SS: [  445  4773  5325  6046 23417 24427]
SMsplice 3SS: [ 4568  5237  5974 23317 24350 25301]
top_k =  100
Partition function (log Z): -5.446158568794415

Sorted 5' Splice Sites (High to Low Probability):
Position 6046: 0.9942182583538203
Position 5325: 0.9593288784607317
Position 445: 0.8414845353697492
Position 4773: 0.6689061380369509
Position 5641: 0.315448820636021
Position 485: 0.15563036382919776
Position 24: 0.10694795460821108
Position 4805: 0.08376053153309626
Position 5389: 0.037827533663340185
Position 3077: 0.0288324758676282
Position 3201: 0.02228001070223249
Position 31: 0.005229011440278263
Position 5523: 0.004661458508291807
Position 6056: 0.0034229263823038923
Position 96: 0.0023920415720017144
Position 2707: 0.0022848381656523043
Position 6063: 0.0013785395645685601
Position 1951: 0.0010993175785188375
Position 6627: 0.0009781314966280641
Position 334: 0.0006665408903001668
Position 150: 0.0004559810378840974
Position 127: 0.00010621542042829946
Position 40: 6.128727328205181e-05
Position 246: 4.3285061169669525e-05
Position 113: 4.0986993889198044e-05
Position 152: 3.082728731824691e-05
Position 497: 3.3496884154972192e-06
Position 80: 3.1603749251827497e-06
Position 6089: 2.61897566956231e-06
Position 5329: 1.588532280304138e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5237: 0.9967158118220453
Position 5974: 0.9872504130342846
Position 4568: 0.7270929113082927
Position 17108: 0.4233564096314647
Position 5471: 0.30095151798468
Position 17191: 0.15059335742894353
Position 17230: 0.13147294706289603
Position 18892: 0.11054564551273773
Position 178: 0.07548203472386582
Position 15260: 0.0446797591540698
Position 13640: 0.028685524191613403
Position 4724: 0.025573758261754474
Position 239: 0.02333558981579306
Position 6243: 0.021010723275706113
Position 2922: 0.02029905245955492
Position 11356: 0.01941304341704203
Position 11245: 0.016431178835934427
Position 2954: 0.014668330470369296
Position 285: 0.0127013070199737
Position 14541: 0.012075688263733746
Position 7193: 0.011992738045195062
Position 5415: 0.010596683404518976
Position 3129: 0.010445172950284033
Position 5754: 0.008822289950901435
Position 5436: 0.007051504866270148
Position 11208: 0.006260005327213225
Position 10428: 0.005543446811633588
Position 2957: 0.005064331369688066
Position 7769: 0.004947006264531801
Position 7851: 0.0030518843219318405
Position 7045: 0.002815865392516127
Position 5899: 0.0027914551311985555
Position 2560: 0.002284838165652308
Position 337: 0.0015733806556585015
Position 5589: 0.0014771127470337854
Position 10099: 0.0012757337184279372
Position 1863: 0.0010993175785188373
Position 6894: 0.001078110833261418
Position 5902: 0.0010471986535532981
Position 7360: 0.0010107590280979133
Position 8749: 0.0010036601502353222
Position 6324: 0.0009362613223795883
Position 8727: 0.0008758559410236105
Position 3171: 0.0006355993199643723
Position 7093: 0.0003076722028252838
Position 6533: 0.0002570521151979307
Position 6538: 0.0002499662634326752
Position 5351: 0.00024348349865561757
Position 5045: 0.0001983857123921192
Position 6484: 0.00010698759225064616
Position 5853: 3.290206973214208e-05
Position 5988: 3.038794446625813e-05
Position 5838: 1.8847926561613602e-05
Position 6572: 1.4172117501471251e-05
Position 5490: 9.218634038167013e-06
Position 4949: 9.072460042579796e-06
Position 6587: 9.02055119531e-06
Position 5624: 8.840889638699382e-06
Position 5551: 7.608230485471644e-06
Position 5692: 3.710650611579171e-06
Position 213: 3.2286317613490515e-06
Position 5734: 1.834189552266486e-06
