Gene = PTCD2
index = 1096
Annotated 5SS: [  143  1898  6375 11009 14730 15519 18369 22670 32388]
Annotated 3SS: [ 1804  6244 10890 14650 15426 18254 22594 32273 37835]
SMsplice 5SS: [  143  1898 15519 18369 22695 32388 39161 42811]
SMsplice 3SS: [ 1804 15426 18254 22594 32273 39053 42711 46697]
top_k =  100
Partition function (log Z): -25.895355935563106

Sorted 5' Splice Sites (High to Low Probability):
Position 1898: 0.9981582746360304
Position 143: 0.6863585993753214
Position 5750: 0.6420881012395123
Position 6375: 0.2900531680814089
Position 5448: 0.13531199883360073
Position 90: 0.12979497579742527
Position 882: 0.12960865096812127
Position 6329: 0.0547757660166093
Position 1724: 0.04759971636273068
Position 5518: 0.035601962429222506
Position 284: 0.03411708652630963
Position 6149: 0.022841747193280134
Position 394: 0.015453400276223678
Position 6183: 0.014871131006214183
Position 100: 0.01423199061448936
Position 602: 0.013764769123150852
Position 352: 0.013116808282768488
Position 1562: 0.013094896013248772
Position 1049: 0.010559922913847233
Position 14: 0.0075899366435248005
Position 1545: 0.004529146422997977
Position 1282: 0.002652414818608381
Position 1010: 0.0019961513752865946
Position 1015: 0.0009328321882152714
Position 29: 1.2160870616930815e-05
Position 118: 3.1724529408723115e-06
Position 296: 3.0868926779074785e-06
Position 19: 2.980972258945023e-06
Position 88: 2.0414314117991254e-06
Position 196: 1.3746093719204893e-06
Position 7: 1.823035590207921e-07
Position 10: 4.5504864755884585e-08
Position 61: 1.5340517611939108e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1804: 0.9976301146962879
Position 8871: 0.43485966952884125
Position 9385: 0.3877121267356162
Position 5688: 0.38755056343402083
Position 6244: 0.33857834648114393
Position 5343: 0.183358650309107
Position 5665: 0.12644585020520568
Position 5554: 0.08459346301277496
Position 6063: 0.08047619191154327
Position 5346: 0.04830832541392224
Position 752: 0.04658005337361444
Position 1339: 0.04055103625649923
Position 7125: 0.03446818605401595
Position 6774: 0.033267670978917904
Position 6439: 0.018318914370558992
Position 953: 0.010617103604493177
Position 277: 0.008598480137295444
Position 1651: 0.006852957171829982
Position 6920: 0.005542008188201163
Position 1630: 0.00539349637634101
Position 8374: 0.00536258739032986
Position 4580: 0.004958601583646366
Position 5440: 0.0031289657443361336
Position 997: 0.0028718028728558845
Position 2000: 0.002801169071006027
Position 1153: 0.0026524148186083717
Position 3764: 0.0023353313082211963
Position 5834: 0.0021379026993044166
Position 1825: 0.001980581324483811
Position 5319: 0.0018448557498967455
Position 5999: 0.001730793863762241
Position 1969: 0.0015025600142574294
Position 459: 0.001051416670596372
Position 4360: 0.0008826345838632365
Position 3327: 0.0007186139525124227
Position 700: 0.0006469007775783474
Position 3010: 0.0005986911653898655
Position 3303: 0.0005952721824086198
Position 3215: 0.00046002986187428747
Position 3243: 0.0004372526111102115
Position 2119: 0.00037400121703697097
Position 3055: 0.00035291981305054577
