Gene = NPR3
index = 958
Annotated 5SS: [  823 13098 27308 63121 69094 71306 73161]
Annotated 3SS: [12974 27140 62984 68998 71169 73075 74510]
SMsplice 5SS: [  823 13098 14404 27308 30232 30753 34165 63121 69094 73161]
SMsplice 3SS: [12974 14311 27140 30062 30650 34027 62984 68998 73072 74510]
top_k =  100
Partition function (log Z): -37.618381710055424

Sorted 5' Splice Sites (High to Low Probability):
Position 823: 0.9789227306590298
Position 13098: 0.9686953348618812
Position 14404: 0.742637201490314
Position 1713: 0.591500631705571
Position 1006: 0.24254672384014378
Position 958: 0.17084168690804596
Position 16206: 0.13781338847174263
Position 1028: 0.13530777317779163
Position 216: 0.020998821360850215
Position 86: 0.013615015540336731
Position 267: 0.009362568256712564
Position 814: 0.0084008185118633
Position 6226: 0.006894449601384945
Position 354: 0.0059920008760580915
Position 3201: 0.005007965322331853
Position 464: 0.004412404714479557
Position 936: 0.003628685605111893
Position 284: 0.0025754326853115062
Position 1083: 0.001343732395153783
Position 1010: 0.0012222216188784944
Position 720: 0.0006817344494645586
Position 795: 0.0004170401308792008
Position 736: 0.0003942974694320381
Position 458: 0.0002740440896378643
Position 2022: 0.00015541236747498478
Position 385: 0.00014715594625956622
Position 69: 5.337808376478676e-10
Position 222: 1.6428523176505415e-10
Position 376: 1.6165171834781373e-10
Position 127: 1.5451372348322808e-10
Position 154: 3.9358997310750265e-11
Position 133: 2.3031021123935536e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 12974: 0.9686953348618812
Position 14133: 0.811373837745369
Position 904: 0.5495211707195031
Position 18263: 0.46675618206859393
Position 1580: 0.30663201248124733
Position 1399: 0.2772274712016585
Position 16094: 0.24189345202673568
Position 15428: 0.22097455237175284
Position 13250: 0.03883234519196782
Position 15424: 0.03675043720099029
Position 13655: 0.032565118218524175
Position 7982: 0.020862922836189388
Position 548: 0.016711994159315947
Position 757: 0.013906621482673756
Position 1479: 0.010312252196447588
Position 6079: 0.006894449601384945
Position 602: 0.006817112281955915
Position 3106: 0.005905469586533963
Position 667: 0.005891762457469079
Position 8754: 0.00519070452524422
Position 930: 0.0037096301539752273
Position 957: 0.0020639171965459845
Position 728: 0.0017714563393078364
Position 353: 0.0009527857051864092
Position 1117: 0.0008168131232315852
Position 1778: 0.0004381620136658455
Position 646: 0.00019472669967588414
Position 1182: 0.00010040815332524019
Position 1983: 2.392345990560571e-05
Position 456: 9.371031988319918e-07
Position 397: 8.971096005057571e-07
Position 298: 2.8613256864349986e-07
Position 236: 1.267271338561856e-07
