Gene = HAX1
index = 639
Annotated 5SS: [ 266 1088 1451 2491 2750 2973]
Annotated 3SS: [ 824 1262 2438 2642 2881 3104]
SMsplice 5SS: [ 266 1451 2491 2768 2973]
SMsplice 3SS: [1262 2397 2642 2881 3104]
top_k =  100
Partition function (log Z): 9.140103233862037

Sorted 5' Splice Sites (High to Low Probability):
Position 2973: 0.9968799931031259
Position 2491: 0.9942378587574298
Position 266: 0.6894690665086702
Position 1451: 0.6826729479428483
Position 2768: 0.4894467699012545
Position 2750: 0.48065747076730553
Position 538: 0.2977239148881631
Position 272: 0.213012780277414
Position 921: 0.1786696895502267
Position 1088: 0.17157790365728826
Position 507: 0.14873342492044958
Position 1126: 0.08800491873323385
Position 1293: 0.08470301759881287
Position 626: 0.0679867701346338
Position 530: 0.0667284729372174
Position 3187: 0.05278227839362832
Position 276: 0.03446628594333181
Position 106: 0.0308413029848774
Position 193: 0.024163185183698102
Position 1339: 0.01944074286188466
Position 417: 0.01914039955229055
Position 2778: 0.01634927599629657
Position 600: 0.014667113899122673
Position 513: 0.010408582972172854
Position 1024: 0.00684987940788199
Position 475: 0.004555916561296684
Position 293: 0.00283049721888167
Position 3181: 0.0009207496850136731
Position 152: 0.0005879271267403287
Position 205: 0.0005878922551875485
Position 1134: 0.00028177764238367694
Position 111: 0.00013511822854238292
Position 2936: 0.00010914853581731824
Position 299: 6.500194382490984e-05
Position 54: 5.23485799852705e-05
Position 81: 4.0301706281777704e-05
Position 185: 3.7634004877696465e-05
Position 36: 3.2807583248138425e-05
Position 2913: 2.5514017000020274e-06
Position 2993: 1.3166729956456994e-06
Position 2970: 8.756986089143123e-07
Position 161: 1.9243368709634423e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2881: 0.9898271080356974
Position 3104: 0.9669812621393753
Position 2642: 0.9552699338675162
Position 2397: 0.9479580416987824
Position 1262: 0.647283978929455
Position 375: 0.6257110772257736
Position 824: 0.28828309621970866
Position 1238: 0.13953272947409057
Position 3278: 0.052706777000031325
Position 968: 0.04921072735879993
Position 2438: 0.04496932294712311
Position 722: 0.04293034014735002
Position 830: 0.03915839241767849
Position 3060: 0.025759782677659285
Position 1024: 0.022607454751422576
Position 2566: 0.017291779680839996
Position 2656: 0.011671476984020011
Position 3074: 0.006025903872850356
Position 2885: 0.003978847336060154
Position 786: 0.0031941580960547916
Position 2689: 0.0022404821560849937
Position 2665: 0.0015944581861917877
Position 2845: 0.0014453504912643497
Position 2473: 0.0013663399501485517
Position 3110: 0.0008995341756270077
Position 3255: 0.0007781169064692645
Position 417: 0.0005123806655967153
Position 3260: 0.00022845522200254208
Position 3318: 0.00018554347288856436
Position 3299: 0.00013765261173775818
Position 2713: 7.211950080446363e-05
Position 486: 1.852038566769228e-05
Position 377: 1.0281250803995865e-05
Position 379: 9.484078706282696e-06
Position 526: 5.021047730194469e-06
