Gene = RPA3
index = 1191
Annotated 5SS: [   93  3433 31380 32778 78288 79538 80744]
Annotated 3SS: [ 3380 31278 32608 77431 79462 80634 81524]
SMsplice 5SS: [   93  9248 14590 32778 32949 79538 80744]
SMsplice 3SS: [ 9141 14461 32608 32842 79462 80634 81524]
top_k =  100
Partition function (log Z): -41.60668695303392

Sorted 5' Splice Sites (High to Low Probability):
Position 93: 0.9993375320775799
Position 9248: 0.9666518422722076
Position 14590: 0.6101126830636526
Position 5008: 0.04684767089563003
Position 8088: 0.04202320926956184
Position 4389: 0.036271265086266616
Position 3433: 0.0334403200089585
Position 10135: 0.032547380042894536
Position 707: 0.006608493812241105
Position 3944: 0.00644703374755703
Position 785: 0.006383935815622804
Position 1209: 0.004272238829210899
Position 151: 0.0003109979767167952
Position 245: 0.00025547654017534654
Position 97: 2.519546285850921e-05
Position 535: 1.7920487831464526e-05
Position 324: 8.825060002308527e-06
Position 282: 2.839576914265356e-06
Position 546: 1.4925537657139471e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9141: 0.9316010861455499
Position 14461: 0.6453008536921789
Position 21721: 0.5237091253425773
Position 14670: 0.0864035577210703
Position 13327: 0.0719202149960078
Position 11590: 0.048087437229370145
Position 4897: 0.04683707071472532
Position 7980: 0.04202320926956184
Position 9119: 0.04180356827595821
Position 10031: 0.03940710704721548
Position 10447: 0.03685089034049617
Position 10101: 0.035098879749323394
Position 13843: 0.026334965884634506
Position 9056: 0.022096114518622954
Position 10736: 0.020437687840920347
Position 4266: 0.01778257839860081
Position 11355: 0.013707136739098378
Position 599: 0.010875320299875986
Position 9990: 0.010434640270211086
Position 3347: 0.009967616997785058
Position 10052: 0.009008527619720604
Position 3365: 0.008639774478012252
Position 11226: 0.008090777752088359
Position 3253: 0.0070379738300672115
Position 12451: 0.006918891332921928
Position 12308: 0.0068622997828965
Position 4282: 0.006752384057377832
Position 12545: 0.00672943063273379
Position 10474: 0.005677156726707358
Position 4263: 0.0051938651305208005
Position 3876: 0.0048248730718025625
Position 4240: 0.004357035778696516
Position 11691: 0.004187148436694746
Position 11175: 0.0033188113657784137
Position 3241: 0.0030582952322065955
Position 1116: 0.002825492851170339
Position 3380: 0.002679770003822771
Position 4094: 0.002336725368864043
Position 3018: 0.0022477003699216723
Position 3672: 0.0020350383756049537
Position 1134: 0.0014744270009385918
Position 640: 0.0014658514931873055
Position 5266: 0.0012145829046940235
Position 10004: 0.0008263648761035873
Position 7348: 0.0006946876363319062
Position 6834: 0.00044947148183707854
Position 4490: 0.0004300534638828413
Position 545: 0.0003634454741979532
Position 619: 0.00035946555867180484
Position 9211: 0.00030461818143989484
Position 228: 0.0002691953055071583
Position 2480: 0.00010492487084585983
Position 2888: 9.070312592577605e-05
Position 1284: 4.6927353796111514e-05
Position 4613: 1.0600180904372974e-05
