Gene = DPH5
index = 464
Annotated 5SS: [   90   464  4132 12063 24306 30663 33136]
Annotated 3SS: [  305  4006 11953 24184 30622 33031 35140]
SMsplice 5SS: [   90   464  4132  6150  6463 11308 12063 24306 33136]
SMsplice 3SS: [  305  4006  6057  6354 11149 11953 24184 33031 35140]
top_k =  100
Partition function (log Z): -13.786955626401308

Sorted 5' Splice Sites (High to Low Probability):
Position 4132: 0.9993073575879782
Position 6463: 0.9537388354720558
Position 12063: 0.8443974869153138
Position 6150: 0.844087897469937
Position 464: 0.6685425135450106
Position 11308: 0.6645718936626885
Position 90: 0.464728177484269
Position 133: 0.30827891755661957
Position 4786: 0.19227922032404549
Position 108: 0.17223566440612847
Position 2308: 0.15332409218120685
Position 14182: 0.1418976552617135
Position 446: 0.05508867480224383
Position 2838: 0.01878188175601035
Position 36: 0.0122365409115307
Position 39: 0.002784386983043083
Position 4320: 0.002096357399492422
Position 181: 0.0012012088962583285
Position 4401: 0.0010187012755790935
Position 4406: 0.0006798886056265805
Position 42: 0.0003584307223197095
Position 138: 0.00022626356374748412
Position 2284: 0.00019207905353733218
Position 468: 0.00018723593235835229
Position 4115: 0.00018658557036052082
Position 549: 0.00015372960469465553
Position 415: 0.00012985557762655958
Position 1488: 0.00012063351908638173
Position 53: 9.838161153805669e-05
Position 114: 5.604423497894071e-05
Position 4370: 2.9327569516665133e-05
Position 199: 1.5393910285626156e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 4006: 0.976829128923765
Position 11953: 0.8653322819508844
Position 17837: 0.8162145104969641
Position 6354: 0.7756156220265791
Position 305: 0.6361676435624966
Position 6057: 0.5052212446474755
Position 11149: 0.4724953578581576
Position 5949: 0.25989109805472965
Position 11177: 0.21417807935759273
Position 6298: 0.1783090655558792
Position 14082: 0.1248032469216366
Position 4524: 0.07857563542059537
Position 2204: 0.07166003345156985
Position 2219: 0.06497009357812225
Position 14122: 0.05854085923427895
Position 4663: 0.05583175129250335
Position 6009: 0.05088537560504914
Position 322: 0.03279687951632005
Position 4617: 0.03275666560156065
Position 15055: 0.02731111478770959
Position 6980: 0.0272745404021254
Position 5974: 0.02505912445626112
Position 3957: 0.022664814234573664
Position 4499: 0.021223215965143094
Position 251: 0.017272410686455124
Position 2162: 0.01688604420505216
Position 12619: 0.011641482736685825
Position 12236: 0.011016201418050243
Position 2442: 0.008019582967674481
Position 12384: 0.008008169388099968
Position 2582: 0.005391984000608618
Position 2746: 0.00537031478772725
Position 4682: 0.005036511265092131
Position 6769: 0.005036348001671416
Position 4225: 0.004156442594064787
Position 11685: 0.0031486688535552055
Position 5728: 0.003031054706421328
Position 6224: 0.002343777761737102
Position 8023: 0.0014870095626153498
Position 6804: 0.00032304128524406636
Position 1390: 0.00012063351908638128
Position 161: 8.448597737971381e-05
Position 6422: 4.621792909894273e-05
Position 4274: 3.5488185061696893e-06
