Gene = TADA3
index = 1371
Annotated 5SS: [ 532 1488 3035 3239 5549 5742 7432 8720]
Annotated 3SS: [ 1253  2783  3132  5406  5637  7321  8533 12197]
SMsplice 5SS: [  532   773  1488  3035  3239  5333  5549  5742  7432  8720 12359]
SMsplice 3SS: [  616  1365  2783  3132  5207  5406  5637  7321  8533 12197 12465]
top_k =  100
Partition function (log Z): 11.86510613452267

Sorted 5' Splice Sites (High to Low Probability):
Position 5742: 1.0000000000000007
Position 5549: 0.9992290669178922
Position 3239: 0.9684713779841546
Position 3035: 0.8249168825321979
Position 12359: 0.8231975339015303
Position 1488: 0.7892140147576766
Position 532: 0.7876857723124688
Position 8720: 0.7618003786446351
Position 5333: 0.723278777770261
Position 7432: 0.7051545513646762
Position 773: 0.4561985013304849
Position 807: 0.30033941303368744
Position 10505: 0.22458276415275957
Position 358: 0.17268927775685167
Position 8877: 0.15635585044524758
Position 5068: 0.09968483070890663
Position 702: 0.09150399399414559
Position 1344: 0.08392373226876325
Position 7200: 0.08078244651447236
Position 679: 0.055142996841479316
Position 1285: 0.051768625395959854
Position 536: 0.03722482137301021
Position 8143: 0.03154280929488499
Position 1190: 0.02683982914335522
Position 4938: 0.02430568926003812
Position 3290: 0.023710013204569884
Position 2812: 0.02262038293870947
Position 12387: 0.016389226911297426
Position 6381: 0.014971948605264419
Position 1117: 0.011666658788595425
Position 5144: 0.008766082723981104
Position 3070: 0.00837400018737229
Position 213: 0.008119858610923578
Position 3182: 0.00781860881127425
Position 7040: 0.007030052277181974
Position 2325: 0.004839120544162695
Position 738: 0.0028195216705435167
Position 337: 0.0023863155328640922
Position 641: 0.0021943190562606126
Position 4774: 0.0017592602799895577
Position 2658: 0.0008101233063417931
Position 2073: 0.0007661590313941081
Position 7517: 0.0006017233159791585
Position 763: 0.00040346641636285994
Position 6061: 0.00014089030415184828
Position 7564: 9.279018064866019e-05
Position 6: 7.962038026488875e-05
Position 913: 6.570035245906958e-05
Position 5579: 5.299363202450606e-05
Position 11: 4.736324215247883e-05
Position 286: 4.372221546675486e-05
Position 384: 4.069542859842848e-05
Position 1534: 3.608276373346916e-05
Position 120: 2.0946163706402288e-05
Position 373: 1.9666464314269922e-05
Position 275: 8.544484314617065e-06
Position 246: 1.678813032355514e-06
Position 467: 2.5762630849751593e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3132: 0.9999999999999989
Position 5637: 0.9968267607027741
Position 5406: 0.987730058925748
Position 12197: 0.9668466649731083
Position 616: 0.8422001041284043
Position 12465: 0.7516887099694186
Position 7321: 0.6791013260719968
Position 2783: 0.5732335800043731
Position 5207: 0.5448841176905952
Position 8533: 0.48601503111287353
Position 1365: 0.47287551552451107
Position 1253: 0.30093171260938634
Position 8619: 0.29996605001494514
Position 10374: 0.23619870993118536
Position 2761: 0.1573931882294228
Position 5235: 0.15458456420849553
Position 2931: 0.10602895927685954
Position 4863: 0.09851375739125094
Position 1310: 0.09172153972741705
Position 8804: 0.08963795575817662
Position 561: 0.06659665758341207
Position 7050: 0.062076229342164196
Position 12710: 0.05500248862808808
Position 8790: 0.04063275599544357
Position 7910: 0.03290939015959245
Position 12808: 0.03289556221532135
Position 989: 0.028396009623951588
Position 5182: 0.024581367521910386
Position 1261: 0.023736360049203892
Position 2801: 0.019255538147623777
Position 7131: 0.018706217172308165
Position 4922: 0.01788455912609101
Position 1343: 0.01674081106774624
Position 7345: 0.014560903067042639
Position 1453: 0.012473908435542847
Position 4793: 0.009381972400619387
Position 4669: 0.008735574054954124
Position 7244: 0.007600294746676926
Position 7885: 0.007389175846189789
Position 6161: 0.006636361170518388
Position 1215: 0.006462607772326039
Position 5448: 0.0061103728191049325
Position 517: 0.005518630416881951
Position 10344: 0.00539229136141355
Position 10984: 0.0047660249488380175
Position 2210: 0.004661770247194788
Position 6271: 0.004636009485734357
Position 7417: 0.004586540975587283
Position 6927: 0.0043230842411135844
Position 6060: 0.004124584085023309
Position 1093: 0.0038751005639344844
Position 5451: 0.002592349354182136
Position 473: 0.002539787082208436
Position 9543: 0.0021983100913060116
Position 5382: 0.0020782912912878375
Position 1148: 0.001928775481402486
Position 8409: 0.0019044362084436027
Position 445: 0.0018822907765078925
Position 6856: 0.0017997932827918065
Position 5660: 0.0017156541456950264
Position 5657: 0.0014554562551558489
Position 1124: 0.0012508614993936183
Position 6764: 0.000907174753276583
Position 2514: 0.0008101233063417931
Position 1924: 0.0007661590313941075
Position 456: 0.0006082964386908082
Position 340: 0.00044136490804376195
Position 2256: 0.00017735029696790695
Position 719: 0.00012349701006769052
Position 393: 8.62749943492962e-05
Position 5926: 5.37727178058189e-05
Position 5834: 4.8916612882901545e-05
Position 1019: 4.292812280103981e-05
Position 382: 2.1652757935711225e-05
Position 5980: 2.0539517720340774e-05
Position 5850: 1.1034390840017332e-05
Position 411: 6.885484691335926e-06
Position 527: 6.124838035152993e-06
Position 742: 5.6581191369976795e-06
Position 701: 5.154691347563113e-06
Position 6017: 4.320732005779905e-06
Position 5953: 2.306332896989841e-06
Position 166: 2.09413322894346e-06
Position 343: 1.65558072263269e-06
Position 275: 1.5697839237996963e-06
Position 5578: 1.325961006389995e-06
Position 350: 5.083351566324442e-07
Position 271: 4.980336309625235e-07
Position 5717: 4.64397475104087e-07
Position 401: 4.469951605333497e-07
Position 257: 1.136486313306058e-07
Position 5729: 5.504674700933127e-08
