Gene = GPATCH4
index = 612
Annotated 5SS: [  75 2516 3063 3257 3449 5097 5403]
Annotated 3SS: [2378 2988 3163 3361 5004 5351 5633]
SMsplice 5SS: [  75 3063 3257 5097 5403]
SMsplice 3SS: [2988 3163 5004 5234 5633]
top_k =  100
Partition function (log Z): 1.3329580081410468

Sorted 5' Splice Sites (High to Low Probability):
Position 3257: 0.9943082571081073
Position 75: 0.9807470674428728
Position 5403: 0.7952869275233212
Position 3063: 0.7026218904335856
Position 5097: 0.6558400715976529
Position 3684: 0.5910138096319052
Position 4345: 0.21546031143687244
Position 3449: 0.17452392536991015
Position 3087: 0.14710397256771232
Position 2516: 0.11256916517353431
Position 5320: 0.07433839365735632
Position 377: 0.06300648689417208
Position 5911: 0.058113730791964704
Position 4891: 0.04058144857240888
Position 4651: 0.03610141558153612
Position 2895: 0.03277314141970439
Position 653: 0.029640927969884625
Position 2403: 0.01738073741231805
Position 3933: 0.014320635026044378
Position 2871: 0.011194160215282816
Position 4664: 0.009853890544951772
Position 3465: 0.009837844872531329
Position 681: 0.00793979403465577
Position 132: 0.0023164054308782715
Position 2283: 0.001693173262025426
Position 3461: 0.0016038349707264096
Position 3689: 0.0009648351749890054
Position 3016: 0.0009146631308149835
Position 3239: 0.0007890636953302707
Position 35: 0.0005589524736250337
Position 667: 0.0003719777944063514
Position 171: 0.00018982535691357632
Position 3634: 4.5427444410956756e-05
Position 103: 3.938974439546579e-05
Position 100: 3.3046020028441486e-05
Position 323: 2.0286840867773172e-05
Position 244: 1.6009573565720667e-05
Position 146: 2.89019724369434e-06
Position 30: 1.2971777687212573e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3163: 0.9970390399049136
Position 5234: 0.8696103128749751
Position 2988: 0.8462477461670814
Position 5004: 0.6876141624886613
Position 5633: 0.6592107144100725
Position 3597: 0.5123541403551654
Position 3361: 0.18164859076023965
Position 4192: 0.15454305786350647
Position 5570: 0.11930288471428417
Position 5487: 0.11187475305973668
Position 2378: 0.1003101479885076
Position 6535: 0.09492355172386452
Position 4283: 0.06091725357336595
Position 3544: 0.05525830882226866
Position 2678: 0.049441126361698985
Position 3806: 0.04118365257396977
Position 4772: 0.040581448572408904
Position 4524: 0.04003301674191866
Position 551: 0.034216763105077555
Position 236: 0.029528563736887732
Position 2452: 0.02126746975188377
Position 3560: 0.019846614249306987
Position 282: 0.011274031555866653
Position 4344: 0.010236029629638708
Position 6158: 0.005865071463056959
Position 322: 0.005849846357585879
Position 3516: 0.005345155899350447
Position 2074: 0.005335251143346935
Position 497: 0.003077271953020436
Position 5745: 0.001806746150092157
Position 3167: 0.0017982161890076679
Position 2232: 0.0015612611733514439
Position 2270: 0.0015346572072866586
Position 2454: 0.0008324362896273869
Position 2306: 0.0008018522938739836
Position 405: 0.0006287980846246137
Position 3373: 0.00027175461374203904
Position 190: 0.00023315107644296631
Position 3436: 0.0001609178393246231
Position 3391: 0.00015788081565140408
Position 3368: 0.00012331078008752332
Position 3418: 0.0001042977521407468
Position 3617: 9.17937468526854e-05
Position 248: 2.096684007216266e-05
Position 554: 1.826602915381565e-05
Position 526: 1.1600627070342187e-05
Position 329: 8.162999814417139e-06
Position 293: 7.539320506419229e-06
Position 174: 1.461829740695815e-06
Position 160: 1.296641213643679e-06
Position 302: 1.2719161371506476e-06
Position 333: 9.176313978838864e-07
Position 204: 7.672265838460046e-07
Position 347: 7.383737790834352e-07
Position 358: 4.4076651567624634e-07
Position 198: 3.198928890223374e-07
Position 213: 2.4280839251722736e-07
Position 208: 2.2921706163902822e-07
Position 311: 1.158872867546619e-07
Position 177: 1.0879850194216839e-07
Position 295: 1.0190541460264182e-07
Position 3439: 1.0067073567785144e-07
Position 224: 8.532219221558928e-08
