Gene = SPINK1
index = 1313
Annotated 5SS: [ 264 2188 3765]
Annotated 3SS: [2155 3657 7079]
SMsplice 5SS: [ 264  404 3765]
SMsplice 3SS: [ 338 3657 7079]
top_k =  100
Partition function (log Z): -0.7428484278678713

Sorted 5' Splice Sites (High to Low Probability):
Position 3765: 0.9986869753188153
Position 404: 0.8355390082536942
Position 215: 0.5171345445341192
Position 264: 0.44521016536219565
Position 2188: 0.19154512214328526
Position 18: 0.04774294016131939
Position 160: 0.03948324639534021
Position 2559: 0.028946083322795736
Position 2156: 0.026576639974949117
Position 2316: 0.0234101971583162
Position 1592: 0.021630910755943106
Position 6146: 0.017185729305878493
Position 1864: 0.004640363087771965
Position 1531: 0.0037252809387554233
Position 6101: 0.001961445604965078
Position 95: 0.0019593497026628203
Position 462: 0.0008067314963623718
Position 1117: 0.0007291412103138163
Position 542: 0.0006776871402984512
Position 1982: 0.0006054375305653038
Position 99: 0.0004927755281942922
Position 250: 7.726250496833786e-05
Position 58: 5.791272639049412e-05
Position 164: 4.582070368995041e-05
Position 169: 3.279241593822025e-05
Position 157: 9.231923712412876e-06
Position 528: 2.6717901295498845e-06
Position 82: 3.271209360114247e-07
Position 136: 2.971219599048468e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3657: 0.9937507811200084
Position 338: 0.5562372822514292
Position 7079: 0.2746610345070727
Position 323: 0.24984578040913705
Position 5947: 0.24434030949604926
Position 7023: 0.22942094728263393
Position 2123: 0.14523144190242254
Position 6876: 0.09057694645567967
Position 2155: 0.07846540027101812
Position 5668: 0.056812340237621495
Position 136: 0.04272284503963389
Position 3917: 0.035134982725490815
Position 5413: 0.026554229257943325
Position 351: 0.023717872297129575
Position 2220: 0.01863455379845136
Position 5155: 0.01615295952134331
Position 3937: 0.013443549520613166
Position 1375: 0.011552714577442535
Position 2516: 0.011404095196608847
Position 1964: 0.00905690264595128
Position 1889: 0.00863056104420274
Position 1439: 0.00825695126252373
Position 3974: 0.00685881895011543
Position 356: 0.006786331869524115
Position 1463: 0.005313236146067274
Position 4069: 0.00499707413824302
Position 142: 0.004251574355520123
Position 3512: 0.004148373563897305
Position 237: 0.00398514548893147
Position 4489: 0.0037068825211352694
Position 3882: 0.003499806559334911
Position 1712: 0.0034118008382735725
Position 4170: 0.002594316999956998
Position 4977: 0.001923524425606758
Position 5986: 0.0016907841848591855
Position 1861: 0.0014731173864492094
Position 3413: 0.0013856322148252706
Position 198: 0.0013687906864264627
Position 4099: 0.001248268232316805
Position 5092: 0.0011601850041089903
Position 5879: 0.001124870704141686
Position 3940: 0.0009316226667495993
Position 4419: 0.0006438075893571874
Position 900: 0.00045716965642251715
Position 962: 0.0004031547894662839
Position 4234: 0.0003568892492856333
Position 1310: 0.00023328970866498265
Position 174: 0.00015829000024916528
Position 90: 5.757021236025814e-05
Position 164: 4.882752450059119e-05
Position 255: 3.543345169497518e-05
Position 98: 2.4881652115531965e-05
Position 152: 1.7294363753951376e-05
Position 95: 7.743633451928552e-06
Position 154: 4.281998978793751e-06
Position 206: 1.012182277112654e-06
Position 403: 5.567713017954849e-07
Position 445: 5.214162006330771e-07
Position 385: 2.7747029825897993e-07
Position 221: 9.77032371644591e-08
Position 422: 5.701151322073291e-08
