Gene = LRRC61
index = 795
Annotated 5SS: [298]
Annotated 3SS: [13454]
SMsplice 5SS: [  298  2748 10544]
SMsplice 3SS: [ 2577 10454 13454]
top_k =  100
Partition function (log Z): -5.7686487694339545

Sorted 5' Splice Sites (High to Low Probability):
Position 2748: 0.9982917421940101
Position 298: 0.9926974192575122
Position 10544: 0.6631779345504208
Position 12911: 0.37283368529901306
Position 10706: 0.3201457061692767
Position 3843: 0.2484342820377407
Position 7460: 0.13356176856757304
Position 10563: 0.0812871236691047
Position 12781: 0.07087705888206927
Position 1156: 0.040146962469352725
Position 4130: 0.03626757050220143
Position 1278: 0.026625193931111207
Position 1266: 0.026397116452972054
Position 938: 0.014101539315240863
Position 723: 0.01283297803456541
Position 1206: 0.007421441932929254
Position 2400: 0.0071511924597398215
Position 231: 0.006442733625625995
Position 3109: 0.0047322751306114845
Position 2513: 0.0034034917979500535
Position 959: 0.0025896845414351334
Position 1178: 0.00246792134599809
Position 640: 0.0022010307895853
Position 3101: 0.0009418056698182997
Position 2807: 0.0008494497745965693
Position 3720: 0.00038496230742303893
Position 143: 0.0002808685787766235
Position 3368: 0.0001665095878874628
Position 490: 9.81857432649983e-05
Position 135: 9.076448271752365e-05
Position 162: 8.72088653964293e-05
Position 322: 6.051110154091706e-05
Position 19: 2.828677210250573e-06
Position 140: 3.781635090102578e-07
Position 387: 3.1365347133677394e-07
Position 462: 2.5335717976102445e-07
Position 487: 2.337604394143827e-07
Position 238: 1.1761076039008072e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2577: 0.9634295364400327
Position 10454: 0.9101724049272577
Position 12685: 0.5754665862628938
Position 13454: 0.457433100493219
Position 3601: 0.2318351957597486
Position 12868: 0.22902926570356605
Position 10608: 0.18003788074602167
Position 7324: 0.13356176856757318
Position 1094: 0.09712393777355928
Position 13177: 0.09597340388764913
Position 3945: 0.041426965690224256
Position 14835: 0.02100113163664032
Position 557: 0.018328443256359614
Position 900: 0.013962219000255915
Position 2609: 0.013634250205043419
Position 3799: 0.013525392829021946
Position 2634: 0.012420465659314386
Position 3507: 0.010892900559451595
Position 2229: 0.010557172441515232
Position 9668: 0.010370348335608775
Position 2594: 0.010273193443539913
Position 5371: 0.006788081208876642
Position 7839: 0.0044381560697742016
Position 992: 0.00429533974256521
Position 2852: 0.002763813893996216
Position 8646: 0.002056088273148033
Position 2966: 0.0017768272212340987
Position 2831: 0.0015634403459756493
Position 2899: 0.001303272723351216
Position 770: 0.001075811986096812
Position 2970: 0.00024466582324861265
Position 3465: 0.0001246737953780232
Position 3211: 8.875211318651799e-05
Position 3258: 7.775747470094479e-05
