Gene = SMIM23
index = 1283
Annotated 5SS: [ 105 4410 4678 5132]
Annotated 3SS: [4357 4609 4922 8692]
SMsplice 5SS: [ 105 4483 4801 5028]
SMsplice 3SS: [4357 4609 4922 8692]
top_k =  100
Partition function (log Z): -2.951551073884917

Sorted 5' Splice Sites (High to Low Probability):
Position 105: 0.8433606030357289
Position 5028: 0.5753538981087802
Position 4483: 0.5405540501175595
Position 4703: 0.27159590129187133
Position 4801: 0.24948148207429746
Position 4678: 0.2289010151010643
Position 4695: 0.18013846392113048
Position 5170: 0.13728527369145269
Position 120: 0.1319530587167624
Position 4410: 0.12334918865548078
Position 7491: 0.09509961831303035
Position 318: 0.06159819450307459
Position 1034: 0.050833742678520734
Position 7545: 0.050006638979240105
Position 3665: 0.0456764691232366
Position 5015: 0.044699790464779156
Position 4791: 0.037475019053422126
Position 3301: 0.01859307735901345
Position 5607: 0.017817458695847145
Position 1666: 0.011980688742417242
Position 2254: 0.006555409521222573
Position 5549: 0.0034116033363312402
Position 48: 9.948759797446956e-05
Position 33: 5.03838706195169e-05
Position 585: 1.1331634162216308e-05
Position 88: 8.713651066025414e-06
Position 15: 1.875844590665298e-07
Position 176: 1.56945129859002e-08
Position 212: 7.226494487171282e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4922: 0.9999999999999999
Position 4609: 0.7161077683941368
Position 4357: 0.6766543671503538
Position 8692: 0.5610621224561644
Position 4585: 0.2194127602946438
Position 7425: 0.1584213541187235
Position 8092: 0.1118066208048124
Position 168: 0.034661330904007664
Position 5497: 0.02774612409324093
Position 3628: 0.027342196171183716
Position 4567: 0.019320224375691388
Position 3610: 0.01833427295205288
Position 967: 0.01278536094998569
Position 859: 0.012216801908770437
Position 7462: 0.011532132006183509
Position 7091: 0.010552025967168723
Position 3203: 0.010119692831407371
Position 6941: 0.008538147515423037
Position 2992: 0.00847338452760608
Position 7119: 0.007742158395471868
Position 1594: 0.00765214780949939
Position 8243: 0.007137016491746816
Position 1014: 0.006951003616608438
Position 796: 0.0064232740399494444
Position 1484: 0.004328540932917858
Position 664: 0.0041153060223472395
Position 7316: 0.003975141209661807
Position 8626: 0.0038042731220804347
Position 2162: 0.003437243669859509
Position 2223: 0.0031181658513630747
Position 952: 0.003085411792919383
Position 923: 0.0029399333625326064
Position 5225: 0.0026901936269757613
Position 5231: 0.002527519100683187
Position 5295: 0.0024914250841681137
Position 302: 0.0024206461070016973
Position 5301: 0.002411351151999604
Position 913: 0.002316650985407505
Position 5841: 0.0012366764449571346
