Gene = MTPN
index = 893
Annotated 5SS: [  288 25800 26718]
Annotated 3SS: [25685 26633 47303]
SMsplice 5SS: [  288  2051  4463 25800 26718 29962]
SMsplice 3SS: [ 1859  4369 25685 26633 29847 47303]
top_k =  100
Partition function (log Z): -26.726229718659066

Sorted 5' Splice Sites (High to Low Probability):
Position 288: 0.8821912385597613
Position 4463: 0.7132337480992108
Position 2051: 0.605869855981932
Position 4120: 0.47546351275837084
Position 1662: 0.2148305909658347
Position 1901: 0.17620280865127602
Position 653: 0.13274422054192042
Position 325: 0.06318995083704758
Position 468: 0.024705629732476125
Position 1609: 0.020895719136029663
Position 3500: 0.019515331049357966
Position 1387: 0.015183166431446784
Position 2591: 0.01510186835558297
Position 267: 0.005373978188094194
Position 493: 0.004876002553192672
Position 307: 0.0021666969757073848
Position 898: 0.0017415426404202815
Position 933: 0.0011071344798264206
Position 218: 0.000954932713181011
Position 1304: 0.0006576520995930905
Position 1559: 0.0006273731284222554
Position 1442: 0.0005447885432548707
Position 691: 0.000393949590677404
Position 2019: 0.0001354048887844354
Position 380: 0.00012609015427114402
Position 236: 2.0569873615606318e-05
Position 476: 1.822552628096333e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.8657467200554863
Position 4369: 0.7797290929927656
Position 4001: 0.4997724774198208
Position 8880: 0.31157766512664165
Position 7219: 0.12197908451863534
Position 7240: 0.09829476890492311
Position 1555: 0.08476026712096027
Position 513: 0.06696255019797596
Position 1416: 0.05708065066698284
Position 4823: 0.05293806445963671
Position 2464: 0.051944854728807194
Position 576: 0.043635621154316025
Position 1502: 0.03430685086501206
Position 6428: 0.03148570042684733
Position 4252: 0.0263730201177011
Position 1512: 0.024241729819436408
Position 5491: 0.02322881595122115
Position 2834: 0.02194111839761035
Position 4921: 0.02153189039832861
Position 4461: 0.01861128957606332
Position 3425: 0.01636863141254566
Position 6129: 0.015571470908594575
Position 1367: 0.014452113162604627
Position 4558: 0.013573290995692412
Position 4632: 0.013063940793953555
Position 1223: 0.01290502233655809
Position 1474: 0.01205468576585445
Position 5683: 0.009989055614737714
Position 3177: 0.006841083277335279
Position 1523: 0.006334911922590304
Position 2494: 0.0049176533215305055
Position 492: 0.0036153031475087438
Position 517: 0.0025340412827594147
Position 1342: 0.0024471303396556105
Position 1635: 0.0018295550916728645
Position 749: 0.0014698932075281413
Position 1302: 0.0013066023477969915
Position 1254: 0.0010197708654572622
Position 627: 0.0006062456948954688
Position 554: 0.0004438061568126131
Position 604: 0.00032261983876570046
Position 1976: 4.2840385637593625e-05
Position 578: 1.3866294571809796e-05
Position 557: 3.3624238411443964e-06
Position 467: 1.5717876957614465e-06
Position 549: 1.2811798070297303e-06
