Gene = LSM3
index = 802
Annotated 5SS: [ 524 3313 5675]
Annotated 3SS: [ 3201  5578 19677]
SMsplice 5SS: [ 524 3313 5675]
SMsplice 3SS: [ 3201  5578 19677]
top_k =  100
Partition function (log Z): -8.81224057912326

Sorted 5' Splice Sites (High to Low Probability):
Position 5675: 0.9992863642449386
Position 3313: 0.98712859628701
Position 524: 0.8597377560344585
Position 5469: 0.26488468905223933
Position 292: 0.11979930437488658
Position 813: 0.04962389026191949
Position 4658: 0.04100878047187519
Position 4474: 0.032020217740928864
Position 8829: 0.028182911198066807
Position 1826: 0.027908826151629217
Position 9013: 0.027238583767406576
Position 1491: 0.013758707632046632
Position 5019: 0.013737964125917308
Position 4458: 0.011607696081566749
Position 4880: 0.0055356991396124594
Position 3317: 0.00293114489549271
Position 5293: 0.0029192366675063254
Position 8460: 0.0022933508860595044
Position 4342: 0.0017192229436315358
Position 4928: 0.001646632637549419
Position 4127: 0.0014180261492998242
Position 1057: 0.0006355243339900844
Position 427: 0.0003849114247302333
Position 995: 0.0002779360596090143
Position 7347: 0.00020582356947826267
Position 1009: 0.0001912544119268398
Position 403: 4.1760253445478126e-05
Position 654: 1.8276412725938372e-05
Position 494: 1.1961937692001292e-05
Position 543: 1.1834950891905428e-05
Position 678: 1.0402168308355017e-05
Position 242: 1.196408113690417e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5578: 0.9999953916842456
Position 3201: 0.7739575324612569
Position 19677: 0.5703509943593936
Position 15663: 0.19567895330573148
Position 5377: 0.16399052931108468
Position 3083: 0.1574502824857218
Position 16119: 0.09126263836661547
Position 5186: 0.08081148853906088
Position 4433: 0.08073240605296747
Position 1699: 0.02693622097630972
Position 8684: 0.025513895850357217
Position 5285: 0.02300651618535595
Position 3169: 0.02098243345486102
Position 14768: 0.020051564264191496
Position 3245: 0.01968914387411491
Position 8930: 0.018208565363793932
Position 3223: 0.017980348906548024
Position 681: 0.01675267266839879
Position 4795: 0.01543511354203768
Position 1357: 0.013758707632046627
Position 8751: 0.012703891120662045
Position 9525: 0.012236386985149986
Position 8337: 0.01217977157827662
Position 10328: 0.010578921440153865
Position 11388: 0.010320630115027724
Position 8716: 0.009658270592034092
Position 14975: 0.008861952177047445
Position 11306: 0.008094966827169682
Position 12252: 0.007736250502092787
Position 8430: 0.006907449769161177
Position 759: 0.006005015726278061
Position 622: 0.005199831962580009
Position 8459: 0.004222949064555479
Position 8910: 0.0036679751162280515
Position 13400: 0.0036085893862892195
Position 4879: 0.0031806642307834125
Position 10149: 0.002820864224682843
Position 4438: 0.0028100655983172456
Position 9798: 0.002790475425577527
Position 8519: 0.0025831025722715065
Position 9692: 0.002526800417905452
Position 4903: 0.002301402508343699
Position 9190: 0.0021927863597792133
Position 10305: 0.002189218954540318
Position 10182: 0.0021026231350114856
Position 7376: 0.00205522878010138
Position 704: 0.001982771626500448
Position 10074: 0.001904237930565281
Position 4212: 0.0017142947870856823
Position 9138: 0.0014766660599914577
Position 4062: 0.0014189982555796697
Position 4502: 0.0010923604916512912
Position 5942: 0.0010410387979276337
Position 1716: 0.0009726051753194916
Position 707: 0.0008057170489340101
Position 6148: 0.0007971071358871624
Position 9555: 0.000676444118299216
Position 7214: 8.122255029490646e-05
Position 7231: 6.562144631698569e-05
Position 7151: 5.897957286637062e-05
Position 4818: 3.1156219143852305e-06
Position 4177: 2.3901812048157978e-06
Position 4562: 1.8621514347412251e-06
Position 3975: 1.5658690611929819e-06
