Gene = ZNF467
index = 1613
Annotated 5SS: [ 372 2481 3040 4390]
Annotated 3SS: [2404 2922 4278 7239]
SMsplice 5SS: [ 372 3040]
SMsplice 3SS: [2922 7239]
top_k =  100
Partition function (log Z): -7.795996745830088

Sorted 5' Splice Sites (High to Low Probability):
Position 3040: 0.8742895258929979
Position 372: 0.5239406933910409
Position 2161: 0.3609203124154606
Position 2481: 0.34000780537043207
Position 4390: 0.2930035476486868
Position 8723: 0.22256040120967038
Position 776: 0.18000362503904943
Position 457: 0.17630881451674416
Position 7263: 0.14069367695057583
Position 4146: 0.09739377438255943
Position 6654: 0.08967094884304
Position 8739: 0.08164722534161732
Position 4479: 0.08059658283217243
Position 7302: 0.08036941855603703
Position 126: 0.04806576728582404
Position 472: 0.034344609836147975
Position 564: 0.03415960869409039
Position 2597: 0.03210637427185075
Position 3044: 0.024574868636452404
Position 2601: 0.02385649590976844
Position 69: 0.021963981614885154
Position 7269: 0.011055224331163183
Position 297: 0.0035260904755284013
Position 520: 0.0016212430799757878
Position 747: 0.0014314080548025383
Position 156: 7.148063875225909e-06
Position 239: 1.0436818816317552e-06
Position 247: 7.602057386093416e-07
Position 228: 6.714863178947938e-07
Position 336: 5.034278592231496e-08
Position 243: 4.193633132538175e-08
Position 179: 2.3999204362090853e-08
Position 204: 7.186553668017257e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2922: 0.8874178138329458
Position 7239: 0.5950268948768666
Position 8618: 0.5051564884131751
Position 2404: 0.3412029066603865
Position 8902: 0.2852369443453257
Position 4278: 0.20785090049403862
Position 4249: 0.15883700457251979
Position 2094: 0.1543686933456697
Position 8800: 0.14941607117455943
Position 2065: 0.1411519548806567
Position 3963: 0.09739377438255947
Position 6413: 0.08967094884303999
Position 1982: 0.044097494069502564
Position 2425: 0.033043196260882236
Position 2280: 0.022508032606865278
Position 173: 0.02001184745784644
Position 2054: 0.013867574414941627
Position 2815: 0.0114465806965041
Position 4211: 0.006912225414300867
Position 228: 0.0064170527016230855
Position 1893: 0.003901908716541295
Position 2261: 0.0007060876030537058
Position 1926: 0.0004992256886810968
Position 1929: 0.0004938739699550212
Position 750: 0.0002504463432636605
Position 1832: 0.00024078157828422316
Position 1864: 0.0002338186203459803
Position 259: 0.00019712174566636226
Position 456: 0.0001611253556780193
Position 669: 0.00012229958799359698
Position 681: 9.341305296710185e-05
Position 677: 8.260396422732691e-05
Position 423: 4.546433113076222e-05
Position 281: 2.4740376608269856e-05
Position 243: 2.2744944064697983e-05
Position 1872: 1.1716160593024035e-05
