Gene = DCTN4
index = 434
Annotated 5SS: [  251  2693  5631 16996 25742 27694 28066 28479 36203 39394 40834 43545]
Annotated 3SS: [ 2621  5451 16951 25633 27619 27952 28368 36128 39338 40725 43446 47746]
SMsplice 5SS: [  251  2693  5631 16292 16996 25742 27694 28066 28479 35168 36203 36445
 40834 43545]
SMsplice 3SS: [ 2621  5451 16159 16951 25633 27619 27952 28368 35043 36128 36346 40725
 43446 47746]
top_k =  100
Partition function (log Z): 12.25637858808247

Sorted 5' Splice Sites (High to Low Probability):
Position 28479: 0.9999999999999986
Position 25742: 0.9999999999999978
Position 5631: 0.9999999999999973
Position 16996: 0.9999999999999973
Position 43545: 0.996590513508457
Position 2693: 0.996043528946962
Position 36445: 0.9169662556290382
Position 28066: 0.9091115858417977
Position 27694: 0.8870691596295504
Position 36203: 0.8675588940396896
Position 35168: 0.709824419293146
Position 251: 0.6834206088122199
Position 1189: 0.6363108005669079
Position 44922: 0.49389285878266287
Position 40834: 0.4899657356230879
Position 4826: 0.3713622181548543
Position 26071: 0.30493429108780046
Position 765: 0.2973670914312924
Position 2473: 0.1667954481905741
Position 274: 0.15838449436535879
Position 39394: 0.15403201032293667
Position 1819: 0.12092014692748895
Position 27733: 0.1097143848328241
Position 804: 0.10489096463073515
Position 29647: 0.08916106098046703
Position 173: 0.07939242854673637
Position 4840: 0.07313313327891321
Position 28050: 0.07255344137233459
Position 795: 0.06638471510705952
Position 3482: 0.05946091607519133
Position 3613: 0.04183007002249722
Position 45344: 0.028710259418385252
Position 3487: 0.02731980356291874
Position 46904: 0.026243192444306833
Position 3579: 0.025275202555307887
Position 549: 0.02491726740927765
Position 973: 0.023595969444052758
Position 524: 0.019869635347978084
Position 2229: 0.018979844200490124
Position 237: 0.01879640726576632
Position 28211: 0.016434860997744383
Position 998: 0.01611374097126461
Position 46641: 0.013155431093531516
Position 26082: 0.008751950760238172
Position 37085: 0.008682328590112531
Position 39727: 0.006444665640163121
Position 38786: 0.006438114672897406
Position 754: 0.0062070575898696325
Position 864: 0.001863856476104448
Position 377: 0.0006940521173861528
Position 283: 0.0006030534048295365
Position 76: 0.00042846683563243343
Position 213: 0.000398574415703938
Position 436: 0.00038366402936179845
Position 28305: 0.0002975556478448454
Position 45866: 4.822608318385864e-05
Position 143: 1.1243547226099274e-05
Position 26: 1.056699023316425e-05
Position 71: 5.795806567523171e-06
Position 278: 2.5998894078708114e-06
Position 36: 1.4906282286031301e-06
Position 226: 4.775200895680369e-07
Position 33: 2.813521276806502e-07
Position 20: 2.0728009766850336e-07
Position 14: 1.3606728822729924e-07
Position 133: 4.005817199446932e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16951: 0.9999999999999973
Position 25633: 0.9999999999999973
Position 2621: 0.9960435289469624
Position 27952: 0.9946516323951694
Position 43446: 0.9939226486303553
Position 28368: 0.9699870481278057
Position 5451: 0.9200347071393568
Position 36128: 0.8830510131241756
Position 36346: 0.8628503005261736
Position 35043: 0.709824419293146
Position 1160: 0.6352545194911322
Position 47746: 0.5188836012460988
Position 27619: 0.5085156677168403
Position 40725: 0.4899657356230879
Position 4763: 0.4444953514337677
Position 685: 0.38184075586644406
Position 27571: 0.3731911115423385
Position 46332: 0.3056603238612197
Position 25992: 0.3001236826838514
Position 44810: 0.299480378299239
Position 44829: 0.1776252614215518
Position 2332: 0.1667954481905741
Position 39338: 0.15403201032293667
Position 27598: 0.10869915204325284
Position 3356: 0.08942265955296852
Position 29516: 0.08662976662145672
Position 5524: 0.07996529286064151
Position 1463: 0.07301244835843763
Position 3541: 0.04708111915200072
Position 50389: 0.04386985655000119
Position 49638: 0.042056883316541116
Position 1505: 0.03876284079970245
