Gene = YOD1
index = 1585
Annotated 5SS: [390]
Annotated 3SS: [1353]
SMsplice 5SS: [390]
SMsplice 3SS: [1353]
top_k =  100
Partition function (log Z): -8.862866470732973

Sorted 5' Splice Sites (High to Low Probability):
Position 390: 0.9465839267378493
Position 1208: 0.08307613459491486
Position 695: 0.048417232856149184
Position 66: 0.04760811363082027
Position 1095: 0.044437557685975744
Position 150: 0.023035574546978372
Position 251: 0.02215844957328919
Position 480: 0.013551636561232528
Position 303: 0.008620761030039495
Position 1429: 0.004601470675293381
Position 1417: 0.003112396890929487
Position 640: 0.002192622889861616
Position 1420: 0.001248862977251868
Position 110: 0.0007786718384640464
Position 1354: 0.0007055157151661325
Position 1434: 0.0005049376915178909
Position 161: 0.000430995841581716
Position 49: 0.00026071777140971263
Position 96: 0.00014073730848691322
Position 474: 8.69126200135224e-05
Position 80: 8.30144405618074e-05
Position 442: 1.9259290818157902e-05
Position 334: 4.76095780846429e-06
Position 184: 3.103593604942448e-06
Position 1029: 3.097259999671287e-06
Position 317: 1.399065049086355e-06
Position 419: 4.924066191094183e-07
Position 12: 3.5448869132342043e-07
Position 221: 1.0722994174493637e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1353: 0.6023145952668585
Position 1327: 0.29095080931832906
Position 1094: 0.08185826316910265
Position 586: 0.07469848817493267
Position 229: 0.06926307944909994
Position 4447: 0.0158565388799906
Position 5846: 0.015193777311783587
Position 6403: 0.014491170773326394
Position 1501: 0.012347417368566972
Position 979: 0.011260797866343927
Position 884: 0.010790049383466728
Position 887: 0.00820570501456266
Position 793: 0.006197263312561547
Position 5601: 0.005402259296640165
Position 6039: 0.005191523379914124
Position 4126: 0.00448286878814982
Position 4981: 0.0030534713093645395
Position 3658: 0.0026638549776970945
Position 1119: 0.00230013295688342
Position 3346: 0.0021876333729231733
Position 940: 0.0016041657560556513
Position 805: 0.0015729957593154853
Position 1462: 0.0014347493096154497
Position 924: 0.0013295848377458132
Position 3319: 0.0013192105026153672
Position 3235: 0.0011963694467530311
Position 1269: 0.00103694897120379
Position 1283: 0.0009239331046759617
Position 984: 0.0009024892134287844
Position 168: 0.00048731132142614155
Position 947: 0.00025603820352307425
Position 960: 0.00021787027540868498
Position 842: 0.00021382371113107094
Position 265: 0.00020245100584527517
Position 821: 0.00018657088490068352
Position 307: 3.611266580385096e-05
Position 240: 2.4529216358573386e-05
Position 202: 7.456802400138398e-06
Position 348: 2.0747656609091814e-06
Position 121: 1.1506682084214808e-06
Position 208: 1.032144615510926e-06
Position 334: 6.402018710992021e-07
Position 137: 4.4658100795262346e-07
Position 401: 2.882588466030898e-07
Position 394: 2.6364234389445184e-07
Position 552: 1.400633136011035e-07
Position 503: 1.3670311203896504e-07
Position 508: 1.0694278944921158e-07
Position 468: 8.647870386879897e-08
Position 473: 7.191418905624861e-08
Position 371: 6.944695295058779e-08
