Gene = FCER1G
index = 549
Annotated 5SS: [  74 2781 2980 3427]
Annotated 3SS: [2688 2943 3405 3583]
SMsplice 5SS: [  74 2781 2980 3427]
SMsplice 3SS: [2688 2943 3405 3583]
top_k =  100
Partition function (log Z): 0.4780771260071428

Sorted 5' Splice Sites (High to Low Probability):
Position 74: 0.9099684140477091
Position 3427: 0.7706928777895191
Position 2781: 0.5382096048072497
Position 2980: 0.3858344142680843
Position 2801: 0.3017531554807243
Position 3156: 0.22628017471936784
Position 3282: 0.17378349219176778
Position 2459: 0.1700407697833329
Position 2531: 0.12948186551978502
Position 3082: 0.1263628071246171
Position 1899: 0.1223576587684672
Position 2420: 0.09687574885731955
Position 3258: 0.08757600906211328
Position 3501: 0.08677144526820084
Position 179: 0.06803018534185688
Position 1977: 0.050092301398368996
Position 1862: 0.03579064923138389
Position 3001: 0.023742345621405828
Position 3471: 0.02366881596862647
Position 3213: 0.008974610700885476
Position 87: 0.007708463013168122
Position 2057: 0.007331372008834859
Position 3303: 0.006651638727127996
Position 158: 0.006602861696426747
Position 183: 0.006238447443133216
Position 3140: 0.005303132520024282
Position 1479: 0.0047976348766472065
Position 1555: 0.002266257028752927
Position 2068: 0.001993884603822048
Position 3195: 0.001173161573555041
Position 957: 0.0011154918657679137
Position 3704: 0.0010758483737130528
Position 1000: 0.0009960380072299563
Position 2063: 0.0009691739176760374
Position 3526: 0.0009027845748404962
Position 1358: 0.0008867493271618812
Position 175: 0.0007502666214656393
Position 99: 0.0006999645442543011
Position 1437: 0.000611051609332753
Position 2367: 0.0006109857524001753
Position 1703: 5.239224818858829e-05
Position 439: 2.1906621938404223e-05
Position 82: 5.989467733498096e-07
Position 134: 2.276305182982419e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2943: 0.9833484383938388
Position 3405: 0.9696161592724767
Position 3583: 0.7566938418460665
Position 2688: 0.45987122412497816
Position 2206: 0.334456156327011
Position 1774: 0.21776744846660628
Position 2610: 0.16754976883245956
Position 2576: 0.15604689306139788
Position 3900: 0.08004611278965296
Position 2338: 0.05724307713763935
Position 3241: 0.0430452156773268
Position 2641: 0.041792120551323995
Position 3552: 0.04076480859424795
Position 3128: 0.027467534255978424
Position 2591: 0.014702753717814241
Position 3081: 0.013443708953702428
Position 3695: 0.012045911108355279
Position 1275: 0.003992621858385338
Position 2477: 0.0038689575676334317
Position 1457: 0.002492604017570777
Position 1272: 0.0020926493540255925
Position 2226: 0.0014411788805539906
Position 725: 0.0013429560834604356
Position 3851: 0.0013142784570450206
Position 3811: 0.0010075491351578736
Position 901: 0.0007685737895374344
Position 1965: 0.0004657321110493645
Position 1849: 0.00030185935089749034
Position 283: 1.3360402202087508e-05
Position 1538: 1.1202634772470319e-05
Position 1315: 1.0971958776939607e-05
Position 340: 7.75015082842582e-06
Position 1478: 5.545746590763284e-06
Position 1295: 4.4837938692588785e-06
Position 1199: 4.0057260922139265e-06
