Gene = DPH2
index = 462
Annotated 5SS: [ 319  705 1186 2067 2331]
Annotated 3SS: [ 591  961 1382 2153 2410]
SMsplice 5SS: [ 319  705 2067 2331]
SMsplice 3SS: [ 591 1937 2153 3006]
top_k =  100
Partition function (log Z): -2.1057494413447815

Sorted 5' Splice Sites (High to Low Probability):
Position 2067: 0.9171141859692469
Position 2331: 0.8119101512744573
Position 705: 0.7291642379703573
Position 1186: 0.7144696599385175
Position 319: 0.6587048695452035
Position 267: 0.20137990856633425
Position 814: 0.15601790882304373
Position 723: 0.11186703988816028
Position 506: 0.10447776635735662
Position 1411: 0.08976618797436249
Position 2482: 0.06433828844057418
Position 309: 0.022826585987222668
Position 1217: 0.005692285541457168
Position 1159: 0.0054863484842075875
Position 2542: 0.004155779782107096
Position 1454: 0.002072146657395871
Position 341: 0.0019369962915111968
Position 1788: 0.0018964296280425028
Position 137: 0.0016852973144741098
Position 1748: 0.001375072894914018
Position 686: 0.0012682142909194933
Position 411: 0.0012093735435702788
Position 397: 0.0010671310275552446
Position 1721: 0.0009243781031335271
Position 226: 0.0005753319920021069
Position 295: 0.0005698970345050775
Position 982: 0.0005473436674780073
Position 283: 0.0005330582253216302
Position 53: 0.0004926553866506507
Position 1537: 0.0004043649623943423
Position 511: 0.00036117296986336994
Position 311: 0.00032969215425792786
Position 7: 0.00012737262796817133
Position 467: 8.366313434837887e-05
Position 354: 7.742989394748783e-05
Position 364: 7.642899315996075e-05
Position 438: 6.940037137060033e-05
Position 423: 3.909177512894882e-05
Position 183: 3.730717735824286e-05
Position 789: 1.7401048259273506e-06
Position 10: 3.674741715415989e-07
Position 126: 1.32451222180514e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2153: 0.9862703073432942
Position 591: 0.9382245504071309
Position 1937: 0.8689416455897763
Position 3006: 0.39120640494588166
Position 961: 0.35927242626859063
Position 2410: 0.33285905226918977
Position 901: 0.30034584912180723
Position 1655: 0.050419788700064604
Position 603: 0.04911488422936916
Position 1382: 0.04903625052691172
Position 2423: 0.04521032742429842
Position 2971: 0.03821508598958642
Position 2626: 0.03141127965552708
Position 1269: 0.030500134077781394
Position 3327: 0.029008801366262386
Position 1036: 0.027331109821620844
Position 924: 0.01781833106950453
Position 910: 0.007599379673697914
Position 1348: 0.006720014338250175
Position 1295: 0.006429354927580012
Position 838: 0.005154426686785064
Position 2302: 0.004839094507233234
Position 927: 0.004321709889955921
Position 2192: 0.004138235912590467
Position 1044: 0.004074348150558909
Position 2812: 0.004055456476926113
Position 615: 0.0038550402616083224
Position 2463: 0.002469422933338653
Position 1520: 0.0022831730009774138
Position 2934: 0.001926851623896473
Position 773: 0.0015877244203793344
Position 2874: 0.001376812863159016
Position 494: 0.0013754802963049128
Position 3052: 0.0012533514458943618
Position 2807: 0.0011807450888931305
Position 3027: 0.000956437475085911
Position 2582: 0.0007923643339444757
Position 3247: 0.0006853467582064673
Position 722: 0.0006094985279364384
Position 2210: 0.00056116509493876
Position 1109: 0.00039203632820074415
Position 2188: 0.00039087436136117025
Position 3355: 0.00035865336359622416
Position 1314: 0.00017618729324998344
Position 625: 0.00013594758112154062
Position 505: 6.412548919025004e-05
Position 434: 6.280488404805676e-05
Position 694: 6.254805179687773e-05
Position 475: 2.9810362745751864e-05
Position 401: 1.0483784491994387e-05
Position 213: 7.243989645350175e-06
Position 162: 3.4696945228589548e-06
Position 191: 2.925953300368966e-06
Position 423: 1.4864888443163791e-06
Position 372: 1.2920778376656737e-06
Position 477: 3.6461102480038074e-07
Position 188: 2.536390445081996e-07
Position 132: 2.2995840408719363e-07
Position 539: 1.6215622445815486e-07
