Gene = SPCS1
index = 1306
Annotated 5SS: [205 626 802]
Annotated 3SS: [ 565  714 1608]
SMsplice 5SS: [626 802]
SMsplice 3SS: [ 714 1608]
top_k =  100
Partition function (log Z): -6.2508697916127085

Sorted 5' Splice Sites (High to Low Probability):
Position 802: 0.8678016438685761
Position 626: 0.8544859111523113
Position 205: 0.34190909489800353
Position 390: 0.02820042400560483
Position 735: 0.02470904150895236
Position 284: 0.020385720314737423
Position 500: 0.015187865922735166
Position 840: 0.007267619964722878
Position 968: 0.0032723241048013664
Position 817: 0.0022915547417421476
Position 849: 0.0020665721019314954
Position 1736: 0.001998536744897103
Position 1033: 0.0010316647534434396
Position 310: 0.0007226295194880928
Position 97: 0.0006611321909456131
Position 495: 0.0006371403702689244
Position 294: 0.0004947193896555518
Position 515: 0.0004856487454515473
Position 630: 0.00045423163046278276
Position 813: 0.0003945984771655996
Position 396: 0.00037673793549550076
Position 346: 0.00034002188330677107
Position 1768: 0.0002544220454235965
Position 105: 0.0001341642255014477
Position 470: 9.337184626367952e-05
Position 492: 5.240792951055362e-05
Position 267: 5.051572709802683e-05
Position 111: 2.8089824933871855e-05
Position 316: 1.5476079480285664e-05
Position 476: 1.4804092090526518e-05
Position 3: 2.239490292389839e-08
Position 75: 1.0112810821783894e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1608: 0.93600234389134
Position 714: 0.8682927440896615
Position 565: 0.2690138865506247
Position 679: 0.013082787935105698
Position 915: 0.0125244230873707
Position 1574: 0.009764059243971711
Position 490: 0.00927954131068162
Position 404: 0.00917128963001632
Position 718: 0.009081026584992439
Position 442: 0.007374896540259334
Position 1136: 0.006918068973788834
Position 1393: 0.006393488861372544
Position 1111: 0.004730840334869829
Position 1516: 0.003531448230961423
Position 1875: 0.0025557887495810216
Position 1799: 0.002202407720329938
Position 2085: 0.0016364434050396043
Position 1653: 0.0013160016739249584
Position 626: 0.0009154705877989648
Position 450: 0.0005245482262993207
Position 1273: 0.0002901331442085041
Position 750: 0.00023929681170208544
Position 1936: 0.00022989299473124154
Position 394: 0.00022278996081502993
Position 499: 0.00016404902998479843
Position 604: 0.00010621843471543969
Position 418: 7.157134467724144e-05
Position 504: 6.156175285043869e-05
Position 253: 3.563995600451231e-05
Position 509: 2.9353612177544732e-05
Position 423: 2.5736258141340513e-05
Position 201: 1.7449574434728265e-05
Position 574: 1.1926935803320638e-05
Position 370: 6.269546921475404e-07
Position 772: 3.6610978471944797e-07
