Gene = MSTO1
index = 889
Annotated 5SS: [ 108  336  884 1067 1379 1603 1876 2092 2346 2751 3009 3342 3542]
Annotated 3SS: [ 199  813  990 1323 1463 1757 1956 2192 2618 2823 3236 3431 3833]
SMsplice 5SS: [ 108  336 1379 1603 1876 2092 2346 2751 3009 3342 3542]
SMsplice 3SS: [ 199 1201 1463 1695 1956 2192 2618 2823 3199 3431 3833]
top_k =  100
Partition function (log Z): 13.274840172303673

Sorted 5' Splice Sites (High to Low Probability):
Position 2751: 0.9764916121953818
Position 336: 0.95669990253239
Position 3009: 0.9545423714424079
Position 2092: 0.9372239653271858
Position 1603: 0.9172039258464255
Position 108: 0.8690244983993302
Position 3342: 0.8068428526464902
Position 3542: 0.7995440594658482
Position 1876: 0.7792302159988701
Position 1379: 0.7560067892547492
Position 2346: 0.7510912142297869
Position 1067: 0.2729591155345761
Position 1727: 0.1960864494171458
Position 1131: 0.13364989423731657
Position 113: 0.11433556892036854
Position 3509: 0.11177386751034109
Position 920: 0.10584450376010981
Position 751: 0.09841470330487724
Position 884: 0.07189630402607322
Position 737: 0.03835576691852038
Position 541: 0.029031459029215397
Position 3575: 0.028767640233662413
Position 270: 0.027024406014562595
Position 3553: 0.02473986320779511
Position 924: 0.01925677498334786
Position 341: 0.01511170069046123
Position 897: 0.012649629943502097
Position 2775: 0.010642393096453083
Position 909: 0.009471437345223295
Position 1534: 0.008211883589815594
Position 2984: 0.007185457416735125
Position 1766: 0.005250309022578929
Position 1439: 0.004994791393004163
Position 1575: 0.004588111663329385
Position 729: 0.004415814584748251
Position 1999: 0.003915219949470872
Position 45: 0.0037280942148175756
Position 2967: 0.0026079838463789057
Position 2763: 0.0025993011633769895
Position 719: 0.0010552147798964452
Position 658: 0.0010180698561378396
Position 22: 0.0009916216655033296
Position 76: 0.0006422642987308565
Position 265: 0.0004138216810745002
Position 95: 3.125492901655827e-05
Position 59: 1.3033481065725289e-05
Position 352: 1.289125949605417e-05
Position 81: 1.1357741538377215e-05
Position 344: 5.832384779465405e-07
Position 9: 1.0013602359921287e-07
Position 163: 5.9139069586176396e-08
Position 155: 4.893548180959938e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 199: 0.9879209642719448
Position 1463: 0.9562896858783205
Position 3431: 0.9275273547177644
Position 1695: 0.901506868004559
Position 1956: 0.7783226914999566
Position 3833: 0.7682974451215727
Position 2192: 0.723208220878896
Position 1201: 0.6058349725564807
Position 2823: 0.5965502256771722
Position 2618: 0.5008075886433535
Position 813: 0.4373824471278671
Position 3199: 0.3557613894678621
Position 2866: 0.345486367355957
Position 2641: 0.29443310759874425
Position 3236: 0.2683121125834397
Position 2580: 0.1917073838454341
Position 990: 0.1824890176889267
Position 1965: 0.12348846417035418
Position 3155: 0.12218540501272972
Position 3889: 0.11395054063434187
Position 1221: 0.09233125835496162
Position 604: 0.07931413776941124
Position 3121: 0.06058394558245853
Position 414: 0.057965373164453916
Position 3461: 0.052877482532294566
Position 1757: 0.04469383604542143
Position 4389: 0.04220498925095146
Position 1323: 0.039569590157365844
Position 2002: 0.036038442777993215
Position 3836: 0.024585674180459403
Position 1185: 0.023265759578944802
Position 3808: 0.023018277365131835
Position 2895: 0.022299219672393095
Position 674: 0.02112986741303547
Position 2229: 0.01767018091806102
Position 1514: 0.01007414910907034
Position 439: 0.007959826458165738
Position 4275: 0.00744907398843408
Position 2195: 0.005633672602601964
Position 2260: 0.004579139830228195
Position 433: 0.003670922649380703
Position 2658: 0.0021916689739283576
Position 1033: 0.0020703378986247044
Position 931: 0.0019130717520569316
Position 4480: 0.0018312438653609489
Position 3494: 0.0016691394425015136
Position 4587: 0.0014142093188340243
Position 1806: 0.0012959433291455517
Position 907: 0.0011801614853362012
Position 389: 0.0008125278826386534
Position 559: 0.0006326516566476727
Position 2703: 0.0005935573937515381
Position 571: 0.0005664112952118498
Position 520: 0.00046042298394021326
Position 232: 0.00024630153335871243
Position 641: 0.00010289745401399417
Position 686: 6.80262387060292e-05
Position 630: 6.542969790335303e-05
Position 494: 5.764520505701103e-05
Position 879: 4.0040578576443126e-05
Position 235: 6.9115499669099616e-06
Position 295: 1.6781723986152298e-06
Position 155: 5.911177388863935e-07
Position 107: 5.909259278167496e-07
Position 247: 4.633827612790705e-07
Position 218: 3.7633021587795676e-07
Position 334: 3.648287527068457e-07
Position 298: 1.4843490549812596e-07
Position 245: 1.0551977672073796e-07
Position 138: 7.243346604024638e-08
Position 104: 7.215952358514607e-08
Position 168: 2.76238908113524e-08
Position 135: 1.089637260381429e-08
