Gene = MEGF9
index = 833
Annotated 5SS: [   713  55097  91855 102075 106730]
Annotated 3SS: [ 54894  91714 101930 106459 108828]
SMsplice 5SS: [   713   1112  10077  16172  17584  36396  55097  69746  91855  97704
 102075 106631]
SMsplice 3SS: [   969  10003  16024  17486  36228  54894  69622  91714  97665 101930
 106459 108828]
top_k =  100
Partition function (log Z): -58.2653556847246

Sorted 5' Splice Sites (High to Low Probability):
Position 713: 0.9927115502812319
Position 1112: 0.9007475618625822
Position 3782: 0.08438922479236902
Position 10077: 0.08431039553545311
Position 8810: 0.06305741003769892
Position 7049: 0.05287207042033625
Position 8755: 0.03664746888318668
Position 262: 0.027880831957399956
Position 8802: 0.02628512679285963
Position 17: 0.009284196119587066
Position 239: 0.0010028018637230462
Position 850: 0.0008703197495201192
Position 823: 0.0006622620307845313
Position 285: 0.0005711820560645404
Position 8: 0.0005297701975356926
Position 589: 0.00026900958343094934
Position 62: 0.00021196330762998078
Position 773: 0.0001686052130127429
Position 601: 0.000161063724369495
Position 44: 0.00015998174130249659
Position 717: 7.96937265307041e-05
Position 26: 2.7028364760765893e-05
Position 904: 2.6342232396494097e-05
Position 171: 2.2757164267082795e-05
Position 32: 1.2654504453802889e-05
Position 174: 6.1132924611322244e-06
Position 232: 2.5830194448479942e-06
Position 370: 1.987044782397253e-09
Position 270: 1.1472856131296725e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 969: 0.8522746998100018
Position 10003: 0.6802584502494936
Position 8666: 0.15271335879182218
Position 11422: 0.12075112368863367
Position 6941: 0.05287207042033625
Position 989: 0.05097785332511675
Position 7642: 0.036753588753810344
Position 7368: 0.03673539628439653
Position 3534: 0.02859822676575621
Position 462: 0.027322660318937257
Position 5060: 0.026241008945341187
Position 6109: 0.02554626701292825
Position 3674: 0.022592196902523922
Position 3566: 0.018565695307898644
Position 2860: 0.01718874841308412
Position 2219: 0.01608121312838664
Position 9091: 0.014706481714344176
Position 9554: 0.01337178970665817
Position 8553: 0.011107796826529934
Position 3654: 0.009110552926601604
Position 3608: 0.009110234391372889
Position 7994: 0.007902415617996698
Position 3677: 0.005708056785738599
Position 6132: 0.0048180128213831
Position 3900: 0.004812789108854296
Position 813: 0.0046409995968214055
Position 4440: 0.004390399648035762
Position 5029: 0.002721176259392987
Position 2215: 0.0026722559147676025
Position 4073: 0.0022260245488023313
Position 525: 0.002179275831088749
Position 5693: 0.0019571528150370897
Position 647: 0.0018366928788156414
Position 3174: 0.0014795852073184955
Position 3924: 0.0014758421761557423
Position 592: 0.0014609357808060609
Position 4048: 0.001435190647426413
Position 4465: 0.001163204570632723
Position 3420: 0.0010082011572058063
Position 1192: 0.0008248104821604294
Position 1364: 0.0008202074559161846
Position 2289: 0.0007578677835583469
Position 317: 0.0005684157215739244
Position 1469: 0.0005032426864243242
Position 2239: 0.00047385603522303855
Position 339: 0.00043830294236641646
Position 650: 0.000416960238397326
Position 2078: 0.000379123912567046
Position 1745: 0.00032406896739936217
Position 1409: 0.00030709839147977753
Position 991: 0.00022890692622865174
Position 653: 3.84135320995031e-05
Position 400: 3.5539826206434654e-05
Position 712: 2.686471848972923e-05
Position 405: 1.8488474702629476e-05
Position 536: 1.7439920558140035e-05
Position 822: 1.4479082327143702e-05
Position 1034: 7.374177769344284e-06
Position 849: 5.187024983774619e-07
Position 946: 1.9493329492762419e-07
Position 890: 1.4127680846119517e-07
Position 1061: 3.001793694606256e-08
Position 690: 2.400958437658345e-10
Position 347: 9.239237581461967e-11
