Gene = DPH3
index = 463
Annotated 5SS: [204 818]
Annotated 3SS: [ 742 4142]
SMsplice 5SS: [204]
SMsplice 3SS: [4142]
top_k =  100
Partition function (log Z): -8.820242560679262

Sorted 5' Splice Sites (High to Low Probability):
Position 204: 0.9806322936441556
Position 818: 0.22189120559831182
Position 4318: 0.08036191746384652
Position 3819: 0.07353469827145903
Position 1689: 0.03001552023243583
Position 378: 0.02422340750443969
Position 1808: 0.020979146742846167
Position 1653: 0.01508009569719802
Position 1381: 0.014459719877220502
Position 854: 0.012992652665559101
Position 3603: 0.010653960729028397
Position 923: 0.006518783656677856
Position 724: 0.005845070984547148
Position 775: 0.004699550359384818
Position 1849: 0.004670492842023637
Position 671: 0.0020358774712583502
Position 680: 0.0007503042077290243
Position 158: 0.0004620560207125592
Position 933: 0.0003961886335597043
Position 1636: 0.0003914705821723871
Position 553: 0.0003777899737803705
Position 407: 0.0002733199770534617
Position 278: 0.00018643838770999695
Position 21: 0.00016181092040175925
Position 590: 7.524262571744485e-05
Position 618: 7.475054314124922e-05
Position 117: 5.7195868648119265e-05
Position 32: 2.274628929827923e-05
Position 178: 1.1180652234080862e-06
Position 215: 7.683942635368212e-07
Position 228: 3.913717440634849e-07
Position 252: 3.08279021685318e-08
Position 247: 1.9295044865111654e-08
Position 104: 4.53109038589153e-09
Position 102: 1.003257342519101e-09
Position 389: 8.958402336454232e-10
Position 419: 7.953481210081358e-10
Position 68: 4.699359475753762e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 4142: 0.5886138115064086
Position 514: 0.24059674063401454
Position 6141: 0.19378033970107603
Position 742: 0.15417522818251372
Position 3747: 0.07353469827145903
Position 1535: 0.07210560016923817
Position 460: 0.05283930557202036
Position 5105: 0.027402875821862873
Position 3299: 0.022468143824861755
Position 3378: 0.012420026135407138
Position 1758: 0.008968222102597356
Position 1267: 0.008811601538736443
Position 1145: 0.007571167600455191
Position 3423: 0.007566361461584168
Position 552: 0.007348635105629713
Position 5161: 0.0069506501303830725
Position 281: 0.006660459949315013
Position 3948: 0.003381694766725859
Position 1298: 0.0032809805011721335
Position 3343: 0.0029934921799875938
Position 1350: 0.0025098520446814325
Position 3323: 0.0023598905151196066
Position 3201: 0.0022490881538798834
Position 578: 0.0017703444728280361
Position 922: 0.0008438638879369284
Position 102: 0.00016676946087175722
Position 1206: 0.00011417837671399853
Position 746: 8.079731982144929e-05
Position 641: 6.7281588358566e-05
Position 668: 6.679501200562149e-05
Position 679: 6.617465628255083e-05
Position 609: 5.6821897320214e-05
Position 238: 1.2946614053232495e-06
Position 203: 9.469696150193219e-07
Position 381: 7.606395021879462e-07
Position 566: 4.568687964023425e-07
Position 401: 2.1092871880833813e-07
Position 242: 1.6127261698276e-07
Position 128: 1.4655666166870294e-07
Position 183: 5.855445643866658e-08
Position 116: 4.818088573476379e-08
Position 155: 2.8691790782862594e-08
Position 369: 1.7435015200925428e-08
Position 213: 1.0373983090290103e-08
Position 247: 9.745254943195935e-09
