Gene = ELN
index = 494
Annotated 5SS: [  481  7626  8796  9951 13463 14918 15246 15380 16132 17505 18429 18979
 19928 20413 20768 24051 24195 25521 26981 28647 28925 29908 32259 32396
 32713 33351 35436 35581 35907 37944 38209 38988]
Annotated 3SS: [ 7574  8765  9917 13426 14824 15194 15328 16089 17432 18398 18906 19885
 20352 20713 23960 24134 25373 26926 28481 28882 29850 32096 32350 32586
 33311 35363 35520 35831 37904 38154 38942 40867]
SMsplice 5SS: [  134   481  7711  9951 14918 17505 18979 19928 20413 20768 24051 24195
 25521 26981 28647 28925 29908 32259 32396 32713 35436 35581 37944]
SMsplice 3SS: [  326  7574  9917 14824 17432 18906 19885 20352 20713 23960 24134 25373
 26926 28481 28882 29850 32096 32350 32586 35363 35520 37904 41021]
top_k =  100
Partition function (log Z): 35.765441128901635

Sorted 5' Splice Sites (High to Low Probability):
Position 25521: 0.9933022979457914
Position 32259: 0.9904479494378591
Position 32713: 0.9894411736950334
Position 20768: 0.9863201256448739
Position 24051: 0.9798641344937601
Position 481: 0.9748908108673073
Position 29908: 0.9631579211789552
Position 28925: 0.9615569633617287
Position 14918: 0.9514311500814244
Position 37944: 0.9460732166681591
Position 35436: 0.9415152519797317
Position 19928: 0.9379018434869372
Position 18979: 0.9354982073340881
Position 24195: 0.923071791977795
Position 17505: 0.8550167175283172
Position 35581: 0.8476238952678763
Position 20413: 0.8445632680346454
Position 9951: 0.8393415195395886
Position 32396: 0.8001557841112198
Position 26981: 0.7960474444077065
Position 134: 0.7883808601858919
Position 7711: 0.5072993546802881
Position 8796: 0.4839355785552251
Position 7626: 0.4760875474615873
Position 28647: 0.45181216978975763
Position 15380: 0.42485899174186825
Position 15246: 0.38456848998534526
Position 35907: 0.3694466778515319
Position 16132: 0.3390291455704681
Position 13463: 0.31832956008220914
Position 33351: 0.2912301392512257
Position 25839: 0.29001406463414126
Position 10673: 0.27967941943032076
Position 13529: 0.23709248393743163
Position 28623: 0.20395444597496165
Position 23331: 0.17210963000488666
Position 10681: 0.16941373550438502
Position 15329: 0.16839997052745534
Position 38988: 0.1681150821840357
Position 35928: 0.14622729029807288
Position 35598: 0.1462178877438348
Position 18429: 0.14106332202332153
Position 8931: 0.12297606134132003
Position 5396: 0.10465649491481252
Position 16751: 0.10281785626671328
Position 28569: 0.09776768057826463
Position 20483: 0.0973645429119779
Position 32446: 0.051899151783524104
Position 984: 0.04850874340350585
Position 6610: 0.04767730627414928
Position 15016: 0.04374287323697888
Position 219: 0.042960820365499364
Position 31680: 0.04082742367887908
Position 23524: 0.040782005504617115
Position 124: 0.03930022007328771
Position 13566: 0.038779567051580345
Position 35432: 0.037134214082330884
Position 10082: 0.035543534161585476
Position 756: 0.03442988265932176
Position 17714: 0.03416969512907314
Position 160: 0.028032711754988244
Position 30708: 0.025735181309364863
Position 25907: 0.024088523689454223
Position 26027: 0.023389453014160046
Position 28920: 0.021685228369333603
Position 24773: 0.02113813111770809
Position 20479: 0.020785139232948713
Position 24190: 0.020422157199883415
Position 20142: 0.01841685468842832
Position 34338: 0.013361250923857884
Position 126: 0.011455414639458587
Position 156: 0.011369319889545376
Position 6051: 0.009749136718483846
Position 23701: 0.009182850103310283
Position 138: 0.008485148557995233
Position 130: 0.007479312051573373
Position 128: 0.006906317984663409
Position 19449: 0.006862481310772635
Position 25506: 0.006697702054216081
Position 24490: 0.006192154964022845
Position 26023: 0.006149313000613544
Position 32374: 0.005879114409572162
Position 19082: 0.005244377062104103
Position 15083: 0.004825976681601057
Position 540: 0.004512065850064385
Position 19932: 0.003835512451516172
Position 29268: 0.0033406402962289075
Position 235: 0.0031917881801079165
Position 35427: 0.0030031423808959175
Position 19019: 0.002852577157861106
Position 19154: 0.0021241648850614946
Position 166: 0.0019651328468189544
Position 27420: 0.0013371739798660638
Position 32686: 0.0013078451125534646
Position 164: 0.0010312023291910552
Position 140: 0.0009890633592483963
Position 168: 0.0008019090019463572
Position 132: 0.00024878245251710085
Position 158: 0.00018052300406415733
