Gene = PARK7
index = 998
Annotated 5SS: [  131  1213  3763  7742  9301 16076]
Annotated 3SS: [ 1099  3660  7681  9230 15988 23230]
SMsplice 5SS: [  131  1213  3763  9301 16076]
SMsplice 3SS: [ 1099  3660  9230 15988 23230]
top_k =  100
Partition function (log Z): 0.9237265380771926

Sorted 5' Splice Sites (High to Low Probability):
Position 1213: 1.000000000000002
Position 3763: 0.998530226183993
Position 16076: 0.8381684784069748
Position 9301: 0.7736754405392385
Position 131: 0.6402835973871805
Position 7742: 0.4318083086558066
Position 21342: 0.3301860429192327
Position 419: 0.32642654403427196
Position 3556: 0.2831777898319128
Position 9338: 0.22612446016802312
Position 3564: 0.21949815431419156
Position 3964: 0.13082793448218263
Position 3984: 0.11711355435101595
Position 73: 0.10314309887810015
Position 7713: 0.08765152880851858
Position 7486: 0.07781493419032279
Position 2687: 0.03688620736874806
Position 3521: 0.033325751294867506
Position 4016: 0.017657600998440184
Position 535: 0.017546635762414213
Position 18741: 0.016928286812860398
Position 999: 0.014637878819287596
Position 34: 0.014055405777051255
Position 2296: 0.009271248068379237
Position 46: 0.005750686642277573
Position 490: 0.004017720396012265
Position 2606: 0.00335672439331357
Position 251: 0.0032512533123390227
Position 846: 0.0024505535405744527
Position 216: 0.0018655045669838544
Position 2467: 0.0014078736544548892
Position 1923: 0.00131484683122662
Position 158: 0.0009148793853925641
Position 125: 0.0008770207485514804
Position 517: 0.0008686442576138293
Position 342: 0.000761435315614384
Position 188: 0.0007584199169396567
Position 198: 0.0006881274738120156
Position 66: 0.0006570983100656641
Position 80: 0.0006261118444010503
Position 160: 9.371122608314272e-05
Position 104: 1.944947588653745e-05
Position 182: 1.8720568690901567e-05
Position 206: 1.10347315910668e-05
Position 50: 3.5310487834214884e-06
Position 5: 2.322888805490508e-06
Position 218: 1.2255320717648228e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9230: 0.9999857390799928
Position 1099: 0.9965646110889819
Position 23230: 0.9842330311022993
Position 3660: 0.9333098569757886
Position 15988: 0.8390157586913126
Position 7681: 0.38521068076899
Position 21222: 0.3352260378513727
Position 3408: 0.3181870478788233
Position 3887: 0.2573097495103615
Position 7421: 0.2120733110652127
Position 3433: 0.15372966914056382
Position 281: 0.1122424589800111
Position 3465: 0.06408497842158485
Position 3628: 0.05750873075522984
Position 2637: 0.02120021580387961
Position 18654: 0.016928286812860398
Position 905: 0.012022044995840598
Position 232: 0.011746981209334931
Position 2530: 0.010453501941621715
Position 3930: 0.008292094233693703
Position 2178: 0.005429120490835942
Position 2567: 0.005395500694456078
Position 3679: 0.005036562787614848
Position 321: 0.004236037717496702
Position 17343: 0.0035294643858970027
Position 20020: 0.0028986351533264497
Position 2174: 0.0023249868431811102
Position 17651: 0.002085138554052261
Position 995: 0.0017755896967181876
Position 2466: 0.00166770334724688
Position 3666: 0.001576279627849805
Position 2571: 0.0015260099748573475
Position 1741: 0.00131484683122662
Position 2198: 0.001143212599473118
Position 2112: 0.0009908809085094397
Position 709: 0.0008779799794042076
Position 2338: 0.0007715482659810955
Position 3600: 0.0007510555194050052
Position 16358: 0.0006828465354797198
Position 3604: 0.0003477405181051822
Position 431: 0.00019092670813200384
Position 16117: 0.00016047844320643087
Position 9898: 0.00012040371259377861
Position 14752: 8.020590712275471e-05
Position 9459: 5.393508879256371e-05
Position 9428: 4.0801364236564756e-05
Position 9965: 2.7685243775766754e-05
Position 1159: 2.5440013585111697e-05
Position 1136: 2.387898664398777e-05
Position 970: 2.3193728395977784e-05
Position 2335: 1.9372614853419145e-05
Position 4191: 2.28682803745973e-06
Position 340: 6.843191796775292e-07
Position 446: 6.505358182938589e-07
Position 880: 8.162510731219343e-08
Position 939: 5.225614595202028e-08
