Gene = RP11-350O14.18
index = 1169
Annotated 5SS: [ 98 571]
Annotated 3SS: [ 540 2798]
SMsplice 5SS: [103 344 571]
SMsplice 3SS: [207 513 819]
top_k =  100
Partition function (log Z): -3.6697428801049976

Sorted 5' Splice Sites (High to Low Probability):
Position 344: 0.9369650774775454
Position 571: 0.8944858867911858
Position 103: 0.8482230208267771
Position 1637: 0.4621743662320652
Position 1429: 0.3863073771039288
Position 820: 0.2020674023650101
Position 45: 0.09595029599123486
Position 1707: 0.07202995731157656
Position 908: 0.04783923902211801
Position 1260: 0.04759590781091093
Position 2714: 0.03256343329822777
Position 377: 0.012296621364442834
Position 917: 0.005020609977252389
Position 1006: 0.002237426152254146
Position 126: 0.0016483283573643676
Position 348: 0.0015768852537775817
Position 115: 0.0009387738299583382
Position 436: 0.0008868298691776102
Position 171: 0.0005414149098802669
Position 710: 0.000487824256885484
Position 453: 0.00037515019424027386
Position 325: 0.0002936501790148272
Position 117: 1.803280749871416e-05
Position 19: 2.0192931778984151e-07
Position 270: 4.258299702704867e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 207: 0.9059246430555803
Position 2798: 0.4891015599516124
Position 1299: 0.4392053970840286
Position 1521: 0.42219174209299337
Position 513: 0.3896328819413344
Position 819: 0.2105312244869279
Position 472: 0.18285289058535334
Position 1538: 0.16884738509680383
Position 540: 0.13263145734458973
Position 1147: 0.09806384309271086
Position 2305: 0.09401687828985131
Position 456: 0.08828916523965726
Position 724: 0.059794336687879285
Position 781: 0.059782229923190155
Position 755: 0.059004000656022494
Position 1729: 0.05766647383172784
Position 502: 0.03865753037054889
Position 166: 0.030605311453359502
Position 2121: 0.026299659673240897
Position 680: 0.01609843383396042
Position 2877: 0.015872153554014067
Position 1329: 0.013787217682001321
Position 417: 0.01322930417626705
Position 1077: 0.012645781720854676
Position 420: 0.007293854501999409
Position 229: 0.0049696273916701545
Position 704: 0.004203062040298173
Position 728: 0.002518738081282959
Position 709: 0.0020349155577341254
Position 170: 0.0016375066566419944
Position 643: 0.0014344415635485545
Position 683: 0.0013519018407706074
Position 686: 0.0010912105954087618
Position 241: 0.0007241947777839652
Position 488: 0.00023988118568672734
Position 136: 0.00016938878728646744
Position 248: 4.8963815400402504e-05
Position 560: 3.2711504011058216e-05
Position 286: 2.4645851008202904e-05
Position 762: 1.1090085809094607e-05
Position 141: 4.349714642361272e-06
Position 341: 9.116290950861789e-07
Position 292: 8.057232312738454e-07
Position 147: 1.4442126144909081e-08
