Gene = CIART
index = 372
Annotated 5SS: [  76 1091 1338 1962 2166]
Annotated 3SS: [ 664 1261 1882 2053 3888]
SMsplice 5SS: [  76 1091 1338 1962]
SMsplice 3SS: [ 918 1239 1882 3888]
top_k =  100
Partition function (log Z): 4.107497718153442

Sorted 5' Splice Sites (High to Low Probability):
Position 1962: 0.9713649124347176
Position 76: 0.9684797524824816
Position 1338: 0.9597258975099302
Position 1091: 0.9084913825704811
Position 2166: 0.6878149030608308
Position 4079: 0.24682738214100225
Position 2627: 0.11520328592421784
Position 4223: 0.09192330671381499
Position 281: 0.04512072536181139
Position 2193: 0.03782670540709957
Position 2559: 0.0346436862934555
Position 3286: 0.026406369538131153
Position 825: 0.02302667659499043
Position 1756: 0.021011638921313452
Position 1105: 0.01946795671244195
Position 1053: 0.01564590854963544
Position 1023: 0.011929939150284034
Position 181: 0.00836398191015694
Position 939: 0.007693006190222515
Position 671: 0.0026926856898373203
Position 975: 0.002232304666590575
Position 2082: 0.002073888669156152
Position 801: 0.0017628359660136247
Position 1191: 0.0016268096503977815
Position 512: 0.0015963991223079516
Position 105: 0.001432491135038106
Position 685: 0.0014213473239285425
Position 409: 0.001326371957657903
Position 1712: 0.0013156221175307933
Position 3290: 0.0008969717982709325
Position 1933: 0.0008463929414222614
Position 1160: 0.0008273945528296785
Position 2935: 0.0006657729461841998
Position 1323: 0.00013312626630384062
Position 1369: 0.00012017267544166095
Position 552: 0.00011157849589243491
Position 5: 5.9386146033013864e-05
Position 518: 4.8488733485646014e-05
Position 152: 3.159732947718597e-05
Position 329: 2.4410664572193546e-05
Position 268: 1.627149185941828e-05
Position 163: 1.5473057111110717e-05
Position 113: 3.5525747214038117e-06
Position 285: 1.2496473845380135e-06
Position 394: 1.1686744464815998e-06
Position 9: 2.0876443218967816e-07
Position 123: 6.151813190014877e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1882: 0.998805566152228
Position 3888: 0.8752714700572044
Position 918: 0.7562783673995425
Position 1239: 0.5538562491721584
Position 1261: 0.4016026511331751
Position 2053: 0.3102358638051238
Position 2036: 0.22635788439663415
Position 2433: 0.18279878299064106
Position 4316: 0.15841159956512896
Position 4146: 0.12370658963496038
Position 995: 0.1054501235398855
Position 2118: 0.10385437253449671
Position 4189: 0.09594611150114815
Position 970: 0.06310381161923015
Position 2081: 0.05676344090539169
Position 664: 0.03765171795562193
Position 3186: 0.020907780085166094
Position 180: 0.019942497104538593
Position 1519: 0.01938948187245658
Position 946: 0.016410565212047905
Position 2067: 0.01251749484175422
Position 2413: 0.0123932797028103
Position 4265: 0.00976607988935871
Position 2585: 0.00938113050074437
Position 3037: 0.0085621249095658
Position 794: 0.006182804025302327
Position 4533: 0.0054086841960282964
Position 145: 0.004257371455025983
Position 670: 0.0033947279549870228
Position 271: 0.0029780699867705375
Position 2283: 0.0022246053058762676
Position 4070: 0.0019762945724594834
Position 1298: 0.0018226784698561638
Position 1494: 0.0015745447215478857
Position 693: 0.0013873386373634447
Position 1221: 0.0013774119743023409
Position 897: 0.001338864087647784
Position 825: 0.0012384260247773721
Position 592: 0.0010221453478870897
Position 1052: 0.0007863844177671919
Position 328: 0.0007784357669537598
Position 1182: 0.0007541350824356825
Position 1657: 0.0007385471507698663
Position 2746: 0.0006657729461841998
Position 1087: 0.0004337079978879306
Position 610: 0.0004206678377231777
Position 1660: 0.000418251816481197
Position 1416: 0.0003346043032638822
Position 741: 0.0002770128927884098
Position 405: 0.00026351238799379874
Position 1169: 0.00023765374568916422
Position 1090: 0.0001713979040735534
Position 2126: 0.00010179317852812401
Position 1792: 9.244734354179868e-05
Position 2150: 5.004896618146256e-05
Position 2085: 4.6374004049937245e-05
Position 1889: 3.969525374556803e-05
Position 1892: 3.11053442001779e-05
Position 1947: 2.339138269762247e-05
Position 1902: 1.6646132219338383e-05
Position 1711: 7.89240720673702e-06
Position 393: 4.1054952639191106e-06
Position 353: 3.004959979869992e-06
Position 298: 2.8351390893605086e-06
Position 224: 1.125114238016263e-06
Position 1686: 1.0865373521915424e-06
Position 161: 7.52391376074332e-07
