Gene = TUSC2
index = 1511
Annotated 5SS: [ 290 1887]
Annotated 3SS: [1765 2056]
SMsplice 5SS: [ 290 1887]
SMsplice 3SS: [1765 2056]
top_k =  100
Partition function (log Z): -3.712259616644223

Sorted 5' Splice Sites (High to Low Probability):
Position 1887: 0.9947430725804451
Position 290: 0.8990811056977668
Position 533: 0.2547090743118666
Position 2186: 0.19930981609455997
Position 2504: 0.044081090968954705
Position 2268: 0.04352412695271235
Position 2117: 0.02781718640072687
Position 240: 0.027330640789089276
Position 1206: 0.019348863263491476
Position 75: 0.017965893048697203
Position 81: 0.010134591194564273
Position 1216: 0.007462929885812917
Position 98: 0.0032520704036400824
Position 1122: 0.0031486962167649292
Position 96: 0.003058858396878919
Position 2978: 0.002601763671919522
Position 2260: 0.0023970506005096476
Position 2132: 0.002186858465508846
Position 969: 0.00213384236362336
Position 976: 0.0018071570892464522
Position 751: 0.0011424127884085318
Position 1962: 0.00038868047543706
Position 1934: 9.581114227187014e-05
Position 158: 2.896817622256738e-05
Position 273: 1.9660944105500173e-05
Position 261: 3.5265197368300585e-06
Position 84: 2.8692376392730392e-06
Position 6: 2.820154470297415e-06
Position 12: 1.6955732980483161e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1765: 0.995585448793742
Position 2056: 0.706729894692611
Position 2586: 0.27345103284701566
Position 383: 0.212237266370927
Position 2696: 0.08537186067500316
Position 2820: 0.06973954225271929
Position 2763: 0.0632083495821512
Position 3326: 0.03392781974368133
Position 2635: 0.02411872981644178
Position 1018: 0.020047596836282308
Position 2038: 0.019595594500859376
Position 2369: 0.014572715406607487
Position 2454: 0.013616503793334
Position 1112: 0.008560592324632677
Position 2385: 0.006207987855014069
Position 1721: 0.00423454906507447
Position 3043: 0.003360407598307885
Position 794: 0.002119303391440762
Position 828: 0.0018216960614290522
Position 2280: 0.0014438553464855546
Position 154: 0.0013566119742374888
Position 2257: 0.0013507292927287704
Position 639: 0.0011395949894831756
Position 487: 0.0009432103191802793
Position 1039: 0.0008527449843168418
Position 412: 0.0005542612407824875
Position 1060: 0.0004995552208375024
Position 2116: 0.0004869188810195246
Position 201: 0.0004716435962750793
Position 2014: 6.701983200636272e-05
Position 2068: 6.582266417529493e-05
Position 165: 2.181813424853593e-05
Position 1997: 1.0443501338174867e-05
Position 325: 2.9834639593459373e-06
Position 478: 2.307657815408284e-06
Position 671: 1.203065775876101e-06
Position 213: 1.0471961010692664e-06
Position 222: 2.1063261935194433e-07
Position 2016: 1.3734908930195232e-07
Position 2011: 9.386364036254491e-08
Position 219: 7.264085277118607e-08
Position 392: 5.214013377183097e-08
Position 423: 4.7681800613902645e-08
Position 388: 4.7542277823605805e-08
Position 215: 4.017361621678227e-08
Position 439: 2.831337545202292e-08
Position 258: 1.906786869264478e-08
Position 105: 1.70590165197152e-08
Position 492: 5.770183366442504e-09
Position 234: 2.32834620991274e-09
Position 74: 1.5074358055211696e-09
Position 225: 4.923455452621229e-10
