Gene = DUSP12
index = 476
Annotated 5SS: [ 376 2012 2215 2695 3492]
Annotated 3SS: [1897 2095 2597 3304 7015]
SMsplice 5SS: [ 319 2012 2215 2695 3492]
SMsplice 3SS: [1884 2095 2597 3304 7015]
top_k =  100
Partition function (log Z): 5.790236272493876

Sorted 5' Splice Sites (High to Low Probability):
Position 2695: 0.9924746734992688
Position 2215: 0.9793592441131255
Position 3492: 0.9721773931727439
Position 2012: 0.959649647050326
Position 319: 0.6586725509316252
Position 376: 0.29487595503813563
Position 1608: 0.2240042219946185
Position 7083: 0.1409321369831201
Position 4318: 0.09337743532592434
Position 4196: 0.0843350686920828
Position 2502: 0.04947581939279357
Position 953: 0.03189851330246141
Position 2864: 0.022162107697988348
Position 336: 0.02079440855000712
Position 4010: 0.019507962024165933
Position 5747: 0.019495030948540992
Position 388: 0.016499124092450166
Position 2207: 0.015147196320012435
Position 6365: 0.012826329635400214
Position 141: 0.012354891795055679
Position 2016: 0.010362755142278622
Position 1604: 0.00874096123302002
Position 1799: 0.008613472157835334
Position 2030: 0.004467461680432022
Position 555: 0.003922143307912868
Position 1512: 0.003516390706457721
Position 3205: 0.002369301046694672
Position 4192: 0.002312690802904271
Position 3039: 0.002284158534630985
Position 706: 0.0022394743131690154
Position 2196: 0.00217659576329282
Position 2219: 0.0006669229016342555
Position 3717: 0.0005472235118494574
Position 3935: 0.0005241342138273977
Position 119: 0.0002035452277778361
Position 92: 9.003309615305676e-05
Position 4185: 8.18695695430989e-05
Position 133: 8.050820807942733e-05
Position 54: 4.1875782130982255e-05
Position 2669: 1.5358847433550996e-05
Position 99: 1.1807208997466932e-05
Position 2689: 3.543693080895955e-06
Position 392: 1.234905568978313e-06
Position 206: 7.392805645193243e-07
Position 357: 5.916999368622934e-07
Position 34: 4.792813284744485e-07
Position 396: 1.7195786049269604e-07
Position 368: 1.5896323478601528e-07
Position 16: 3.7385031410895445e-08
Position 197: 1.673141896776543e-08
Position 155: 6.617540321271313e-09
Position 2380: 6.140576659280416e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.9928926778774224
Position 1884: 0.9423473375920229
Position 2597: 0.9334962815092528
Position 3304: 0.8819401827276813
Position 7015: 0.6531693268041102
Position 4105: 0.3162708331366081
Position 7193: 0.10580386001725996
Position 1361: 0.09055295983531855
Position 5584: 0.08209501409769512
Position 1535: 0.06553978988087494
Position 3408: 0.05899584412975256
Position 1381: 0.04659786453426129
Position 7251: 0.04393584215523789
Position 2605: 0.03597852076679792
Position 2293: 0.02970689673461046
Position 3612: 0.028185472212099126
Position 6107: 0.02697043936078494
Position 1897: 0.02689674144124982
Position 2780: 0.023581656998798876
Position 3822: 0.02302057525809199
Position 848: 0.022438105944201377
Position 3328: 0.018169143801808556
Position 5937: 0.016824580069987827
Position 1462: 0.016074112972499235
Position 4294: 0.014957457461478177
Position 3348: 0.013823538238061256
Position 4154: 0.013427854980320383
Position 3627: 0.012015601344288298
Position 2450: 0.011650626671251404
Position 1431: 0.011107890436079059
Position 1693: 0.00978118996356805
Position 2378: 0.008834480174485574
Position 5080: 0.008737441509137946
Position 275: 0.007415312517171326
Position 828: 0.006776059859325177
Position 3632: 0.0066424775208075585
Position 2335: 0.00599545237434681
Position 7166: 0.0056427792574510445
Position 1905: 0.005240663803602736
Position 2554: 0.004795895749229229
Position 2501: 0.0045154769579789245
Position 4808: 0.00434952843197617
Position 3322: 0.004234467866171107
Position 2618: 0.0035844399120584436
Position 206: 0.0027499282089067808
Position 5105: 0.0027461474417127653
Position 1949: 0.0026371288393289487
Position 1417: 0.0025551141913547873
Position 510: 0.0019084239502380012
Position 2808: 0.0017401836230136359
Position 2397: 0.0017056589974730663
Position 2922: 0.0015676917469947594
Position 603: 0.0015263062033996889
Position 2971: 0.001330423262648076
Position 606: 0.001094896769396411
Position 3670: 0.0009689111503047465
Position 2135: 0.0008818368724672696
Position 3790: 0.0007936041810038303
Position 2654: 0.0007558622095339365
Position 587: 0.000716952526894966
Position 2506: 0.0007155282554090703
Position 3271: 0.0005188478692289288
Position 714: 0.0005036696852766168
Position 449: 0.00035029638739051636
Position 2949: 0.0002708803208143035
Position 3452: 0.00019545297072420296
Position 896: 3.243985628638078e-05
Position 3191: 6.782213362611396e-06
Position 420: 4.7301448912233475e-06
Position 564: 2.931555546456961e-06
Position 413: 2.0561512235699025e-06
