Gene = MEPCE
index = 835
Annotated 5SS: [2059 3507 3759]
Annotated 3SS: [3287 3631 3870]
SMsplice 5SS: [2059 3507 3759]
SMsplice 3SS: [3287 3631 3870]
top_k =  100
Partition function (log Z): -1.6802318662689313

Sorted 5' Splice Sites (High to Low Probability):
Position 3759: 0.997208527462314
Position 3507: 0.9701145768062307
Position 2059: 0.7319580437012647
Position 580: 0.2309254829583148
Position 152: 0.06267600079834236
Position 2969: 0.033979027704702805
Position 4003: 0.025743412067207285
Position 131: 0.024741665030439824
Position 904: 0.017438131992370192
Position 167: 0.012666859478237612
Position 584: 0.011918718245807739
Position 3371: 0.010853527840129407
Position 27: 0.009923635339433875
Position 850: 0.009505766420891515
Position 110: 0.009128085451483242
Position 1916: 0.008558659794685116
Position 180: 0.007413506249047926
Position 1223: 0.00708455904191673
Position 224: 0.007050559993807966
Position 424: 0.0068474298019412586
Position 2095: 0.0058516194299949005
Position 189: 0.005425324470018813
Position 333: 0.005151394426361137
Position 1656: 0.004881140611689749
Position 2925: 0.004774443903869931
Position 128: 0.004490921171939829
Position 4383: 0.0023000255908772467
Position 3476: 0.0009990875527638359
Position 3456: 0.0006815347491343926
Position 3482: 0.0004061536073550794
Position 3338: 0.00031387304397452687
Position 3566: 0.000256793705246093
Position 1000: 0.00025392561063443804
Position 481: 0.0002525500037732968
Position 3375: 0.000246963969965642
Position 3289: 0.00018277383346791917
Position 845: 0.00011324153983388141
Position 1066: 7.181344439058065e-05
Position 2472: 4.229394059615063e-05
Position 542: 3.787569798738304e-05
Position 318: 3.241609406252746e-05
Position 721: 2.4927836761734995e-05
Position 3707: 3.605073285102796e-06
Position 3768: 1.2578111879607582e-06
Position 3993: 4.190645678769976e-07
Position 3943: 3.570395192492289e-07
Position 3679: 2.5403862611258096e-07
Position 3731: 9.490660346891007e-08
Position 3790: 2.9428030502882523e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3631: 0.9992253990533971
Position 3287: 0.9381405173485857
Position 3870: 0.9327747340064427
Position 1887: 0.0880832356077002
Position 1976: 0.051170273325995524
Position 3361: 0.038838521195792966
Position 2846: 0.03875347160857275
Position 2002: 0.03331357139426439
Position 4079: 0.019770939220834446
Position 4261: 0.0168252427353649
Position 4204: 0.015570418953254294
Position 1398: 0.008309802109526658
Position 4417: 0.007138045112940692
Position 3258: 0.0070940230934914235
Position 4110: 0.006575346881379722
Position 4029: 0.006030852560732491
Position 4473: 0.005191096233726413
Position 3902: 0.005126315976739589
Position 1597: 0.003547372197946863
Position 3878: 0.0025789782946862238
Position 3831: 0.001580478785385409
Position 4155: 0.0015579758902858469
Position 4052: 0.0015225802155075523
Position 4312: 0.0008844452666742548
Position 3916: 0.00048305327741074856
Position 4299: 0.00039706250770852924
Position 3939: 0.00037333205168477276
Position 3586: 0.00036882654401580484
Position 4056: 0.0003392376999547993
Position 3973: 0.0003302231032964595
Position 3704: 0.0003292120653603747
Position 4452: 0.00020184615327117333
Position 3670: 5.736868750632939e-05
Position 2361: 4.2293940596150666e-05
Position 4323: 7.165249967437168e-06
