Gene = RABL3
index = 1110
Annotated 5SS: [   76 11842 32758 36538 44115 48385 52089]
Annotated 3SS: [11749 32627 36422 43963 48312 52049 52648]
SMsplice 5SS: [   76 11126 11842 24006 29996 32758 36538 44115 48385 48812 49046]
SMsplice 3SS: [11021 11749 23907 29819 32627 36422 43963 48312 48676 48903 52648]
top_k =  100
Partition function (log Z): -27.282560095793038

Sorted 5' Splice Sites (High to Low Probability):
Position 11842: 0.9834780620475788
Position 76: 0.8341894247728248
Position 8106: 0.17236926458806973
Position 54: 0.16479595871518096
Position 779: 0.07623568189392771
Position 4011: 0.07214419090175682
Position 3633: 0.07037614395570646
Position 12496: 0.06511908171904804
Position 8408: 0.056072688519871114
Position 1771: 0.04434074693462657
Position 13236: 0.028516618264139947
Position 12403: 0.013549263794936359
Position 11977: 0.004254857979495643
Position 267: 0.00046653037423863937
Position 48: 0.00014527634899945597
Position 316: 6.096089208042404e-05
Position 126: 4.1574172197895265e-05
Position 1802: 3.3679978538945024e-05
Position 1297: 2.9308118246794502e-05
Position 343: 2.862087420474868e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 11749: 0.9519090355318246
Position 15019: 0.33147161068872205
Position 8054: 0.22925340976482872
Position 12675: 0.19984099166022806
Position 15249: 0.11926512984962057
Position 12610: 0.10103808434388023
Position 16746: 0.08554723610140905
Position 575: 0.07614278970397646
Position 3467: 0.07049818539808914
Position 12903: 0.049888019354067566
Position 12303: 0.04862688846451954
Position 3914: 0.04524468424030377
Position 11701: 0.045104559768086167
Position 12263: 0.03433241670300537
Position 14070: 0.032577149074543496
Position 1542: 0.031286045431719506
Position 3869: 0.02689950666145305
Position 13169: 0.023407244641525465
Position 15796: 0.01991460893378885
Position 13125: 0.017456486401941033
Position 12446: 0.01665984184017824
Position 1685: 0.013886868983799459
Position 12811: 0.013747135903939528
Position 11917: 0.0011450398438290535
Position 2382: 0.0004289923956258297
Position 867: 0.0002888549314545223
Position 3103: 6.574115644986334e-05
Position 1208: 6.505298414877112e-05
Position 2596: 6.103322981404807e-05
Position 1801: 4.010975106323049e-05
Position 1296: 3.2221840946594684e-05
Position 1026: 3.0567389549672285e-05
Position 417: 2.6967690987983995e-05
Position 466: 2.2674578738413638e-05
Position 217: 1.8095156172366138e-05
Position 184: 1.3705920968019125e-05
Position 756: 4.132643369417822e-06
Position 1596: 2.3669756620282214e-06
Position 1234: 1.6032567835002536e-06
Position 554: 1.5532654335899537e-06
Position 424: 2.3249190141000352e-07
Position 650: 2.0849366185349975e-07
Position 449: 1.8278618852487365e-07
Position 629: 1.7132962262583857e-07
Position 664: 1.6472519573623999e-07
Position 470: 1.3247854869838603e-07
Position 550: 1.0970217497392487e-07
Position 610: 9.038192544265516e-08
