Gene = IL20RB
index = 691
Annotated 5SS: [  337 22728 24486 31701 34224 37692]
Annotated 3SS: [22600 24294 31575 34072 37548 52247]
SMsplice 5SS: [  337 18063 22728 24486 28920 29153 31056 31701 37692]
SMsplice 3SS: [17954 22629 24294 28828 29013 30965 31575 37548 52247]
top_k =  100
Partition function (log Z): -29.425961230043466

Sorted 5' Splice Sites (High to Low Probability):
Position 337: 0.9999468488960094
Position 10871: 0.41463461837673515
Position 6923: 0.008940365871782322
Position 1502: 0.0034679903724077637
Position 1816: 0.002117897641104242
Position 810: 0.0008582266440334707
Position 3031: 0.0006093633879525049
Position 1517: 1.630171504030459e-05
Position 341: 6.5743557792552744e-06
Position 230: 5.205889084637598e-08
Position 384: 3.48046447430873e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 16585: 0.7202325860412156
Position 10790: 0.45728664155330534
Position 11661: 0.05805623676015871
Position 11307: 0.05207136539782467
Position 10181: 0.03265992001619546
Position 7293: 0.01784123996580888
Position 6776: 0.016540403525653252
Position 2919: 0.011362376993723809
Position 7115: 0.009768378640544834
Position 8970: 0.007946804326999006
Position 8736: 0.007903559129169926
Position 1223: 0.00395788846048412
Position 1624: 0.003721251819236143
Position 3392: 0.0031524589420022942
Position 5746: 0.0023765981892625585
Position 6102: 0.0023552793710282017
Position 1501: 0.002150416373520363
Position 5997: 0.001825789000037194
Position 463: 0.0017013569043309697
Position 5398: 0.0016375480152721568
Position 1643: 0.0014578798504375613
Position 1444: 0.0012658433458752616
Position 1132: 0.001230681888096917
Position 1593: 0.0011816222218837113
Position 1293: 0.0011772366367773309
Position 1112: 0.0011552331179562085
Position 2193: 0.0009479399694554264
Position 1807: 0.0009351618479967926
Position 502: 0.0008785656811825034
Position 2891: 0.0007781597134252347
Position 1536: 0.0006775516462923598
Position 1655: 0.0005972394992562771
Position 677: 0.0005799323613744556
Position 3344: 0.0005687942566065074
Position 636: 0.0005210113986180832
Position 1483: 0.0004658047902656317
Position 3012: 0.00043477902987099835
Position 1240: 0.0003244508482025158
Position 1385: 0.00023720653348063196
Position 1447: 0.00023257484568973283
Position 1687: 0.00018204406751146516
Position 437: 0.00014674732153167265
Position 655: 2.1263965586185386e-05
Position 1598: 1.2839975354620027e-05
Position 1302: 1.2624593285957237e-05
Position 1450: 1.1937233481732064e-05
Position 559: 3.914931928137165e-06
Position 708: 2.7581951669222306e-06
Position 737: 2.4436289425106126e-06
Position 691: 1.7121379468249386e-06
Position 715: 1.2095093100392368e-06
Position 507: 9.956394419807871e-07
Position 804: 8.284806432749889e-07
Position 411: 4.874653027539212e-07
Position 646: 4.6518080092662734e-07
Position 590: 2.3288964077805247e-07
