Gene = RRP9
index = 1213
Annotated 5SS: [ 161  533 3847 4273 4397 4750 5511 5685 6350 6600 6745 7311 7470 8234]
Annotated 3SS: [ 449 3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7389 8159 8341]
SMsplice 5SS: [ 161 3847 4273 4485 4750 5500 5685 6350 6600 6745 7311]
SMsplice 3SS: [3736 4204 4354 4622 5385 5591 6248 6464 6681 7164 7651]
top_k =  100
Partition function (log Z): 25.78922982554431

Sorted 5' Splice Sites (High to Low Probability):
Position 3847: 0.9955651108808977
Position 7311: 0.991785626756283
Position 5685: 0.9835167243157122
Position 4273: 0.9805984405061998
Position 6745: 0.9608447093566369
Position 6350: 0.9057300157893403
Position 161: 0.8741921642501145
Position 4485: 0.8422362133390427
Position 5511: 0.6810841142739947
Position 533: 0.6406510554648968
Position 4750: 0.5893222517891571
Position 6600: 0.5471172435726753
Position 7470: 0.516257282571979
Position 4754: 0.3790876682620802
Position 6547: 0.30497018382352614
Position 5521: 0.2635105095203972
Position 3333: 0.23850480315327396
Position 8259: 0.20652325180157233
Position 4397: 0.13101689514866416
Position 6605: 0.11983870721655535
Position 8234: 0.08868493374027009
Position 6370: 0.08275430835454951
Position 4999: 0.07939604792755492
Position 1631: 0.058955142634664545
Position 96: 0.04430325146980268
Position 7474: 0.039416350094837724
Position 2003: 0.03651119148044133
Position 5504: 0.029178200337930255
Position 5265: 0.01936674670266355
Position 3090: 0.01899216515694993
Position 962: 0.017694304315851173
Position 8160: 0.016200059730444295
Position 3019: 0.014530417033457803
Position 596: 0.013693810585236074
Position 6752: 0.007279704987174837
Position 35: 0.006520435993354973
Position 3181: 0.006051492646651173
Position 2932: 0.005433617237387631
Position 2374: 0.004678711699941134
Position 188: 0.0036698760381323314
Position 6551: 0.003628308846159206
Position 5681: 0.0033304664148195
Position 4425: 0.003237990655458116
Position 6312: 0.002581782155972848
Position 6381: 0.0020665155800786788
Position 5703: 0.0016234060944352706
Position 65: 0.0015308285962237684
Position 4410: 0.0014633431567639085
Position 4246: 0.0014128366947012002
Position 4867: 0.000991420671324581
Position 4766: 0.0009621968591981748
Position 6383: 0.0008528537448644323
Position 6411: 0.00023903019479879455
Position 4480: 0.00022947360148246673
Position 1090: 0.00018462156010021213
Position 6393: 0.0001204671880973792
Position 362: 5.423745360512059e-05
Position 235: 3.418410153737616e-05
Position 5557: 9.840651977494512e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3736: 0.9954729673186538
Position 6464: 0.9815767372188564
Position 4354: 0.9737784335397001
Position 5591: 0.9705116140020426
Position 4204: 0.9438878837382942
Position 5385: 0.9422891859366009
Position 6248: 0.9409304919821667
Position 4622: 0.9399331033895076
Position 6681: 0.8464562555858998
Position 7164: 0.6202546703963864
Position 7651: 0.47787503899607414
Position 8341: 0.39225990341495537
Position 449: 0.3705406070720898
Position 8159: 0.3495004281928509
Position 7213: 0.30071105174248464
Position 3206: 0.23178039559271427
Position 7421: 0.18029403467239663
Position 7399: 0.16477998103424565
Position 7380: 0.11769946651634118
Position 6668: 0.11245740601338136
Position 7389: 0.10070293965001774
Position 404: 0.09434372136268031
Position 7988: 0.07249181367061731
Position 252: 0.06548869985209477
Position 7192: 0.06390065644826542
Position 1491: 0.043426539058292614
Position 6265: 0.042411904695935254
Position 469: 0.036315391140855635
Position 4900: 0.03532684569571673
Position 4880: 0.033539191241477556
Position 5215: 0.032700560156373626
Position 1692: 0.03227881677906913
Position 3042: 0.02336925019581424
Position 2890: 0.02163844187863225
Position 4031: 0.019692453996537043
Position 4628: 0.018098515173367757
Position 846: 0.0177147057286944
Position 1514: 0.015528603576371959
Position 5608: 0.013293473262892597
Position 5361: 0.012404663966098354
Position 4097: 0.01236408286571523
Position 7195: 0.011269731643936676
Position 4593: 0.009470150727155647
Position 5358: 0.009090776045547394
Position 428: 0.00858776666748698
Position 4947: 0.00856718344817415
Position 225: 0.008057106504506471
Position 6211: 0.0076129268504329314
Position 3231: 0.006724407560559859
Position 2314: 0.004678711699941134
Position 1762: 0.004232374701372255
Position 3953: 0.004230775677499258
Position 3915: 0.0040739390953121474
Position 8037: 0.0035269984081019497
Position 7110: 0.002814884541569322
Position 4670: 0.002594630650314041
Position 6216: 0.0018987359033778247
Position 4920: 0.0018882681608223218
Position 6477: 0.001767630044052866
Position 6424: 0.0012768775745505803
Position 6278: 0.0011994764807392341
Position 5636: 0.001026890730594628
Position 433: 0.0009764530847066824
Position 4424: 0.0008892365607343464
Position 7033: 0.0005341936608182615
Position 3964: 0.000523689845501046
Position 5664: 0.0002939876250001718
Position 3999: 0.00028938982001042456
Position 4327: 0.0002876690622691348
Position 3389: 0.0002459523287055035
Position 6311: 0.00022387206866621075
Position 6960: 0.00020516605099563738
Position 4572: 0.00020084025092317808
Position 314: 0.00016357851994890644
Position 6144: 0.000122887972289357
Position 4599: 9.943665909580701e-05
Position 282: 9.50896164536384e-05
Position 6104: 8.862842008393916e-05
Position 670: 8.232274222887653e-05
Position 3921: 5.98976520805616e-05
Position 995: 4.712241408207184e-05
Position 6993: 4.654565533404503e-05
Position 555: 4.208351878022556e-05
Position 976: 3.4774990945987264e-05
Position 278: 2.0190613378625843e-05
Position 369: 1.710186391993164e-05
Position 4710: 4.128452536140708e-06
Position 3493: 1.224142419453957e-06
Position 378: 1.1026442781264808e-06
Position 482: 9.514917223385471e-07
