Gene = UFC1
index = 1527
Annotated 5SS: [ 369 3266 3566 3942 4460]
Annotated 3SS: [3197 3501 3864 4368 4659]
SMsplice 5SS: [ 319 3266 3595 3942 4460]
SMsplice 3SS: [3197 3501 3846 4368 4659]
top_k =  100
Partition function (log Z): 5.615801729692611

Sorted 5' Splice Sites (High to Low Probability):
Position 3942: 0.9588811378293639
Position 3266: 0.9351110082767063
Position 4460: 0.889729044629442
Position 319: 0.6354630002092188
Position 3595: 0.6085545376282759
Position 3566: 0.3349374744405275
Position 195: 0.23014787761603306
Position 369: 0.12378327467578953
Position 98: 0.04703182278834001
Position 3740: 0.042717954430971386
Position 1833: 0.036813611148002606
Position 3270: 0.03183360841833059
Position 3287: 0.03135131418346587
Position 556: 0.012421864406368449
Position 1940: 0.010566012685136508
Position 1474: 0.008364649804474912
Position 1080: 0.007216097992597792
Position 19: 0.004005124269419791
Position 4148: 0.00385642402238883
Position 628: 0.002882503281750882
Position 1916: 0.0017982654760765528
Position 3689: 0.0013198054617367993
Position 3484: 0.0012580006413878183
Position 106: 0.0012372760656035704
Position 288: 0.0011375730977318155
Position 2227: 0.0011209256449152456
Position 326: 0.0008716476854189553
Position 330: 0.0008282736576402066
Position 3625: 0.0007471074950196465
Position 3936: 0.0007107615810901901
Position 1320: 0.0006916280156465378
Position 3797: 0.0006559805455835551
Position 4055: 0.0005875763042001894
Position 3520: 0.0005022287536268204
Position 3294: 0.00043297723962821373
Position 3502: 0.00031796287231973617
Position 139: 0.00028768602468133727
Position 173: 0.00020188386002944111
Position 35: 0.00017941912921515905
Position 54: 5.8431255784799296e-05
Position 157: 7.574261525622834e-06
Position 7: 1.0754514623589977e-08
Position 37: 3.23390292944469e-09
Position 61: 2.7824208385510344e-09
Position 72: 1.946765520145062e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3197: 0.9329495905566862
Position 4368: 0.9310569426811107
Position 3846: 0.8130418776622957
Position 4659: 0.7804218965754826
Position 3501: 0.7706052849299377
Position 3384: 0.17440459201532435
Position 3864: 0.13754768266395917
Position 4997: 0.07368846712263047
Position 3177: 0.06607016758623765
Position 4590: 0.050228353444442694
Position 173: 0.045148398405319326
Position 1778: 0.04484676258617144
Position 3366: 0.021069214700171753
Position 3648: 0.01979346041124387
Position 3895: 0.011487028454000186
Position 4564: 0.010753583838459016
Position 437: 0.01002814147797553
Position 4577: 0.009314624270091438
Position 4286: 0.006362111624338751
Position 4701: 0.005850768016861916
Position 1187: 0.0051074381306556865
Position 3732: 0.005021521654343463
Position 4853: 0.005010263727237303
Position 4307: 0.004461889363842004
Position 1718: 0.004331126723044213
Position 245: 0.0037000042344441167
Position 650: 0.002719652618455165
Position 914: 0.00242346625302986
Position 4640: 0.002011010163021445
Position 4678: 0.0019648264798899587
Position 3815: 0.0019453625479539552
Position 469: 0.0017749921685913592
Position 4309: 0.001597475657980848
Position 917: 0.001477234861328941
Position 3780: 0.0014189885781243712
Position 1143: 0.0013260933863489467
Position 2053: 0.0011209256449152458
Position 1273: 0.0011042712545140736
Position 4704: 0.0010066321276110668
Position 4416: 0.0009454814110862538
Position 178: 0.0009084138517735066
Position 3423: 0.0005824557796625694
Position 3390: 0.0005760628463733008
Position 296: 0.0005748249823126533
Position 4594: 0.000536811420876405
Position 421: 0.0005133747396817807
Position 4974: 0.00043900884521107545
Position 4289: 0.0003953210770880543
Position 3904: 0.0003700079481898413
Position 3332: 0.00029452059352672033
Position 3347: 0.00019370940024924832
Position 4439: 8.024860662902961e-05
Position 281: 5.850734132895682e-06
Position 199: 5.469716312687183e-06
Position 4212: 4.6585907174820344e-06
Position 4145: 3.001381175811842e-06
