Gene = ESM1
index = 511
Annotated 5SS: [ 447 3667]
Annotated 3SS: [3516 6227]
SMsplice 5SS: [ 447 3667]
SMsplice 3SS: [3516 6227]
top_k =  100
Partition function (log Z): -6.950750971294019

Sorted 5' Splice Sites (High to Low Probability):
Position 3667: 0.9711179819518332
Position 447: 0.49081449013186956
Position 249: 0.4449085586928111
Position 3010: 0.2455893598626738
Position 5505: 0.16818627176738088
Position 756: 0.09410861429198229
Position 512: 0.048115376514451594
Position 2660: 0.03528627399376529
Position 2158: 0.030598236798053596
Position 5806: 0.016063657349530434
Position 313: 0.014449603803026182
Position 3038: 0.013410955918148662
Position 2812: 0.0131449163485463
Position 581: 0.011981560445484424
Position 813: 0.011314666389853014
Position 3738: 0.008771712890162868
Position 6017: 0.007358377935451388
Position 6521: 0.007073012094099768
Position 3799: 0.0031083488240490767
Position 536: 0.0003318183564339194
Position 391: 0.0003289561383874
Position 435: 0.0002193389775041955
Position 311: 0.0001235299639798132
Position 194: 7.166423971179746e-05
Position 423: 5.963789466100059e-05
Position 554: 3.8035727495320364e-05
Position 517: 3.285354791470748e-05
Position 4478: 1.9156067630568793e-05
Position 221: 1.8040881111676754e-05
Position 56: 7.3531164782789125e-06
Position 240: 9.274702635047531e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3516: 0.9721014630698058
Position 6227: 0.8215899420479806
Position 2759: 0.267906687167462
Position 5447: 0.13137489809488495
Position 682: 0.08434317540904564
Position 4277: 0.03625816928594417
Position 3791: 0.0349924164850361
Position 2379: 0.02761686694265162
Position 323: 0.024771396919304613
Position 5054: 0.020989429226077147
Position 5477: 0.0209739625848569
Position 1998: 0.02002087434063242
Position 5602: 0.019953102005723113
Position 6606: 0.016590985285590713
Position 5712: 0.014846295657161841
Position 6191: 0.013895134597271163
Position 5773: 0.012549776820918037
Position 3406: 0.012439281475558317
Position 5333: 0.011899456940412037
Position 4959: 0.009048230513166763
Position 2339: 0.007669407051113681
Position 2046: 0.006882542227082211
Position 5282: 0.006023031360968639
Position 6792: 0.004819602395573405
Position 3914: 0.00473728512268332
Position 4019: 0.004704516341275704
Position 2659: 0.0042385449619066805
Position 350: 0.004226673636937141
Position 6848: 0.00393547956426737
Position 2113: 0.0036948202303389516
Position 4348: 0.003675828983729804
Position 580: 0.0032771428842214155
Position 3995: 0.002027559179303515
Position 5072: 0.0013668797530504674
Position 4050: 0.000905792088898096
Position 640: 0.0003066377339073818
