Gene = CCL19
index = 313
Annotated 5SS: [ 187 1068 1348]
Annotated 3SS: [ 934 1253 1437]
SMsplice 5SS: [ 187  493 1068 1348]
SMsplice 3SS: [ 404  934 1253 1437]
top_k =  100
Partition function (log Z): -3.147186594201321

Sorted 5' Splice Sites (High to Low Probability):
Position 187: 0.9607257611530632
Position 1068: 0.796123056860121
Position 493: 0.5999095557406858
Position 1600: 0.04721120398572415
Position 1012: 0.01602320690922455
Position 285: 0.013212562165334903
Position 321: 0.01270620029854199
Position 1005: 0.011489831468337333
Position 1054: 0.00450810179568196
Position 352: 0.0017462739965395135
Position 643: 0.0017162032323059205
Position 1606: 0.001595794520128182
Position 210: 0.0009210719601563164
Position 1602: 0.0008991198103363476
Position 273: 0.0007304273445754624
Position 238: 0.0004939885733503858
Position 307: 0.00045052589041043436
Position 334: 8.936074883452053e-05
Position 1254: 5.6891465943633145e-05
Position 1187: 3.590158344883793e-05
Position 234: 3.548407988287572e-05
Position 392: 2.9484944912450155e-05
Position 1063: 1.6072082152286907e-05
Position 204: 5.290532161646392e-06
Position 289: 4.530147629431112e-06
Position 168: 3.770680981938891e-06
Position 358: 1.0349491973423814e-06
Position 220: 1.1939844688312536e-12
Position 127: 2.0326899218863687e-13
Position 113: 1.0495696556481093e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 934: 0.7897708129126353
Position 1437: 0.7607312602352492
Position 404: 0.5746248298988177
Position 1294: 0.07856695515867923
Position 1253: 0.07527312191020898
Position 1665: 0.06489320033163612
Position 990: 0.039614641432461496
Position 1109: 0.017512780635681412
Position 1155: 0.017096794926390456
Position 471: 0.015784078349087367
Position 1170: 0.011084778670388583
Position 897: 0.005585009543856532
Position 853: 0.004611150201998289
Position 967: 0.0033164500720259207
Position 807: 0.002770616481120903
Position 333: 0.0024867458032019393
Position 1686: 0.0019659208691599115
Position 356: 0.0014277295620675895
Position 947: 0.0014132240286571997
Position 442: 0.0011023804517458049
Position 277: 0.0003310063038368284
Position 708: 0.00031371201827633434
Position 542: 0.00021435496497854676
Position 475: 0.00016798190203150265
Position 306: 4.972676858714027e-05
Position 294: 2.3412409090877688e-05
Position 873: 4.6394194211726745e-06
Position 733: 1.7452701864673842e-06
Position 1473: 1.5297673698885268e-06
Position 255: 1.0824177815731179e-07
Position 325: 4.839723729954201e-09
Position 478: 3.54081500209828e-09
