Gene = EXO5
index = 515
Annotated 5SS: [ 137  885 1050]
Annotated 3SS: [ 709  991 5773]
SMsplice 5SS: [ 168  885 1050]
SMsplice 3SS: [ 709  991 5773]
top_k =  100
Partition function (log Z): -6.54981721642581

Sorted 5' Splice Sites (High to Low Probability):
Position 885: 0.9059535367831841
Position 168: 0.6194056578192326
Position 1050: 0.5716567251898704
Position 1209: 0.3066234188112308
Position 149: 0.25144526013674495
Position 609: 0.1850338192275202
Position 408: 0.15370489989345862
Position 574: 0.09793361514823729
Position 4991: 0.07774944333449707
Position 137: 0.07726129955878663
Position 367: 0.0717485785415736
Position 820: 0.03106959033872605
Position 4727: 0.024530063129561103
Position 869: 0.01891512644249741
Position 824: 0.014634139447828171
Position 538: 0.0070818490377262565
Position 422: 0.0033975121250870294
Position 518: 0.0029563888921438036
Position 159: 0.002782073425340559
Position 803: 0.0014318805304043526
Position 415: 0.0012259516205239832
Position 847: 0.0008901965658691091
Position 908: 0.0006393746359935833
Position 744: 0.0006354821046367677
Position 255: 0.00031065901164714795
Position 630: 0.0002982475096891696
Position 142: 5.884795357633758e-05
Position 219: 2.714933606848779e-05
Position 102: 7.165676625126046e-06
Position 339: 3.851684397292651e-06
Position 85: 7.164536485330632e-07
Position 30: 7.957339656796075e-08
Position 46: 5.998569248518091e-08
Position 49: 4.711874858723378e-08
Position 224: 1.4093829184108283e-08
Position 204: 1.2609024800229912e-08
Position 241: 3.2403644275315643e-09
Position 44: 2.0338303110959644e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 709: 0.9844342908059682
Position 991: 0.6342261861869832
Position 5773: 0.5814468030940227
Position 300: 0.4565491436354839
Position 4873: 0.21532600485817496
Position 1005: 0.140377500214918
Position 971: 0.10124679801945806
Position 3158: 0.0423969788529275
Position 1092: 0.03778451322616186
Position 2760: 0.032893404429506515
Position 2212: 0.027962576109634915
Position 3734: 0.02544253989024749
Position 4600: 0.024530063129561103
Position 3062: 0.022161282702183264
Position 2799: 0.019367256595356635
Position 1799: 0.014271434222153585
Position 494: 0.01230182180804507
Position 3880: 0.010291219190201789
Position 1731: 0.00952652364879344
Position 957: 0.009050888172601565
Position 2579: 0.00721263070520401
Position 460: 0.007053746582292365
Position 1134: 0.0053234468196126875
Position 2246: 0.0046638315826874575
Position 339: 0.0010199546292621329
Position 275: 0.0005930953598045908
Position 403: 0.000493607898733177
Position 567: 0.0004606764265980318
Position 518: 0.00040150986076510154
Position 432: 0.0002989448630505145
Position 474: 0.00027462415794385424
Position 716: 2.9441342876777404e-05
