Gene = SSBP1
index = 1337
Annotated 5SS: [  90  870 3909 5381 5669 7264]
Annotated 3SS: [  802  3847  5239  5580  7174 11989]
SMsplice 5SS: [ 273  870 3775 3909 5381 5669 7264 7628]
SMsplice 3SS: [  802  3661  3847  5239  5580  7174  7525 11594]
top_k =  100
Partition function (log Z): 4.332425398526624

Sorted 5' Splice Sites (High to Low Probability):
Position 5669: 1.0000000000000007
Position 3909: 0.9914854462785111
Position 3775: 0.9423984040804445
Position 7264: 0.923337390082978
Position 7628: 0.8738457260991831
Position 5381: 0.8391755854707165
Position 870: 0.6850786478231647
Position 273: 0.47413668623860195
Position 90: 0.45322840813388954
Position 2194: 0.36341416815094235
Position 3472: 0.16702039729253734
Position 678: 0.13234389985837045
Position 5031: 0.09437965951637252
Position 5148: 0.05565071567235644
Position 622: 0.042087330187229474
Position 6440: 0.0336674187368853
Position 624: 0.022067188216983988
Position 3765: 0.015679656836712734
Position 6234: 0.012920423046532388
Position 742: 0.009084204407989929
Position 379: 0.00614016838030575
Position 255: 0.005384347988902217
Position 3981: 0.005310977014153659
Position 183: 0.004863214540688539
Position 7667: 0.004701737318289006
Position 77: 0.0045060639320030895
Position 1560: 0.0042407035980780525
Position 3478: 0.0033846959694568083
Position 299: 0.0025081969728818774
Position 361: 0.0023429521466449567
Position 1029: 0.0022386218862344917
Position 161: 0.0017823224629632843
Position 173: 0.0010074414924453059
Position 400: 0.0009264384088109635
Position 674: 0.00041384233325309167
Position 165: 0.0003540425933105877
Position 372: 0.00019609620159769631
Position 37: 2.4369224103214976e-05
Position 187: 2.23711097699482e-05
Position 123: 1.71872053705902e-05
Position 134: 1.450202745719553e-05
Position 48: 5.056943856743497e-06
Position 85: 3.979633263377723e-06
Position 151: 2.1896854049703232e-06
Position 131: 1.0073332815850226e-06
Position 189: 5.980408820826933e-07
Position 136: 4.805636195891108e-07
Position 175: 9.602314285753188e-08
Position 138: 1.840443918561599e-08
Position 181: 1.3990067591417581e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3847: 0.9967964232926653
Position 5580: 0.9543174345706684
Position 7174: 0.8672656803932992
Position 3661: 0.8310315943402087
Position 5239: 0.6975236559368057
Position 802: 0.6873172697093993
Position 7525: 0.4245394858022851
Position 2078: 0.31512535041703593
Position 3427: 0.297451559838943
Position 7575: 0.24503025809875287
Position 7471: 0.20840615121148015
Position 11594: 0.18922440547755728
Position 11989: 0.16319783506947572
Position 8044: 0.16294817169499143
Position 9093: 0.12140393698841044
Position 5295: 0.11479300907234724
Position 10494: 0.1027113441673165
Position 4923: 0.09263591251810618
Position 10555: 0.06753599651068494
Position 206: 0.048361239703910375
Position 9780: 0.04693585420389478
Position 5506: 0.0456806287358517
Position 5000: 0.04457215025193513
Position 254: 0.04121350721668668
Position 11060: 0.04035756121510207
Position 6985: 0.0402430937845767
Position 5069: 0.039683169573731
Position 10359: 0.037273779667885004
Position 499: 0.03457541704528537
Position 1993: 0.030692866631012086
Position 10952: 0.023683250289153697
Position 186: 0.01933461345503396
Position 6293: 0.01875635967084105
Position 10098: 0.01715525864336507
Position 237: 0.014544585204217288
Position 6361: 0.012627113042786492
Position 7744: 0.012569198949214683
Position 2024: 0.011315384531179494
Position 7194: 0.009798493412338169
Position 7724: 0.008060364232696019
Position 2054: 0.0062805665717149675
Position 7019: 0.006030122492763551
Position 6072: 0.0048530745887804955
Position 7582: 0.00463657606146187
Position 6075: 0.004155977188809964
Position 6153: 0.003960317066346898
Position 9089: 0.0028780351337435025
Position 1430: 0.0023652359031008157
Position 452: 0.002299686672204389
Position 6221: 0.0022350002258527844
Position 529: 0.0019534914474395523
Position 1365: 0.0016801338884137897
Position 533: 0.0005440593473136704
Position 449: 0.0004761313452893189
Position 479: 0.00016198324415002364
Position 1199: 9.771808442614849e-05
Position 1479: 9.761572213729823e-05
