Gene = UBAC1
index = 1518
Annotated 5SS: [  356  6086  7701 13583 15112 15492 16353 21708 23159]
Annotated 3SS: [ 5964  7626 13474 15008 15382 16129 21620 23019 27864]
SMsplice 5SS: [  356   990  6086  7701 13583 15112 15492 16353 21708 23300]
SMsplice 3SS: [  872  5964  7626 13474 15008 15382 16129 21620 23218 27864]
top_k =  100
Partition function (log Z): -0.4293670183246723

Sorted 5' Splice Sites (High to Low Probability):
Position 7701: 0.999999999999998
Position 15492: 0.9999996124112446
Position 16353: 0.9999590997796184
Position 990: 0.9943738949511342
Position 356: 0.9225490664563057
Position 15112: 0.7877138431543892
Position 21708: 0.7564533339411209
Position 23300: 0.3807772231927361
Position 23349: 0.28713414459259157
Position 23159: 0.22271926436318115
Position 23119: 0.16808675318837657
Position 21725: 0.11825235799190457
Position 1629: 0.10980929067739162
Position 11682: 0.10247686616821715
Position 23487: 0.07756168906981012
Position 23785: 0.06231109832567834
Position 23726: 0.05018495430328902
Position 776: 0.04721539896330157
Position 21765: 0.043658873628752856
Position 21729: 0.03977414214002744
Position 21745: 0.03041114055190218
Position 23122: 0.023107080206552423
Position 22744: 0.022625208847537413
Position 23354: 0.012923010584866198
Position 24655: 0.012301849959841201
Position 680: 0.012224520991421944
Position 21749: 0.008983992325004974
Position 254: 0.007004359835429615
Position 1141: 0.003308150121702228
Position 449: 0.0031104799418521884
Position 781: 0.002533116189270065
Position 22691: 0.002337666872740099
Position 21781: 0.0018347704155593496
Position 132: 0.0018274129555795372
Position 323: 0.0017200103789739725
Position 166: 0.0013677328691097219
Position 24352: 0.0013214166055263074
Position 1020: 0.001104895243538815
Position 19219: 0.0005577989495975716
Position 1476: 0.0005160954351279089
Position 1136: 0.0003576338437341917
Position 1025: 0.00018206771773687338
Position 220: 0.000161322878853691
Position 277: 0.0001401177995781467
Position 655: 6.329518203096561e-05
Position 67: 5.470985855405138e-05
Position 594: 5.364959141667406e-05
Position 637: 4.8568554711182715e-05
Position 770: 4.2583295433993216e-05
Position 757: 4.091694520032669e-05
Position 15776: 1.616914396366419e-05
Position 16086: 1.2172590471814548e-05
Position 16573: 6.600170252788232e-06
Position 16502: 5.95831569166391e-06
Position 15624: 2.3715314233856584e-07
Position 15559: 1.5043561097154277e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7626: 0.999999999999998
Position 15382: 0.999999999999998
Position 872: 0.9965647309999892
Position 16129: 0.9157283529220756
Position 27864: 0.8056646973718675
Position 15008: 0.7877138431543892
Position 23218: 0.7265482056610428
Position 21620: 0.5419969750707148
Position 21560: 0.4167121293260766
Position 23019: 0.4146059941615859
Position 23634: 0.11887227442404306
Position 1572: 0.10980929067739169
Position 11548: 0.10247686616821715
Position 24467: 0.09904224455754103
Position 15994: 0.05955561179761389
Position 21437: 0.04065950659748033
Position 26591: 0.03629722693288818
Position 23348: 0.034413185576662314
Position 15912: 0.024682406116092497
Position 22583: 0.02248930523192577
Position 23946: 0.020310382415737013
Position 23227: 0.017042893279222867
Position 23100: 0.006432989131226237
Position 25226: 0.005884339684067843
Position 26723: 0.0035845156937608013
Position 24212: 0.0034376355150202327
Position 22509: 0.0024735704883517124
Position 25755: 0.0018762687374879832
Position 25357: 0.001502513920435204
Position 22206: 0.0012935796572430235
Position 910: 0.0012304859439609135
Position 927: 0.0009209382671340623
Position 23400: 0.0006491735555824015
Position 19090: 0.0006313890057261128
Position 1288: 0.0005160954351279089
Position 22917: 0.00040567975972088775
Position 987: 0.0003723494808659933
Position 23729: 0.00033233658884378203
Position 874: 0.0002085136751409801
Position 22879: 0.0001587577123408468
Position 229: 0.00015726268702416865
Position 795: 2.9623510755645742e-05
Position 16404: 1.2558485944452139e-05
Position 15671: 1.024686860284664e-05
Position 15648: 5.92227536081755e-06
Position 15805: 4.901534308343707e-06
