Gene = YAE1D1
index = 1582
Annotated 5SS: [ 172 4252]
Annotated 3SS: [4129 5900]
SMsplice 5SS: [ 656 4252]
SMsplice 3SS: [4129 6043]
top_k =  100
Partition function (log Z): -5.754505768848931

Sorted 5' Splice Sites (High to Low Probability):
Position 4252: 0.9973232456327994
Position 656: 0.9051997789112588
Position 4474: 0.34124470329157824
Position 172: 0.2150303552031514
Position 1035: 0.18348062519261274
Position 1474: 0.12457478451638834
Position 3913: 0.057778623304415994
Position 178: 0.013138564278514054
Position 181: 0.009605784809050355
Position 543: 0.0030678554823013347
Position 197: 0.0025643331909182307
Position 40: 0.0021037822297580782
Position 149: 0.002085003144373951
Position 513: 0.0013983053585857014
Position 240: 0.00025678024174031973
Position 204: 0.00015763178936700875
Position 48: 0.00011706425096178024
Position 672: 9.813700862398668e-05
Position 224: 5.258687613143414e-05
Position 52: 4.7917399890540036e-05
Position 120: 2.5752199305730828e-05
Position 45: 1.5985830742705723e-05
Position 13: 1.385566417864396e-05
Position 28: 1.1770920288681269e-05
Position 207: 1.1326261140298765e-05
Position 166: 1.0496194686457366e-07
Position 97: 6.120007146002535e-08
Position 183: 2.4278893408173803e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 4129: 0.9736497350577498
Position 6043: 0.5310989149950082
Position 4421: 0.16376861524978323
Position 287: 0.15930522457066004
Position 5900: 0.14405755100154286
Position 4926: 0.08104237677996498
Position 879: 0.07651438837842112
Position 5363: 0.07365760410352563
Position 4643: 0.06650339981513094
Position 1361: 0.06550122043897116
Position 4405: 0.06319840071211714
Position 3757: 0.057778623304415994
Position 761: 0.05532874893637252
Position 4367: 0.05408138908880381
Position 4324: 0.05199249710674929
Position 1427: 0.03297553377352134
Position 1291: 0.025958872184406595
Position 5142: 0.019635809704190904
Position 315: 0.01953944807682628
Position 882: 0.015546009820091994
Position 4180: 0.01504510332955612
Position 6085: 0.013102572562886917
Position 4377: 0.013021140637760144
Position 4987: 0.01271444227058153
Position 4667: 0.011150774981126628
Position 4072: 0.010321664634444894
Position 5717: 0.01025424561439299
Position 4468: 0.009952004462860166
Position 5977: 0.00813080571728406
Position 5335: 0.007529821060393932
Position 768: 0.005755618085733163
Position 339: 0.003923615688509189
Position 844: 0.002254134405803344
Position 5042: 0.0021587061856530574
Position 4525: 0.0015168768746225106
Position 3130: 0.000517692279151818
Position 507: 0.0002586586059337992
Position 743: 0.00013938375087127616
Position 1263: 0.00013915811948924463
Position 457: 8.305741671839402e-05
Position 1023: 7.484408970763912e-05
Position 792: 6.1031121765574395e-05
Position 695: 5.947208654427242e-05
Position 422: 2.9175602749433977e-05
Position 440: 2.882879924623702e-05
Position 433: 2.5115384495786053e-05
Position 1003: 9.653993158847997e-06
Position 355: 6.794662373936165e-06
Position 388: 5.987906922525908e-06
