Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 22346 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 22143 27557 27914 45660]
top_k =  100
Partition function (log Z): -25.80584725869013

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9328806880068128
Position 543: 0.9052764104391365
Position 9649: 0.8895541457456113
Position 1480: 0.44111921652697067
Position 108: 0.037428004359132634
Position 11740: 0.021036191407454084
Position 57: 0.01469227302290733
Position 1308: 0.013758495532092303
Position 177: 0.009000297008967748
Position 806: 0.007768522288830924
Position 519: 0.0064396806282289235
Position 2355: 0.004897413648862309
Position 482: 0.004740316410914105
Position 129: 0.0032405785966304244
Position 533: 0.00219915217968635
Position 125: 0.0012328987416606507
Position 8: 0.00027458588274050205
Position 174: 0.0002572810368260519
Position 61: 0.0002101990954029901
Position 1805: 0.0001577033783577866
Position 163: 0.0001133189053105661
Position 308: 0.00010334499547330759
Position 1050: 1.0601460670144933e-05
Position 589: 1.5710312716409857e-06
Position 581: 1.0853773293293292e-06
Position 219: 3.126772828934203e-07
Position 55: 7.004757909835372e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9460: 0.9056691875016671
Position 386: 0.8734657214403814
Position 17006: 0.5882048570415404
Position 1402: 0.3686026454400142
Position 11671: 0.2885591407470865
Position 12226: 0.07784250603904791
Position 1374: 0.07511244881450738
Position 396: 0.03719980466839645
Position 1160: 0.012659610065629552
Position 7761: 0.011939847057842333
Position 440: 0.008081544655183756
Position 4415: 0.008081079601361155
Position 2198: 0.007683069210181377
Position 685: 0.005968766049801444
Position 1691: 0.0055185186481609945
Position 4013: 0.005119777149127263
Position 4223: 0.00393511179558254
Position 6266: 0.0031793381922326537
Position 2527: 0.002276415533733271
Position 1121: 0.0016747846319760333
Position 2480: 0.0015926898539550304
Position 289: 0.0006545570987810927
Position 2105: 0.000642563848446267
Position 1580: 0.0005401487353192354
Position 1711: 0.0003885461621764665
Position 584: 0.00032596448414925534
Position 258: 0.00031217397246049875
Position 601: 0.00024944465263958715
Position 2818: 0.0002489247656389168
Position 687: 0.00023889809273044862
Position 780: 0.00023171752225516128
Position 1440: 0.00015282236434238942
Position 1172: 1.5553751007190018e-05
Position 1687: 7.719011022786405e-06
Position 922: 5.741424420452379e-06
Position 704: 3.752905003992969e-06
Position 851: 3.2267727105446715e-06
Position 662: 1.7299863645795711e-06
Position 970: 1.6332635391478634e-06
Position 643: 1.1760369657559845e-06
Position 495: 3.6896766381494003e-07
Position 366: 3.6415241028606155e-07
Position 458: 3.1784896749715113e-07
Position 461: 7.531772192730133e-08
Position 515: 2.9546017715936524e-08
Position 233: 1.7066546175935768e-08
Position 308: 1.5425238625125116e-08
Position 501: 1.1031900117616337e-08
Position 208: 8.829201627317835e-11
