Gene = GPR22
index = 618
Annotated 5SS: [ 386 2243]
Annotated 3SS: [1311 3974]
SMsplice 5SS: [ 386 2243]
SMsplice 3SS: [2131 3974]
top_k =  100
Partition function (log Z): -7.47217146788261

Sorted 5' Splice Sites (High to Low Probability):
Position 386: 0.9950258237600385
Position 2243: 0.6189417063498082
Position 103: 0.34680365102684796
Position 2340: 0.13784801338708938
Position 3021: 0.03284574083391553
Position 4535: 0.021553144751957132
Position 1738: 0.017655019689506196
Position 163: 0.01669581860810492
Position 154: 0.009368280315434274
Position 1492: 0.006950373299715529
Position 1018: 0.004568519138058533
Position 215: 0.0016792339092042373
Position 126: 0.0002898118085278895
Position 76: 0.00012183491347288239
Position 79: 8.143923631830934e-05
Position 439: 7.89384388252047e-05
Position 261: 4.660073421002353e-05
Position 42: 3.8880432293192935e-05
Position 107: 1.6887278372829707e-05
Position 199: 1.7768274436828547e-06
Position 407: 2.0690419524448121e-07
Position 314: 6.902321732151562e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2131: 0.6848306826364321
Position 3974: 0.6223514936647042
Position 299: 0.33361661551592653
Position 4388: 0.061358395403163346
Position 2550: 0.055022129102240615
Position 2242: 0.0542057250252508
Position 4055: 0.047511558387090196
Position 564: 0.04328402937839766
Position 4676: 0.03793103169715612
Position 2783: 0.03720774998487294
Position 260: 0.028689336097721868
Position 4727: 0.0279086159564818
Position 1311: 0.020635665275349838
Position 1599: 0.02030759912976881
Position 4377: 0.019251477427992186
Position 4419: 0.01924493309017696
Position 2096: 0.017161630201149476
Position 2931: 0.012137210679932321
Position 2041: 0.010979685573628844
Position 2988: 0.010946369513812967
Position 791: 0.009243658947341731
Position 3317: 0.006786702856216714
Position 4534: 0.006419143399266013
Position 2870: 0.005945712689941027
Position 2509: 0.005479358123833039
Position 212: 0.0037492770238308263
Position 215: 0.0034400440200991213
Position 1961: 0.0019029467806935295
Position 1573: 0.001236222495649523
Position 2305: 0.001053330684165546
Position 314: 0.00044028119519117566
Position 242: 0.0002764668036092292
Position 273: 2.1385282505266565e-05
Position 1382: 1.868210261645097e-05
Position 190: 4.914388548119598e-06
Position 383: 4.629352241711284e-06
Position 380: 2.02631661742675e-06
Position 275: 1.7614479616006287e-06
Position 362: 1.593359583321169e-06
Position 1921: 7.77242726996838e-07
Position 154: 4.4698636486072455e-07
Position 135: 3.339036074206053e-07
Position 157: 1.415226954428159e-07
