Gene = ANKMY2
index = 81
Annotated 5SS: [  311  9427 18778 20835 30074 35269 36188 41097 43438]
Annotated 3SS: [ 9361 18638 20735 29912 35053 36051 40967 43307 44871]
SMsplice 5SS: [  311  1133  9427 18778 20835 28425 28609 41097]
SMsplice 3SS: [ 1023  9361 18638 20735 28340 28523 40967 44871]
top_k =  100
Partition function (log Z): -11.053021862449583

Sorted 5' Splice Sites (High to Low Probability):
Position 9427: 0.9999997934928869
Position 20835: 0.9989242891708325
Position 28609: 0.9953560973160223
Position 311: 0.9604819587017472
Position 1133: 0.893261296596948
Position 18778: 0.7681721774630832
Position 30355: 0.6994539828377443
Position 30074: 0.5954065707635067
Position 29215: 0.38788818884211335
Position 36188: 0.22952836341600905
Position 4217: 0.1697066049466866
Position 12461: 0.15987207221386163
Position 2376: 0.1405668817874388
Position 8825: 0.09648891081723569
Position 660: 0.05083536475470495
Position 1682: 0.04989008185441528
Position 1903: 0.047176276012268314
Position 18720: 0.04221469287586017
Position 1428: 0.031593734934974506
Position 2348: 0.029722509382173076
Position 418: 0.02150943020992498
Position 1473: 0.020332328246810236
Position 561: 0.009304749911515505
Position 670: 0.006779376057683744
Position 680: 0.0060108260865738075
Position 1174: 0.0044786748301836625
Position 1185: 0.00379779733488958
Position 122: 0.0029729513749566483
Position 486: 0.002310201008603733
Position 805: 0.0022366021442809607
Position 142: 0.0001473641906006081
Position 469: 6.161223961109517e-05
Position 317: 3.921638799276211e-05
Position 76: 3.1414803806914707e-05
Position 149: 1.8650010526510564e-05
Position 19: 1.5368204700395336e-05
Position 408: 7.38178604783881e-06
Position 458: 6.912490256909401e-06
Position 46: 5.445094660345829e-06
Position 392: 3.832523347785493e-06
Position 113: 3.2518773310617866e-06
Position 520: 3.2360219765529335e-06
Position 136: 1.93852676151021e-06
Position 134: 1.9240281913531056e-06
Position 3787: 1.4076039480452909e-06
Position 2841: 1.406624271202556e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9361: 0.9999999780445388
Position 20735: 0.9994337463480705
Position 28523: 0.9953560973160223
Position 18638: 0.6769937797862875
Position 30223: 0.6613719029026937
Position 29912: 0.5954065707635067
Position 1023: 0.4545585733592695
Position 29064: 0.44014512922882315
Position 1004: 0.4201827352469734
Position 36291: 0.4017012112967182
Position 36051: 0.29077723141582884
Position 31591: 0.18235642294479218
Position 4123: 0.16970662690214797
Position 12284: 0.15987405921155215
Position 2238: 0.1498757258226454
Position 18666: 0.13343639014153352
Position 8626: 0.09648891081723569
Position 29087: 0.09064373956324873
Position 30177: 0.0806316902242591
Position 34225: 0.07462055926338954
Position 586: 0.05706212977307934
Position 1830: 0.04717586089138985
Position 1610: 0.04219816195557926
Position 31903: 0.038861536648976264
Position 1373: 0.035315343892169435
Position 31409: 0.020570267912718987
Position 30802: 0.01629259272896696
Position 2173: 0.011697473992068651
Position 852: 0.010649294362920655
Position 30723: 0.010547586866663648
Position 1265: 0.009523506211349593
Position 2198: 0.008716191354897792
Position 953: 0.008524586744040294
Position 1586: 0.0074900185863711905
Position 28854: 0.007274953269621627
Position 1427: 0.007040526000928446
Position 870: 0.007014039790924409
Position 468: 0.0026232615145976653
Position 212: 0.001438627910072787
Position 711: 0.0005186821493389591
Position 18983: 0.0004913264732309243
Position 417: 0.0004843602200954829
Position 1079: 0.00031765810887078344
Position 1036: 0.0002365741279263496
Position 679: 0.00018186751862334812
Position 216: 0.00012862408868006005
Position 873: 0.00012235848646004822
Position 619: 0.00011110100549826278
Position 425: 9.420782500276122e-05
Position 231: 9.128861592535468e-05
Position 1346: 8.57591019164855e-05
Position 1322: 7.522453835976939e-05
Position 721: 5.485779117033679e-05
Position 17613: 2.039736801186969e-05
Position 1099: 1.6827364640758326e-05
Position 14746: 5.019090345314927e-06
Position 838: 3.0618946570844643e-06
Position 9517: 2.474982463248265e-06
Position 3633: 1.4076039480452909e-06
Position 2792: 1.406624271202556e-06
Position 11300: 1.00572314627224e-06
Position 11565: 5.369210475790755e-07
Position 1319: 7.914574274161279e-08
Position 529: 2.3722204636805727e-11
