Gene = NANS
index = 910
Annotated 5SS: [  202  4259 20279 21609 24344]
Annotated 3SS: [ 4042 20178 21453 24076 26106]
SMsplice 5SS: [  202  4210 20279 21609 24265]
SMsplice 3SS: [ 4042 20178 21322 24110 26106]
top_k =  100
Partition function (log Z): -15.735850632241204

Sorted 5' Splice Sites (High to Low Probability):
Position 202: 0.9999813152684719
Position 4210: 0.6767968160085214
Position 524: 0.03667159588800084
Position 4259: 0.03592538842254518
Position 7354: 0.016916049073311873
Position 3717: 0.013020041544587241
Position 439: 0.00495994609714837
Position 106: 1.2353610340553285e-05
Position 39: 5.106582213196862e-06
Position 90: 5.503336872698223e-07
Position 42: 3.554874053573575e-07
Position 172: 1.767524732391118e-07
Position 295: 6.241082388353723e-08
Position 367: 3.3847512221356916e-08
Position 92: 1.6934187044803733e-08
Position 303: 1.0878913603540373e-08
Position 380: 7.382487418060938e-09
Position 365: 6.743662843524081e-09
Position 3: 3.7676327773594585e-09
Position 326: 1.8840101360838074e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 4042: 0.6949150413278551
Position 13313: 0.23022701194282502
Position 13405: 0.11711481440749662
Position 326: 0.10875460678054487
Position 6065: 0.10770150300644556
Position 9436: 0.06936257559225698
Position 6122: 0.06472197054391202
Position 7254: 0.061336160277889316
Position 11420: 0.05957561344475178
Position 6218: 0.048110847066547405
Position 8597: 0.027330358385024303
Position 7907: 0.025860414827568755
Position 3999: 0.02435518714094604
Position 6529: 0.020622355674064875
Position 3564: 0.0199809621090708
Position 7892: 0.017864282980023623
Position 612: 0.016861237693111996
Position 4294: 0.012743325641593107
Position 8618: 0.007952921493188778
Position 4374: 0.00744179657600926
Position 6823: 0.0045870143763759395
Position 6061: 0.003941102735756908
Position 3636: 0.0038705027818798964
Position 5751: 0.0037982640390485326
Position 5803: 0.003788572531361979
Position 5906: 0.002641301969745918
Position 1823: 0.0023640723039925504
Position 4297: 0.002075224515717431
Position 1583: 0.0019591080569501145
Position 2200: 0.0019323644834819019
Position 1210: 0.0016899182244011488
Position 4336: 0.0015162167081487225
Position 581: 0.0014523855131409258
Position 1796: 0.0010956814551305249
Position 399: 0.0010203447763237482
Position 3598: 0.0009542139847254703
Position 445: 0.0008110240720089936
Position 2720: 0.0005734320336710936
Position 3008: 0.000502455421498033
Position 2305: 0.0004925945051940179
Position 7295: 0.00025671399936885356
Position 402: 0.0001312614102212523
Position 462: 1.912729164636443e-06
Position 466: 6.976732400106797e-07
Position 271: 4.69822440486776e-07
