Gene = UTP15
index = 1542
Annotated 5SS: [  172  1694  2587  2864  3935  4971  6884 11296 12265 13112 13410 13635]
Annotated 3SS: [ 1520  2493  2678  3755  4844  6747 11210 12114 13009 13275 13575 14135]
SMsplice 5SS: [  172  1694  4971 11296 13112 13410 13635]
SMsplice 3SS: [ 1520  4844 11142 13009 13275 13575 14135]
top_k =  100
Partition function (log Z): 0.36799723724253575

Sorted 5' Splice Sites (High to Low Probability):
Position 4971: 1.0
Position 13112: 0.973577625513852
Position 11296: 0.9662105641463076
Position 1694: 0.9655438699668937
Position 13410: 0.8564967810157348
Position 2864: 0.7727076558567725
Position 172: 0.556408524105158
Position 13635: 0.551030436243641
Position 2587: 0.44574984649070953
Position 3935: 0.2844410498784138
Position 446: 0.2555560533821929
Position 12265: 0.21748791954302413
Position 14928: 0.1831540668029449
Position 97: 0.15884802941637874
Position 13364: 0.10866301479148774
Position 2770: 0.09148767659905176
Position 14518: 0.08704752517311763
Position 1253: 0.06508440086763116
Position 13775: 0.05714076993753045
Position 683: 0.04444978996975565
Position 11557: 0.02959960897209619
Position 15069: 0.02243074803687896
Position 2078: 0.02095713866634849
Position 13116: 0.015659719214254565
Position 25: 0.014328731522941568
Position 176: 0.011138575598018232
Position 605: 0.010993702439843754
Position 687: 0.009832117657883981
Position 2416: 0.006113123214435177
Position 2153: 0.005518309950603726
Position 2420: 0.005314013715043835
Position 1707: 0.004913177568353572
Position 2187: 0.004488226656309557
Position 13940: 0.0031651112008247886
Position 2459: 0.003098937008128274
Position 62: 0.00024480407830305105
Position 139: 0.0001849634437946631
Position 34: 9.083317409681206e-05
Position 13679: 8.444913067557886e-05
Position 13793: 7.607848278405386e-05
Position 13713: 6.084051287588517e-05
Position 56: 4.358890381937631e-05
Position 32: 4.167171247305654e-05
Position 365: 2.3937626701328827e-05
Position 20: 1.6013797843761836e-05
Position 133: 7.911851087145495e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1520: 0.949015859249442
Position 13275: 0.8817913559183578
Position 14135: 0.7910640179787589
Position 2678: 0.7892154399817164
Position 4844: 0.7740189275295571
Position 13009: 0.7088278672516398
Position 11142: 0.6101307307146411
Position 13575: 0.5162273564163248
Position 11210: 0.3560798334316665
Position 3755: 0.2844410498784138
Position 13029: 0.266489676455988
Position 4812: 0.22598107247044313
Position 12114: 0.21748791954302413
Position 14872: 0.2129616506761149
Position 2493: 0.19088084462425073
Position 2446: 0.1475943714279802
Position 16045: 0.09754263914342905
Position 15198: 0.06266126719291909
Position 13523: 0.06113197009703383
Position 2736: 0.05658761008963883
Position 2309: 0.05365111692092409
Position 2505: 0.04976188857464942
Position 15038: 0.041842270539100175
Position 13323: 0.036918297803777464
Position 1094: 0.030756378199660362
Position 1162: 0.02928573555729214
Position 13293: 0.028327050231272688
Position 13495: 0.025089381261351656
Position 369: 0.022675018033646032
Position 260: 0.021927959553271727
Position 11380: 0.020685540580373356
Position 13211: 0.01858843775788533
Position 2627: 0.018392282384469025
Position 2239: 0.018387698880512362
Position 15068: 0.016494818215223195
Position 15337: 0.015960025284339648
Position 1442: 0.015371895730351033
Position 12968: 0.014528742886070808
Position 13538: 0.01210382022888368
Position 13865: 0.01208709184944807
Position 14458: 0.010437991078337185
Position 521: 0.009085627128126654
Position 11408: 0.008914068391722835
Position 14666: 0.008052123712305483
Position 16050: 0.007892728981585901
Position 2035: 0.0075553313420942065
Position 1885: 0.00533075511904634
Position 2005: 0.005025958918611045
Position 15333: 0.004272146202401327
Position 1379: 0.0041431395822944675
Position 1974: 0.0038811299128580817
Position 1778: 0.003370667146662951
Position 14631: 0.003247072276358178
Position 1133: 0.0032285957779200044
Position 300: 0.003157967654815846
Position 16066: 0.0028915683950376673
Position 650: 0.0027999712521303097
Position 1906: 0.002259273243515418
Position 315: 0.0020284213010553125
Position 1179: 0.0018503367009560674
Position 2101: 0.0018478089875489756
Position 1867: 0.0016927506029247516
Position 326: 0.0013550730340185886
Position 13682: 0.0011557982226575165
Position 1398: 0.001068718328189948
