Gene = CXCL14
index = 421
Annotated 5SS: [ 565  846 4708]
Annotated 3SS: [ 739 4593 7410]
SMsplice 5SS: [ 565  846 4708]
SMsplice 3SS: [ 739 4593 7410]
top_k =  100
Partition function (log Z): 1.4022118067530855

Sorted 5' Splice Sites (High to Low Probability):
Position 4708: 0.999068772323029
Position 565: 0.9844313186549822
Position 846: 0.9762089797094418
Position 4936: 0.1458159574681417
Position 2134: 0.10025298743545787
Position 6951: 0.0946778347964943
Position 5262: 0.05588771830292183
Position 4076: 0.03887315533215323
Position 874: 0.023650683171015114
Position 195: 0.023230587244383708
Position 3995: 0.019144890973795393
Position 5191: 0.016998557428075302
Position 5243: 0.007533386837827767
Position 5753: 0.0054830849482804915
Position 3528: 0.0046279660985919825
Position 2052: 0.003899998488610725
Position 80: 0.00250874895541256
Position 104: 0.0025081947186304074
Position 5102: 0.002417582049924688
Position 5147: 0.0020416472808147835
Position 495: 0.001371536141085187
Position 163: 0.0013601338266117
Position 17: 0.0012357637470617364
Position 5110: 0.0007216446451670756
Position 53: 0.0005873846592662057
Position 65: 0.0005565236359988483
Position 86: 0.00043101095930516895
Position 569: 0.0003829301359472189
Position 74: 0.00030862733818835965
Position 5016: 0.0002807787169078373
Position 106: 0.0001930897160074669
Position 1814: 0.000168037189632127
Position 126: 0.0001535367157088643
Position 841: 0.0001397328512467753
Position 23: 0.00012639679557314396
Position 669: 0.00012396878042273798
Position 4618: 0.00011906224072992805
Position 3714: 9.232891007471296e-05
Position 3688: 8.436815642697497e-05
Position 76: 8.390515715395774e-05
Position 5: 7.744469853971962e-05
Position 3721: 4.8498822512833676e-05
Position 3574: 4.615896334606649e-05
Position 31: 2.529449256412443e-05
Position 1441: 2.1843246985328566e-05
Position 33: 1.635703451827671e-05
Position 3: 1.595787217499027e-05
Position 426: 1.549715956961448e-05
Position 1395: 1.5477531757339907e-05
Position 1219: 1.502844941288285e-05
Position 1753: 8.269711015058923e-06
Position 1069: 5.823678910449445e-06
Position 1473: 5.681157658033263e-06
Position 816: 5.654838499041243e-07
Position 850: 3.855925165063603e-08
Position 4787: 3.1062576381536e-08
Position 587: 9.16859884623222e-10
Position 78: 3.0671763593894154e-12
Position 421: 2.835414804742226e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 739: 0.9998252035172038
Position 4593: 0.999290709829328
Position 7410: 0.43596718397635514
Position 5011: 0.21375955933450103
Position 6867: 0.1338249751515429
Position 7553: 0.11522230179047094
Position 1924: 0.10282014421738757
Position 4834: 0.10205734168635415
Position 5190: 0.06303622057052755
Position 7621: 0.049201794037712646
Position 5242: 0.04639818376196418
Position 6991: 0.04021037789811993
Position 3797: 0.036241981860241856
Position 8061: 0.03546305180413091
Position 3992: 0.0217760644457068
Position 4870: 0.020541803452818863
Position 4786: 0.016587183882094944
Position 499: 0.011162300319388972
Position 7826: 0.01085887221926623
Position 7153: 0.0083255931594106
Position 7294: 0.007945815025735468
Position 4795: 0.0063104575202154595
Position 334: 0.005993747936960233
Position 3405: 0.004899320950952584
Position 5488: 0.004631219527516233
Position 6049: 0.004516988621969569
Position 6329: 0.0037345252438483385
Position 5732: 0.0030687648693916844
Position 4841: 0.002762844717557428
Position 5592: 0.0027495017918261195
Position 1673: 0.0021378278404065114
Position 5215: 0.0021082172920457326
Position 5424: 0.0017319056517145078
Position 454: 0.001126672347301497
Position 247: 0.000547468757503139
Position 338: 0.0004620645527305772
Position 363: 0.0003387701600765492
Position 765: 6.757214198075274e-05
Position 4376: 5.8688131294770565e-05
Position 753: 4.888213882091903e-05
Position 400: 3.299408885937139e-05
Position 4743: 3.1432805743857696e-05
Position 1342: 2.4854874383053764e-05
Position 774: 2.2005766647615542e-05
Position 785: 2.0728781203196704e-05
Position 269: 1.929831393106889e-05
Position 637: 1.9097950313664448e-05
Position 242: 1.5305165415243836e-05
Position 956: 1.3649126205590113e-05
Position 314: 1.2850139096762178e-05
Position 1882: 1.1522923526821089e-05
Position 1293: 1.0146021469263749e-05
Position 304: 9.853753235953018e-06
Position 297: 9.202330422179856e-06
Position 284: 8.083789843784847e-06
Position 1679: 7.951239704856854e-06
Position 1306: 6.0382295467855226e-06
Position 1059: 5.258247600360909e-06
Position 4556: 2.390951124628604e-06
Position 1250: 1.9628110015987422e-06
Position 985: 1.9447545173812488e-06
Position 195: 1.8954524947580735e-06
Position 680: 2.1138183278418012e-07
Position 698: 1.9446451513136525e-10
Position 715: 1.4875680457060113e-10
Position 837: 8.189633941625221e-12
